audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f18_24	female (18-24)	NL	Netherlands	1003	226	6269814	2614049	41349	8643
m18_24	male (18-24)	NL	Netherlands	994	225	4957725	2078359	33173	6175
f25_34	female (25-34)	NL	Netherlands	1078	234	4611328	1919782	31144	6663
m25_34	male (25-34)	NL	Netherlands	1063	232	4336274	1787558	28754	5565
f35_44	female (35-44)	NL	Netherlands	1078	237	2953176	1239193	20254	4393
f45_54	female (45-54)	NL	Netherlands	961	231	2654135	1092037	18840	3973
m35_44	male (35-44)	NL	Netherlands	1049	232	2531163	1045454	17145	3399
m45_54	male (45-54)	NL	Netherlands	926	226	2161970	875569	15142	2972
f55_64	female (55-64)	NL	Netherlands	886	222	2096911	837373	15905	3269
f65_	female (65+)	NL	Netherlands	805	203	1644244	629742	13491	2661
m55_64	male (55-64)	NL	Netherlands	873	219	1517999	595146	12059	2258
m65_	male (65+)	NL	Netherlands	794	200	1104438	421316	9254	1737
f13_17	female (13-17)	NL	Netherlands	55	18	76029	32733	503	179
m13_17	male (13-17)	NL	Netherlands	55	18	43029	19193	245	74
u35_44	unknown (35-44)	NL	Netherlands	831	214	32206	13191	242	48
u25_34	unknown (25-34)	NL	Netherlands	823	209	29060	11733	231	40
u45_54	unknown (45-54)	NL	Netherlands	747	208	19056	7542	154	29
u18_24	unknown (18-24)	NL	Netherlands	699	190	14450	5720	140	21
u55_64	unknown (55-64)	NL	Netherlands	619	193	9929	3845	89	16
u65_	unknown (65+)	NL	Netherlands	571	178	8426	3263	71	14
u13_17	unknown (13-17)	NL	Netherlands	59	20	222	95	1	0
