advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	w013	Week 13	IT	Italy	34	1	3319780	1527897	7745	1749
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	w013	Week 13	IT	Italy	30	1	1813157	798930	1948	219
Save the Children Italia		46590675335	Facebook	w013	Week 13	IT	Italy	1	1	999999	500000	4999	999
SicheConviene		391770197992824	Facebook	w013	Week 13	IT	Italy	1	1	999976	499988	4998	999
EPP - European People's Party		48034275355	Facebook	w013	Week 13	IT	Italy	5	1	719959	305265	1052	420
Lara Comi	Lara Comi	155619044465389	Facebook	w013	Week 13	IT	Italy	12	1	433436	126777	2380	494
WeWorld Onlus		299584710061488	Facebook	w013	Week 13	IT	Italy	46	1	428932	175903	3402	216
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	w013	Week 13	IT	Italy	14	1	405356	152530	3755	698
UNICEF Italia		40433567307	Facebook	w013	Week 13	IT	Italy	3	1	394229	162692	817	153
Extinction Rebellion Italy		991130691088462	Facebook	w013	Week 13	IT	Italy	1	1	374999	150000	374	75
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w013	Week 13	IT	Italy	5	1	358184	173480	1955	391
Antonio Tajani		506531149512596	Facebook	w013	Week 13	IT	Italy	3	1	299997	150000	1497	450
European Greens		141366725876424	Facebook	w013	Week 13	IT	Italy	2	1	261109	130555	651	130
Stefano Maullu		150618724962388	Facebook	w013	Week 13	IT	Italy	3	1	259998	105000	348	50
Riparte il futuro		476098022442147	Facebook	w013	Week 13	IT	Italy	18	1	208047	89997	610	103
Donna Moderna		39230086121	Facebook	w013	Week 13	IT	Italy	1	1	199999	100000	499	100
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	w013	Week 13	IT	Italy	6	1	192562	80547	320	0
VICE Italia		1392630034386716	Facebook	w013	Week 13	IT	Italy	1	1	171426	85713	85	17
Capire il cambiamento climatico		340472676679938	Facebook	w013	Week 13	IT	Italy	4	1	154998	72999	598	119
Amref Health Africa - Italia		48677844864	Facebook	w013	Week 13	IT	Italy	2	1	149997	59999	997	199
eToro		183379648361597	Facebook	w013	Week 13	IT	Italy	2	1	149493	59790	530	88
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	w013	Week 13	IT	Italy	2	1	149145	68010	106	0
Newcomers Youth		1648167198828797	Facebook	w013	Week 13	IT	Italy	5	1	143458	46980	89	15
Wholesome Culture		1664959567149320	Facebook	w013	Week 13	IT	Italy	5	1	142429	61025	225	42
Giorgio Maria Bergesio		158131564841105	Facebook	w013	Week 13	IT	Italy	12	1	138210	39444	1111	0
