spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	NL	Netherlands	5310	1413	19390584	4920052	219655	77
50_100	50 - 100	NL	Netherlands	5570	1385	1064005	402818	6101	966
100_1k	100 - 1k	NL	Netherlands	1763	479	54242975	21765613	309092	87651
1k_5k	1k - 5k	NL	Netherlands	190	68	40149745	18095685	386634	77891
5k_10k	5k - 10k	NL	Netherlands	15	10	2042014	920255	31281	15325
10k_50k	10k - 50k	NL	Netherlands	1	1	32659	16329	1453	290
