week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	2019-05-06	2019-05-12	FR	France	1062	287	13668039	5010896	78094	13964
w018	Week 18	2019-04-29	2019-05-05	FR	France	1285	357	16159676	6865560	97913	19100
w017	Week 17	2019-04-22	2019-04-28	FR	France	1494	424	10215213	4076772	63921	10492
w016	Week 16	2019-04-15	2019-04-21	FR	France	1809	618	14123667	5717732	102421	14725
w015	Week 15	2019-04-08	2019-04-14	FR	France	2566	1000	22644577	8759890	169301	30288
w014	Week 14	2019-04-01	2019-04-07	FR	France	2607	1026	20911572	7858566	211587	29039
w013	Week 13	2019-03-25	2019-03-31	FR	France	2138	877	20464519	7446935	188185	30506
w012	Week 12	2019-03-18	2019-03-24	FR	France	2066	783	22369897	8563620	189146	24772
w011	Week 11	2019-03-11	2019-03-17	FR	France	1563	554	21743406	8783988	181360	29627
w010	Week 10	2019-03-04	2019-03-10	FR	France	1203	436	15355751	5942435	134684	24596
w009	Week 9	2019-02-25	2019-03-03	FR	France	494	178	7474493	3021224	61702	11074
w008	Week 8	2019-02-18	2019-02-24	FR	France	332	137	2437286	772485	14272	1986
w007	Week 7	2019-02-11	2019-02-17	FR	France	258	118	2687988	966210	23743	4874
w006	Week 6	2019-02-04	2019-02-10	FR	France	245	92	1353118	404014	10481	1125
w005	Week 5	2019-01-28	2019-02-03	FR	France	257	85	4229986	1767309	23888	4257
w004	Week 4	2019-01-21	2019-01-27	FR	France	191	69	3033144	1319915	16790	3453
w003	Week 3	2019-01-14	2019-01-20	FR	France	206	74	1705750	604161	12645	1655
w002	Week 2	2019-01-07	2019-01-13	FR	France	169	65	1847908	620034	16940	3274
w001	Week 1	2019-01-01	2019-01-06	FR	France	128	50	2470432	987199	16171	3277
