advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	m35_44	male (35-44)	LU	Luxembourg	56	1	307571	127578	1405	251
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	m35_44	male (35-44)	LU	Luxembourg	65	1	166526	52410	1038	70
Greenpeace Luxembourg		67370457805	Facebook	m35_44	male (35-44)	LU	Luxembourg	126	1	128551	32877	1035	16
Charles Goerens		441313569220539	Facebook	m35_44	male (35-44)	LU	Luxembourg	30	1	108931	27980	418	24
Piraten Lëtzebuerg		183148710560	Facebook	m35_44	male (35-44)	LU	Luxembourg	30	1	46436	14253	406	0
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	m35_44	male (35-44)	LU	Luxembourg	14	1	42464	17011	103	0
Kialo		729627343834501	Facebook	m35_44	male (35-44)	LU	Luxembourg	339	1	27832	11760	172	44
déi gréng	déi gréng	21710789873	Facebook	m35_44	male (35-44)	LU	Luxembourg	6	1	23038	5057	150	23
European Investment Bank		350888674962511	Facebook	m35_44	male (35-44)	LU	Luxembourg	1	1	16424	8212	81	16
déi Lénk	déi Lénk	120444648033670	Facebook	m35_44	male (35-44)	LU	Luxembourg	3	1	11515	5022	50	9
Julia Elisabetta Pitterman		2235333396715580	Facebook	m35_44	male (35-44)	LU	Luxembourg	4	1	9221	1607	146	0
Klang der Solidarität		385076005313967	Facebook	m35_44	male (35-44)	LU	Luxembourg	18	1	7677	2842	23	2
Marc ANGEL		1404458223105541	Facebook	m35_44	male (35-44)	LU	Luxembourg	1	1	7358	1471	14	0
ADR  - Alternativ Demokratesch Reformpartei		115916035102253	Facebook	m35_44	male (35-44)	LU	Luxembourg	2	1	6625	1296	26	0
Déi Konservativ		235829416883581	Facebook	m35_44	male (35-44)	LU	Luxembourg	1	1	6222	1244	62	12
Unis pour les Droits Humains		1642871805813802	Facebook	m35_44	male (35-44)	LU	Luxembourg	17	1	5605	2224	6	0
CSV	CSV	56016549775	Facebook	m35_44	male (35-44)	LU	Luxembourg	19	1	5326	1059	165	0
European Greens		141366725876424	Facebook	m35_44	male (35-44)	LU	Luxembourg	5	1	5212	1416	45	9
LIFE		167060196653670	Facebook	m35_44	male (35-44)	LU	Luxembourg	44	1	4838	975	24	0
Piraten Bezierk Osten		141480992729926	Facebook	m35_44	male (35-44)	LU	Luxembourg	1	1	4678	935	46	9
Santesano		316620582266150	Facebook	m35_44	male (35-44)	LU	Luxembourg	2	1	4221	1758	32	15
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	m35_44	male (35-44)	LU	Luxembourg	14	1	3903	696	55	0
JDL Jonk Demokraten		141096935941189	Facebook	m35_44	male (35-44)	LU	Luxembourg	1	1	3894	778	7	0
Burelbach Immobilien		243135569564978	Facebook	m35_44	male (35-44)	LU	Luxembourg	1	1	3727	745	7	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	m35_44	male (35-44)	LU	Luxembourg	48	1	3540	1594	17	3
