audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f55_64	female (55-64)	PT	Portugal	22	11	131557	51629	299	110
f18_24	female (18-24)	PT	Portugal	22	10	98990	24120	246	5
f45_54	female (45-54)	PT	Portugal	22	11	97807	38236	218	79
f65_	female (65+)	PT	Portugal	20	10	96567	36587	246	77
f35_44	female (35-44)	PT	Portugal	22	11	60540	23404	140	44
m55_64	male (55-64)	PT	Portugal	22	11	60377	24133	147	46
f25_34	female (25-34)	PT	Portugal	23	11	55032	19442	138	29
m65_	male (65+)	PT	Portugal	20	10	50155	19041	142	38
m45_54	male (45-54)	PT	Portugal	22	11	44450	18007	105	31
m25_34	male (25-34)	PT	Portugal	23	11	41282	15984	105	20
m18_24	male (18-24)	PT	Portugal	22	10	39862	11894	111	3
m35_44	male (35-44)	PT	Portugal	22	11	34894	14293	84	21
m13_17	male (13-17)	PT	Portugal	4	2	999	460	2	0
f13_17	female (13-17)	PT	Portugal	4	2	959	429	2	0
u35_44	unknown (35-44)	PT	Portugal	21	11	934	391	2	0
u45_54	unknown (45-54)	PT	Portugal	20	11	624	250	1	0
u25_34	unknown (25-34)	PT	Portugal	22	11	552	214	1	0
u55_64	unknown (55-64)	PT	Portugal	17	10	460	188	1	0
u65_	unknown (65+)	PT	Portugal	14	7	351	130	1	0
u18_24	unknown (18-24)	PT	Portugal	16	8	182	48	0	0
u13_17	unknown (13-17)	PT	Portugal	4	2	7	3	0	0
