advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Harald Vilimsky	FPÖ	547597092025909	Facebook	rd6	Last 6 days	AT	Austria	37	1	6513433	2841733	63580	13756
Sebastian Kurz	Volkspartei	105151752909840	Facebook	rd6	Last 6 days	AT	Austria	20	1	4549979	2049999	46280	10100
SPÖ	SPÖ	77393060080	Facebook	rd6	Last 6 days	AT	Austria	71	1	4437846	1895743	31503	10454
European Greens	European Greens	141366725876424	Facebook	rd6	Last 6 days	AT	Austria	14	1	2700248	1259828	25988	5486
Die Grünen	Die Grünen	21759893033	Facebook	rd6	Last 6 days	AT	Austria	32	1	2612638	1140833	28621	7816
FPÖ	FPÖ	169051073236170	Facebook	rd6	Last 6 days	AT	Austria	13	1	1949986	849999	21586	5499
Stadt Wien	Stadt Wien	110971788921077	Facebook	rd6	Last 6 days	AT	Austria	21	1	1815979	756000	7079	1800
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	rd6	Last 6 days	AT	Austria	330	1	1763604	360999	41214	2449
kontrast.at	kontrast.at	1079650008770485	Facebook	rd6	Last 6 days	AT	Austria	29	1	1674524	674000	21559	4630
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	rd6	Last 6 days	AT	Austria	186	1	1581322	390354	21424	1165
Claudia Gamon	NEOS	447992848717452	Facebook	rd6	Last 6 days	AT	Austria	34	1	1510966	509000	11165	2499
European Parliament	European Parliament	178362315106	Facebook	rd6	Last 6 days	AT	Austria	17	1	1452305	604230	9733	2119
Herbert Kickl	FPÖ	1977684662509834	Facebook	rd6	Last 6 days	AT	Austria	5	1	1449995	610000	11995	2700
JUNOS Studierende	JUNOS Studierende	231166380411824	Facebook	rd6	Last 6 days	AT	Austria	50	1	1422215	379893	5843	285
Norbert Hofer	FPÖ	1650580648552563	Facebook	rd6	Last 6 days	AT	Austria	9	1	1330987	530998	13441	3849
Volkspartei Niederösterreich	Volkspartei Niederösterreich	185269004912086	Facebook	rd6	Last 6 days	AT	Austria	67	1	1228625	431871	16130	2699
Werner Kogler	Die Grünen	133612666671985	Facebook	rd6	Last 6 days	AT	Austria	5	1	1121662	519166	8379	2166
1Europa	Peter Glawischnig	320389701908367	Facebook	rd6	Last 6 days	AT	Austria	23	1	1046481	362500	10085	1825
Alexander Van der Bellen	Österreichische Präsidentschaftskanzlei	138508202860897	Facebook	rd6	Last 6 days	AT	Austria	1	1	999998	499999	4999	1000
Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	rd6	Last 6 days	AT	Austria	10	1	994157	417833	8698	2216
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	rd6	Last 6 days	AT	Austria	17	1	824372	280111	5415	980
Barbara M. Thaler	Tiroler Volkspartei	1945277729020140	Facebook	rd6	Last 6 days	AT	Austria	300	1	792833	138666	29997	83
NEOS	NEOS	327450964017497	Facebook	rd6	Last 6 days	AT	Austria	13	1	729986	245000	5386	1300
Europäisches Parlament Österreich	Europäisches Parlament Österreich	124468054313069	Facebook	rd6	Last 6 days	AT	Austria	5	1	726660	298332	6028	1166
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	rd6	Last 6 days	AT	Austria	62	1	654080	159000	5996	0
Team Kurz	Volkspartei	1446536545429987	Facebook	rd6	Last 6 days	AT	Austria	5	1	649995	310000	7095	1700
KPÖ PLUS	KPÖ PLUS	849742871847407	Facebook	rd6	Last 6 days	AT	Austria	20	1	623303	161330	5048	1099
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	rd6	Last 6 days	AT	Austria	3	1	599997	300000	6997	2000
Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	rd6	Last 6 days	AT	Austria	13	1	569986	262999	8786	2200
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	rd6	Last 6 days	AT	Austria	23	1	558228	139750	3590	362
Christian Zoll	Vorarlberger Volkspartei	601419393620184	Facebook	rd6	Last 6 days	AT	Austria	1	1	499998	199999	498	99
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	rd6	Last 6 days	AT	Austria	9	1	469990	159999	1291	100
FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	rd6	Last 6 days	AT	Austria	13	1	465988	137999	3738	649
Thomas Stelzer	OÖVP - die Oberösterreichische Volkspartei	1786588968220782	Facebook	rd6	Last 6 days	AT	Austria	15	1	460984	137000	2684	299
Grüne Jugend - Grünalternative Jugend	Grüne Jugend - Grünalternative Jugend	533665483708070	Facebook	rd6	Last 6 days	AT	Austria	15	1	389273	139607	1573	83
Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	rd6	Last 6 days	AT	Austria	16	1	365986	119499	2136	199
Othmar Karas	Volkspartei	395638503864459	Facebook	rd6	Last 6 days	AT	Austria	5	1	359995	162000	6695	1600
Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	rd6	Last 6 days	AT	Austria	9	1	303325	66666	2625	466
