advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Greens		141366725876424	Facebook	d092	2019-04-02	BE	Belgium	5	1	118481	47966	1304	257
Greenpeace Belgium		73232790238	Facebook	d092	2019-04-02	BE	Belgium	2	1	100987	49994	597	99
Gelijke kansen - Egalité des chances		1757055917947545	Facebook	d092	2019-04-02	BE	Belgium	68	1	75395	18799	448	0
European Parliament		178362315106	Facebook	d092	2019-04-02	BE	Belgium	16	1	72581	31166	339	53
Le racisme, vous valez mieux que ça		1858720887787052	Facebook	d092	2019-04-02	BE	Belgium	2	1	60100	23131	156	64
sp.a	sp.a	57253967150	Facebook	d092	2019-04-02	BE	Belgium	3	1	49999	17500	274	50
Vossaert Michaël		237845390282626	Facebook	d092	2019-04-02	BE	Belgium	1	1	49999	10000	99	0
Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	d092	2019-04-02	BE	Belgium	1	1	49978	9995	98	0
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	d092	2019-04-02	BE	Belgium	12	1	48510	13421	233	21
Unis pour les Droits Humains		1642871805813802	Facebook	d092	2019-04-02	BE	Belgium	1	1	46251	23125	20	4
Peter Mertens	PVDA	236485149843971	Facebook	d092	2019-04-02	BE	Belgium	1	1	33333	16666	166	33
Vluchtelingenwerk Vlaanderen		81497097451	Facebook	d092	2019-04-02	BE	Belgium	1	1	33333	16666	33	0
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d092	2019-04-02	BE	Belgium	3	1	30678	15339	153	30
ExxonMobil		925007000949719	Facebook	d092	2019-04-02	BE	Belgium	12	1	28844	6230	177	27
Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	d092	2019-04-02	BE	Belgium	2	1	19415	7729	42	19
Stalen Rietje		2378708185693776	Facebook	d092	2019-04-02	BE	Belgium	7	1	18992	3000	692	0
Klang der Solidarität		385076005313967	Facebook	d092	2019-04-02	BE	Belgium	36	1	18496	6783	47	4
Eneco Belgium		155682534507894	Facebook	d092	2019-04-02	BE	Belgium	13	1	17374	3514	189	33
The Belgian Pride		348580571827433	Facebook	d092	2019-04-02	BE	Belgium	1	1	16666	3333	166	33
Europe Direct Brussels		772075022808345	Facebook	d092	2019-04-02	BE	Belgium	1	1	15384	7692	38	7
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	d092	2019-04-02	BE	Belgium	1	1	14284	7142	71	35
Party of the European Left		160598290012	Facebook	d092	2019-04-02	BE	Belgium	3	1	14165	4333	149	16
Equality Festival Courcelles		1820149114951431	Facebook	d092	2019-04-02	BE	Belgium	6	1	13497	3666	165	16
John Crombez	sp.a	264131406977201	Facebook	d092	2019-04-02	BE	Belgium	1	1	12499	2500	124	25
Orry Van de Wauwer	Orry Van de Wauwer	100752223802681	Facebook	d092	2019-04-02	BE	Belgium	3	1	12499	3000	52	0
Sarah Smeyers	N-VA	95712061024	Facebook	d092	2019-04-02	BE	Belgium	1	1	12499	2500	24	0
Alexander De Croo		228307843991539	Facebook	d092	2019-04-02	BE	Belgium	1	1	12499	2500	24	0
Special Forces Group Belgium		382691308488833	Facebook	d092	2019-04-02	BE	Belgium	1	1	12499	2500	22	0
Pax Christi Vlaanderen		108540709270948	Facebook	d092	2019-04-02	BE	Belgium	1	1	12486	6243	62	12
Vlaams Belang	Vlaams Belang	56605856504	Facebook	d092	2019-04-02	BE	Belgium	1	1	9999	1999	99	20
Michael Freilich - 5de plaats Kamer		609777409464271	Facebook	d092	2019-04-02	BE	Belgium	1	1	9999	2000	99	20
An Capoen	Nieuw-Vlaamse Alliantie	128105340557056	Facebook	d092	2019-04-02	BE	Belgium	1	1	9999	2000	19	0
deSingel Internationale Kunstcampus		141104110670	Facebook	d092	2019-04-02	BE	Belgium	7	1	8643	2187	55	0
Sofian El Sayd - 61e sur la liste régionale du PS bruxellois		1951525111537961	Facebook	d092	2019-04-02	BE	Belgium	2	1	8534	4267	23	4
Brecht Vermeulen	Nieuw-Vlaamse Alliantie	167165610745178	Facebook	d092	2019-04-02	BE	Belgium	2	1	7678	1964	26	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d092	2019-04-02	BE	Belgium	3	1	7452	1851	18	1
Thuisverpleging		372390586890911	Facebook	d092	2019-04-02	BE	Belgium	3	1	7419	3180	7	1
Chroniques Du Golfe		2196850910357980	Facebook	d092	2019-04-02	BE	Belgium	17	1	7228	2895	9	0
Vivant   Ostbelgien	Vivant Ostbelgien	1440393739538888	Facebook	d092	2019-04-02	BE	Belgium	1	1	7142	1428	14	0
Europahuis Ryckevelde	Ryckevelde vzw	119449038070827	Facebook	d092	2019-04-02	BE	Belgium	1	1	7137	1427	14	0
Proud of Our Pride		400548670511219	Facebook	d092	2019-04-02	BE	Belgium	30	1	6684	1291	134	0
Humble Household		1746853745395190	Facebook	d092	2019-04-02	BE	Belgium	1	1	6345	3172	105	21
GRIP - Kom op voor inclusie		1024656630910224	Facebook	d092	2019-04-02	BE	Belgium	2	1	6283	1250	15	0
The Lemon Spoon		1610249445854901	Facebook	d092	2019-04-02	BE	Belgium	1	1	6249	1249	12	0
GRACQ		140919230419	Facebook	d092	2019-04-02	BE	Belgium	1	1	6249	1249	12	0
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	d092	2019-04-02	BE	Belgium	3	1	5832	1916	90	0
Parlament der Deutschsprachigen Gemeinschaft Belgiens		1518589728382010	Facebook	d092	2019-04-02	BE	Belgium	1	1	5555	1111	10	0
Democracy Alive		277008469606499	Facebook	d092	2019-04-02	BE	Belgium	3	1	5276	1229	21	0
Paul Cordy	Nieuw-Vlaamse Alliantie	650813488672073	Facebook	d092	2019-04-02	BE	Belgium	1	1	4545	909	9	0
PSAnderlues		197214344323855	Facebook	d092	2019-04-02	BE	Belgium	1	1	4545	909	9	0
Ahmed Laaouej		672031322849835	Facebook	d092	2019-04-02	BE	Belgium	1	1	4545	909	45	9
Fédération Ps Verviers		758680967523010	Facebook	d092	2019-04-02	BE	Belgium	1	1	4545	909	8	0
Annick Ponthier		432902790582244	Facebook	d092	2019-04-02	BE	Belgium	1	1	4544	908	8	0
National Geographic		106750996025532	Facebook	d092	2019-04-02	BE	Belgium	1	1	4218	2109	10	2
Les Wallons ne manquent pas d'air		559852030865205	Facebook	d092	2019-04-02	BE	Belgium	1	1	4166	833	8	0
Comac étudiants		386211174868638	Facebook	d092	2019-04-02	BE	Belgium	2	1	3666	1666	66	0
Hans Maes		1181238155301995	Facebook	d092	2019-04-02	BE	Belgium	2	1	3666	1666	66	0
Marie Arena		109149719130331	Facebook	d092	2019-04-02	BE	Belgium	8	1	3636	1136	17	0
Bond Beter Leefmilieu	Bond Beter Leefmilieu	143447890251	Facebook	d092	2019-04-02	BE	Belgium	2	1	3333	666	6	0
Nous voulons des coquelicots Belgique		996402860560375	Facebook	d092	2019-04-02	BE	Belgium	1	1	3333	666	6	0
Vins de Bordeaux		167654119328	Facebook	d092	2019-04-02	BE	Belgium	1	1	3332	666	6	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d092	2019-04-02	BE	Belgium	13	1	2891	1328	3	1
Sweco Belgium		370829863001865	Facebook	d092	2019-04-02	BE	Belgium	6	1	2861	538	31	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d092	2019-04-02	BE	Belgium	2	1	2772	771	11	0
Européens Sans Frontières		668031516635463	Facebook	d092	2019-04-02	BE	Belgium	7	1	2717	1028	4	1
Council of the European Union		147547541961576	Facebook	d092	2019-04-02	BE	Belgium	1	1	2647	529	26	5
We Amplify		186008238755917	Facebook	d092	2019-04-02	BE	Belgium	5	1	2641	528	5	0
Dyab Abou Jahjah	Abou Jahjah Dyab	650597568382274	Facebook	d092	2019-04-02	BE	Belgium	1	1	2499	500	49	0
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	d092	2019-04-02	BE	Belgium	1	1	2499	1250	24	0
Issam Benali	Benali Issam	92011327952	Facebook	d092	2019-04-02	BE	Belgium	1	1	2499	500	49	0
Helga Stevens		213362252188490	Facebook	d092	2019-04-02	BE	Belgium	2	1	2499	500	49	0
Aymeric DE LAMOTTE		841559215859811	Facebook	d092	2019-04-02	BE	Belgium	1	1	2499	500	49	0
10 Waste Challenge		863509567341205	Facebook	d092	2019-04-02	BE	Belgium	1	1	2499	500	49	0
Agentschap Innoveren & Ondernemen		234120763597078	Facebook	d092	2019-04-02	BE	Belgium	1	1	2499	500	49	0
Manu Douette		727590607265719	Facebook	d092	2019-04-02	BE	Belgium	1	1	2499	500	49	0
Greenway Gent		187680727943222	Facebook	d092	2019-04-02	BE	Belgium	1	1	2499	500	49	0
Greenway Leuven		251439738233911	Facebook	d092	2019-04-02	BE	Belgium	1	1	2499	500	49	0
Les ateliers Ô Naturel		1823905801242495	Facebook	d092	2019-04-02	BE	Belgium	3	1	2499	499	49	0
Brusol		522389238191177	Facebook	d092	2019-04-02	BE	Belgium	1	1	2380	476	23	4
Eurotopics Presseschau		59725372798	Facebook	d092	2019-04-02	BE	Belgium	1	1	2369	1185	23	0
Conseil Consultatif de la communauté marocaine à Mons		569315516884797	Facebook	d092	2019-04-02	BE	Belgium	3	1	2257	434	11	0
Anneleen Van Bossuyt		1375436739430055	Facebook	d092	2019-04-02	BE	Belgium	2	1	2222	444	4	0
Dopper		149978658404973	Facebook	d092	2019-04-02	BE	Belgium	1	1	2173	434	4	0
Merveille		1719216044862107	Facebook	d092	2019-04-02	BE	Belgium	2	1	2142	857	28	0
Association pour la Promotion de la Francophonie en Flandre		1084185458418223	Facebook	d092	2019-04-02	BE	Belgium	2	1	2053	839	26	0
Leila Agic	Leila Agic	229313714293949	Facebook	d092	2019-04-02	BE	Belgium	3	1	1999	333	66	0
Comac Studenten		1477520555859157	Facebook	d092	2019-04-02	BE	Belgium	2	1	1999	333	66	0
Villers en Transition		384691241727023	Facebook	d092	2019-04-02	BE	Belgium	1	1	1999	1000	19	0
Burger Opinie		378236285913266	Facebook	d092	2019-04-02	BE	Belgium	1	1	1833	916	18	0
Kialo		729627343834501	Facebook	d092	2019-04-02	BE	Belgium	1	1	1774	354	15	3
noyoco		214901578619114	Facebook	d092	2019-04-02	BE	Belgium	1	1	1729	864	1	0
ExpoRomania		404000123492439	Facebook	d092	2019-04-02	BE	Belgium	2	1	1718	859	17	0
De Kruidenmozaïek		260342420797682	Facebook	d092	2019-04-02	BE	Belgium	1	1	1666	333	33	0
Partenariat Sud		136948123069867	Facebook	d092	2019-04-02	BE	Belgium	1	1	1666	833	16	0
SOM - samen onderwijs maken Leuven		685096701632976	Facebook	d092	2019-04-02	BE	Belgium	1	1	1666	833	16	0
Keyware		408144719228455	Facebook	d092	2019-04-02	BE	Belgium	1	1	1612	322	16	3
La vérité sur l’Arabie Saoudite		2209014842757280	Facebook	d092	2019-04-02	BE	Belgium	2	1	1505	678	15	0
Frédérique Moors		180402262302950	Facebook	d092	2019-04-02	BE	Belgium	1	1	1457	291	2	0
Sigefroid Van Haelst		426942467817318	Facebook	d092	2019-04-02	BE	Belgium	2	1	1368	273	4	0
Justice et Paix		1425199314381122	Facebook	d092	2019-04-02	BE	Belgium	1	1	1249	625	12	0
Imagine 1080 #		119622665399132	Facebook	d092	2019-04-02	BE	Belgium	1	1	1249	250	24	0
Bethea-Dervaux Nathalie		2235428246700966	Facebook	d092	2019-04-02	BE	Belgium	1	1	1249	250	24	0
Office de la Naissance et de l'Enfance - ONE		1011269122226871	Facebook	d092	2019-04-02	BE	Belgium	1	1	1249	625	12	0
Cercle du Libre Examen de l'ULB		438578839595737	Facebook	d092	2019-04-02	BE	Belgium	1	1	1249	625	12	0
Comac Brussel		1466331686975877	Facebook	d092	2019-04-02	BE	Belgium	1	1	1249	625	11	0
Moniteur Automobile		148722088488665	Facebook	d092	2019-04-02	BE	Belgium	2	1	1248	0	123	0
Cathy Collard 3em suppléante à la chambre		1664268480384060	Facebook	d092	2019-04-02	BE	Belgium	2	1	1166	200	36	0
Dominique Piton		334627377087903	Facebook	d092	2019-04-02	BE	Belgium	2	1	1166	200	36	0
