advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	varazdin_county_HR	Varaždin County, Croatia	27	1	237147	109535	823	161
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	varazdin_county_HR	Varaždin County, Croatia	7	1	69275	22747	135	13
Kialo		729627343834501	Facebook	varazdin_county_HR	Varaždin County, Croatia	307	1	49776	20790	236	59
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	varazdin_county_HR	Varaždin County, Croatia	33	1	32670	11531	114	10
Ruža Tomašić		1434305366791182	Facebook	varazdin_county_HR	Varaždin County, Croatia	36	1	27841	6856	76	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	varazdin_county_HR	Varaždin County, Croatia	29	1	24095	11293	56	16
Marina Gradišer	Demokrati	343303249641233	Facebook	varazdin_county_HR	Varaždin County, Croatia	1	1	24065	4813	42	0
European Greens		141366725876424	Facebook	varazdin_county_HR	Varaždin County, Croatia	5	1	23701	10320	57	21
pametno.org	pametno.org	144815235686385	Facebook	varazdin_county_HR	Varaždin County, Croatia	14	1	23328	7895	61	0
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	varazdin_county_HR	Varaždin County, Croatia	1	1	21807	8723	19	3
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	varazdin_county_HR	Varaždin County, Croatia	10	1	21697	7426	113	0
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	varazdin_county_HR	Varaždin County, Croatia	14	1	21667	7914	83	10
Zoran Bahtijarević		2195720960680577	Facebook	varazdin_county_HR	Varaždin County, Croatia	4	1	17964	8620	53	10
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	varazdin_county_HR	Varaždin County, Croatia	40	1	16954	5187	104	0
Valter Flego	Valter Flego	441675022557503	Facebook	varazdin_county_HR	Varaždin County, Croatia	6	1	15687	6038	57	2
Electrolux Hrvatska		1229501663771543	Facebook	varazdin_county_HR	Varaždin County, Croatia	3	1	13695	6847	10	0
Greenpeace Hrvatska		359170097532754	Facebook	varazdin_county_HR	Varaždin County, Croatia	7	1	12768	4445	31	2
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	varazdin_county_HR	Varaždin County, Croatia	7	1	11345	5109	84	2
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	varazdin_county_HR	Varaždin County, Croatia	13	1	10779	2465	38	0
Građani za Mislava Kolakušića		374159272978399	Facebook	varazdin_county_HR	Varaždin County, Croatia	4	1	10755	4264	24	2
Nenad Matić - Zelena lista		157025101623973	Facebook	varazdin_county_HR	Varaždin County, Croatia	7	1	8046	3490	70	0
Pametno Varaždin	Carev Dario	1814540012096003	Facebook	varazdin_county_HR	Varaždin County, Croatia	5	1	8009	1478	186	0
Ranko Ostojić		414575348695604	Facebook	varazdin_county_HR	Varaždin County, Croatia	12	1	7935	2176	55	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	varazdin_county_HR	Varaždin County, Croatia	53	1	6988	2948	31	6
Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	varazdin_county_HR	Varaždin County, Croatia	3	1	6945	2899	15	2
