advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Rädda Barnen		72659261793	Facebook	stockholm_county_SE	Stockholm County, Sweden	588	1	4423149	1434446	39717	9950
Plan International Sverige		382243262003	Facebook	stockholm_county_SE	Stockholm County, Sweden	323	1	2787746	909193	24590	5867
Vattenfall Sverige		608975645850217	Facebook	stockholm_county_SE	Stockholm County, Sweden	28	1	1388284	631698	17008	4806
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	stockholm_county_SE	Stockholm County, Sweden	57	1	855910	214863	6614	1597
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	stockholm_county_SE	Stockholm County, Sweden	4	1	843632	362282	6240	1248
Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	stockholm_county_SE	Stockholm County, Sweden	29	1	789152	190943	8210	2229
EU-kommissionen i Sverige		155824787799	Facebook	stockholm_county_SE	Stockholm County, Sweden	18	1	740966	344790	3523	802
Greenpeace Sverige		95735961890	Facebook	stockholm_county_SE	Stockholm County, Sweden	275	1	658146	180170	4462	1013
Röda Korset		111630258867610	Facebook	stockholm_county_SE	Stockholm County, Sweden	71	1	655804	177244	3104	940
Skandia		139767876088719	Facebook	stockholm_county_SE	Stockholm County, Sweden	3	1	620506	291919	2363	683
European Commission		107898832590939	Facebook	stockholm_county_SE	Stockholm County, Sweden	16	1	576735	247753	5344	1583
Sverige för UNHCR		643137272398136	Facebook	stockholm_county_SE	Stockholm County, Sweden	63	1	531266	146823	2625	711
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	stockholm_county_SE	Stockholm County, Sweden	22	1	489926	175861	3846	1334
European Parliament		178362315106	Facebook	stockholm_county_SE	Stockholm County, Sweden	58	1	462339	176378	4396	752
Centerpartiet	Centerpartiet	12690894340	Facebook	stockholm_county_SE	Stockholm County, Sweden	112	1	447738	135420	7022	1561
Unionen		175656912484553	Facebook	stockholm_county_SE	Stockholm County, Sweden	31	1	391830	153021	4062	1261
Världsnaturfonden WWF		371791194529	Facebook	stockholm_county_SE	Stockholm County, Sweden	6	1	355460	143048	3147	696
Facebook Nordic	Facebook	334318366655425	Facebook	stockholm_county_SE	Stockholm County, Sweden	5	1	348725	131702	3045	622
The Good Show		1923750267869320	Facebook	stockholm_county_SE	Stockholm County, Sweden	8	1	320999	156515	941	184
Saco	Saco	133910158381	Facebook	stockholm_county_SE	Stockholm County, Sweden	26	1	317123	65063	1581	426
En bättre framtid		1173808162671999	Facebook	stockholm_county_SE	Stockholm County, Sweden	33	1	296928	117284	3238	921
Liberalerna	Liberalerna	132266740623	Facebook	stockholm_county_SE	Stockholm County, Sweden	66	1	281222	84992	992	216
Kialo		729627343834501	Facebook	stockholm_county_SE	Stockholm County, Sweden	342	1	279293	109721	2143	589
Centerpartiet i Stockholm	Centerpartiet i Stockholm	170211353124087	Facebook	stockholm_county_SE	Stockholm County, Sweden	5	1	249995	50000	1573	370
SSAB AB		145401631365	Facebook	stockholm_county_SE	Stockholm County, Sweden	16	1	241390	88519	1377	198
