advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	61	1	447333	209988	1734	689
ČSSD	ČSSD	111041662264882	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	415	1	236161	67352	1099	278
European Commission		107898832590939	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	13	1	206390	94678	801	190
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	89	1	172677	40109	107	28
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	96	1	155298	54352	650	21
Gambrinus		146991996743	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	3	1	110156	49755	816	163
Tomáš Zdechovský		275042429350706	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	24	1	71499	31798	382	97
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	34	1	67599	16563	214	48
Evropa společně		535611970260854	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	35	1	66278	19680	260	26
HLAS	První prezidentská	320144481956623	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	54	1	64462	16249	167	49
Daniel Herman		378072105614553	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	10	1	60253	23456	67	23
Pavel Poc	Poc Pavel	202974613060409	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	15	1	57762	20371	116	40
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	23	1	56522	14538	215	48
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	44	1	55221	19038	135	36
Kialo		729627343834501	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	338	1	51042	20464	339	82
Martin Kuba		114474108677288	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	1	1	49999	10000	194	38
Česká pirátská strana		109323929038	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	15	1	49352	20424	95	19
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	34	1	46534	10902	117	31
MC Hejtman		1838584856406893	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	1	1	37895	7579	14	2
Roman Kriz	Kriz Roman	382745889213194	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	94	1	30104	5927	98	20
Minidotaznik.cz		432692927273545	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	1	1	28616	11446	50	25
KDU-ČSL		251656685576	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	26	1	28049	8886	90	17
Jan Zahradil		400970967000022	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	12	1	25020	6854	101	26
Hello Sandy		56274514407	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	21	1	23343	7118	24	4
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	south_bohemian_region_CZ	South Bohemian Region, Czechia	8	1	20845	4481	43	10
