advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	galati_county_RO	Galați County, Romania	12	1	1039607	444309	5736	1395
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	galati_county_RO	Galați County, Romania	64	1	661997	290385	1589	470
România în primul rând	Future Innovation	770704223323599	Facebook	galati_county_RO	Galați County, Romania	55	1	604797	268103	639	154
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	galati_county_RO	Galați County, Romania	79	1	596408	274175	2132	455
Partidul Naţional Liberal		181375448581167	Facebook	galati_county_RO	Galați County, Romania	86	1	486209	207002	720	197
Romania #nuepsd	Future Innovation	293215748279337	Facebook	galati_county_RO	Galați County, Romania	10	1	401770	171104	197	81
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	galati_county_RO	Galați County, Romania	73	1	308588	133577	994	257
European Commission		107898832590939	Facebook	galati_county_RO	Galați County, Romania	11	1	163443	81331	423	112
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	galati_county_RO	Galați County, Romania	32	1	133669	61656	386	109
George Simion		2212856535602171	Facebook	galati_county_RO	Galați County, Romania	20	1	127943	52055	267	66
European Parliament		178362315106	Facebook	galati_county_RO	Galați County, Romania	61	1	112847	48232	449	69
Orașul meu iubit		182440155970799	Facebook	galati_county_RO	Galați County, Romania	4	1	108954	21791	249	41
Calin Popescu Tariceanu		227922987222524	Facebook	galati_county_RO	Galați County, Romania	5	1	85827	33845	115	25
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	galati_county_RO	Galați County, Romania	17	1	70374	30557	108	24
Litere.net	litere.net	1504323906337545	Facebook	galati_county_RO	Galați County, Romania	12	1	69673	31459	51	13
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	galati_county_RO	Galați County, Romania	30	1	64198	30201	156	44
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	galati_county_RO	Galați County, Romania	17	1	62797	29227	59	11
Politice.net	politice.net	2546711162025064	Facebook	galati_county_RO	Galați County, Romania	10	1	54720	24158	50	11
PRO România Galați		594140750966248	Facebook	galati_county_RO	Galați County, Romania	2	1	52301	10460	114	21
Silvia Dinică		1128229287275038	Facebook	galati_county_RO	Galați County, Romania	9	1	51936	21465	99	24
Kialo		729627343834501	Facebook	galati_county_RO	Galați County, Romania	248	1	51560	20580	264	58
Departamentul Fonduri Europene al PSD		1030472763816931	Facebook	galati_county_RO	Galați County, Romania	5	1	41884	18123	13	2
Video News		329122497569429	Facebook	galati_county_RO	Galați County, Romania	4	1	40394	16756	48	13
Eco friendly home		547824632336134	Facebook	galati_county_RO	Galați County, Romania	3	1	39146	17864	40	14
Partidul Social Democrat Departamentul pentru Politici Fiscal Bugetare		2006803969624108	Facebook	galati_county_RO	Galați County, Romania	5	1	36523	16867	13	2
