advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	giurgiu_county_RO	Giurgiu County, Romania	63	1	140593	61677	341	101
ALDE Giurgiu		463507610853279	Facebook	giurgiu_county_RO	Giurgiu County, Romania	17	1	132574	40917	314	0
Partidul Naţional Liberal		181375448581167	Facebook	giurgiu_county_RO	Giurgiu County, Romania	81	1	113524	47216	146	39
ALDE Giurgiu		501725816898640	Facebook	giurgiu_county_RO	Giurgiu County, Romania	18	1	90400	17107	270	0
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	giurgiu_county_RO	Giurgiu County, Romania	77	1	79895	37177	263	57
PNL Giurgiu		238161130013060	Facebook	giurgiu_county_RO	Giurgiu County, Romania	4	1	69996	17000	245	21
România în primul rând	Future Innovation	770704223323599	Facebook	giurgiu_county_RO	Giurgiu County, Romania	29	1	58888	26094	38	10
Romania #nuepsd	Future Innovation	293215748279337	Facebook	giurgiu_county_RO	Giurgiu County, Romania	10	1	58056	26492	31	10
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	giurgiu_county_RO	Giurgiu County, Romania	71	1	54057	23192	168	42
European Commission		107898832590939	Facebook	giurgiu_county_RO	Giurgiu County, Romania	11	1	31671	15740	84	21
European Parliament		178362315106	Facebook	giurgiu_county_RO	Giurgiu County, Romania	57	1	22901	9929	82	13
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	giurgiu_county_RO	Giurgiu County, Romania	32	1	21470	10016	63	17
Litere.net	litere.net	1504323906337545	Facebook	giurgiu_county_RO	Giurgiu County, Romania	11	1	17150	7840	12	3
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	giurgiu_county_RO	Giurgiu County, Romania	17	1	16391	7008	21	5
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	giurgiu_county_RO	Giurgiu County, Romania	16	1	15356	7229	14	2
Silvia Dinică		1128229287275038	Facebook	giurgiu_county_RO	Giurgiu County, Romania	9	1	14761	6151	27	7
Politice.net	politice.net	2546711162025064	Facebook	giurgiu_county_RO	Giurgiu County, Romania	10	1	13885	6145	12	2
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	giurgiu_county_RO	Giurgiu County, Romania	28	1	13342	6288	33	9
Departamentul Fonduri Europene al PSD		1030472763816931	Facebook	giurgiu_county_RO	Giurgiu County, Romania	5	1	12579	5479	4	0
Partidul Social Democrat Departamentul pentru Politici Fiscal Bugetare		2006803969624108	Facebook	giurgiu_county_RO	Giurgiu County, Romania	5	1	10969	5081	4	0
Eco friendly home		547824632336134	Facebook	giurgiu_county_RO	Giurgiu County, Romania	3	1	10789	4957	11	4
Siegfried Muresan		731035500293728	Facebook	giurgiu_county_RO	Giurgiu County, Romania	5	1	10069	4025	3	0
George Simion		2212856535602171	Facebook	giurgiu_county_RO	Giurgiu County, Romania	18	1	9744	3931	20	5
Video News		329122497569429	Facebook	giurgiu_county_RO	Giurgiu County, Romania	4	1	9235	3859	11	3
Greens/EFA in the European Parliament		150527751674751	Facebook	giurgiu_county_RO	Giurgiu County, Romania	21	1	8105	3626	8	1
