advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	thessaly_EL	Thessaly, Greece	40	1	669431	311766	2420	574
Kyriakos Mitsotakis		34848567724	Facebook	thessaly_EL	Thessaly, Greece	60	1	601702	258822	1414	257
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	thessaly_EL	Thessaly, Greece	147	1	525178	188014	2641	272
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	thessaly_EL	Thessaly, Greece	94	1	370850	143379	1668	259
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	thessaly_EL	Thessaly, Greece	22	1	359559	159271	611	128
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	thessaly_EL	Thessaly, Greece	73	1	301567	83313	795	14
Kialo		729627343834501	Facebook	thessaly_EL	Thessaly, Greece	335	1	266280	108766	1253	290
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	thessaly_EL	Thessaly, Greece	91	1	237570	75771	2372	5
Ioannis Vardakastanis		195643347979465	Facebook	thessaly_EL	Thessaly, Greece	85	1	173485	66473	800	44
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	thessaly_EL	Thessaly, Greece	45	1	170140	35290	374	0
Nikos Papandreou		2245032148843299	Facebook	thessaly_EL	Thessaly, Greece	90	1	160484	42385	779	12
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	thessaly_EL	Thessaly, Greece	9	1	151098	67648	206	14
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ		82362291274	Facebook	thessaly_EL	Thessaly, Greece	6	1	139089	63218	441	85
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	thessaly_EL	Thessaly, Greece	18	1	137728	59771	203	21
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	thessaly_EL	Thessaly, Greece	27	1	130289	42304	222	0
Μαρία Σπυράκη		657782574275153	Facebook	thessaly_EL	Thessaly, Greece	10	1	116650	39487	440	0
Ρένα Καραλαριώτου - Rena Karalariotou		641412085923105	Facebook	thessaly_EL	Thessaly, Greece	1	1	99999	50000	99	0
Ξηρομερίτης Θ. Μάριος - Υποψήφιος Δημ. Σύμβουλος με την  Ρένα Καραλαριώτου		1221037778056266	Facebook	thessaly_EL	Thessaly, Greece	1	1	99999	50000	499	100
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	thessaly_EL	Thessaly, Greece	41	1	99370	29435	419	7
Vouliwatch		627330267312880	Facebook	thessaly_EL	Thessaly, Greece	7	1	97728	38553	214	92
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	thessaly_EL	Thessaly, Greece	37	1	93091	27825	261	5
Eva Kaili	Eva Kaili	13721812367	Facebook	thessaly_EL	Thessaly, Greece	9	1	91925	36933	490	86
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	thessaly_EL	Thessaly, Greece	31	1	91351	42818	203	60
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	thessaly_EL	Thessaly, Greece	24	1	85022	34023	281	41
Απόστολος Δ. Παπαδούλης - Υποψήφιος Δήμαρχος Βόλου		148030566117538	Facebook	thessaly_EL	Thessaly, Greece	1	1	84788	42394	83	0
Άννα Μισέλ Ασημακοπούλου		1394997234118853	Facebook	thessaly_EL	Thessaly, Greece	5	1	83088	33010	109	18
Μιχαλίτσης Κωνσταντίνος		760837734005868	Facebook	thessaly_EL	Thessaly, Greece	14	1	72890	30223	107	0
Νίκος Ανδρουλάκης		216089191899991	Facebook	thessaly_EL	Thessaly, Greece	12	1	60320	25976	149	16
Ελένη Παπαθανασίου, υποψήφια δημοτική σύμβουλος Βόλου		2161459873946096	Facebook	thessaly_EL	Thessaly, Greece	2	1	59998	15000	198	0
Νάνσυ Καπούλα - Βόλος, Έξυπνη Πόλη		422445331831361	Facebook	thessaly_EL	Thessaly, Greece	2	1	59700	14922	196	0
Νικόλαος Δούκας - Nikolaos Doukas	Ν Δούκας	710946112632910	Facebook	thessaly_EL	Thessaly, Greece	15	1	59232	12411	351	0
Παπαστράτος		1925659984382187	Facebook	thessaly_EL	Thessaly, Greece	1	1	57649	28825	57	28
Θάνος Θεοδώρου	Virality	575445225887557	Facebook	thessaly_EL	Thessaly, Greece	4	1	56816	10964	395	0
Greens/EFA in the European Parliament		150527751674751	Facebook	thessaly_EL	Thessaly, Greece	23	1	55276	24908	51	9
Βασίλης Σωτηρόπουλος	Vasileios Sotiropoulos	428087111291406	Facebook	thessaly_EL	Thessaly, Greece	33	1	54728	12766	215	0
Κατερινα Μαρκου		832766380123763	Facebook	thessaly_EL	Thessaly, Greece	9	1	53248	19429	69	8
