spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	LU	Luxembourg	2627	672	12272063	3099541	76436	1
50_100	50 - 100	LU	Luxembourg	2857	665	143100	50462	678	70
100_1k	100 - 1k	LU	Luxembourg	1066	282	9669749	4171958	50654	13322
1k_5k	1k - 5k	LU	Luxembourg	105	39	273716	120252	2303	502
5k_10k	5k - 10k	LU	Luxembourg	10	9	22233	11088	259	115
10k_50k	10k - 50k	LU	Luxembourg	1	1	1440	720	64	12
