advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	RO	Romania	45	1	11358956	5060000	16925	3508
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	RO	Romania	20	1	8159975	3804998	19136	7857
European Commission	European Commission	107898832590939	Facebook	RO	Romania	28	1	6747808	3161796	17127	4524
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	RO	Romania	43	1	6171957	2767000	17513	4118
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	RO	Romania	12	1	6099987	2950000	11763	2416
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	RO	Romania	15	1	5900977	2719996	7476	1680
European Parliament	European Parliament	178362315106	Facebook	RO	Romania	15	1	5889079	2736336	17012	3945
PLUS	PLUS	1903580739951981	Facebook	RO	Romania	4	1	2599998	1250001	3360	735
PNL Oradea	PNL Oradea	304085190083197	Facebook	RO	Romania	41	1	2511876	936983	5811	1827
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	RO	Romania	26	1	2449974	1090000	3251	966
RMDSZ	RMDSZ	102601499822802	Facebook	RO	Romania	65	1	2216933	610999	4818	924
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	RO	Romania	5	1	2199996	900000	944	441
Răcnetul Oamenilor Sătui	IOANITA MARIN-IOANA	165452684079944	Facebook	RO	Romania	9	1	2199990	989999	1994	462
USR Iași	Uniunea Salvați România - USR	1792449434342411	Facebook	RO	Romania	21	1	2066979	935000	9723	2857
Norica Nicolai	Increase Digital	121265151226126	Facebook	RO	Romania	30	1	1963969	620999	3439	609
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	RO	Romania	16	1	1956983	850999	2517	672
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	RO	Romania	22	1	1669339	639795	2473	735
Csíkország	Csíkország	2229168487164126	Facebook	RO	Romania	53	1	1609946	372999	3203	525
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	RO	Romania	25	1	1371971	456998	5730	1449
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	RO	Romania	17	1	1359801	544911	4513	1407
USR Brașov	Uniunea Salvați România	1723480164579572	Facebook	RO	Romania	10	1	1300990	540000	4221	1092
USR Sibiu	Uniunea Salvați România	1028428697211383	Facebook	RO	Romania	26	1	1279974	349000	2536	672
Claudiu Manda	Partidul Social Democrat	199635566715473	Facebook	RO	Romania	4	1	1249512	509806	2330	525
Calin Popescu Tariceanu	EvolveDreamSoft	227922987222524	Facebook	RO	Romania	2	1	1199997	599999	2310	1155
Declic	Declic	686190454826244	Facebook	RO	Romania	3	1	1199995	499999	1365	336
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	RO	Romania	33	1	1145323	425377	4747	809
Greenpeace Romania	Greenpeace Romania	291132089193	Facebook	RO	Romania	26	1	1137974	345000	2074	336
Cristian Ghinea	Uniunea Salvați România	269505079808785	Facebook	RO	Romania	12	1	1134982	455998	921	168
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	RO	Romania	8	1	1108992	451000	5355	2311
USR Cluj	Partidul Uniunea Salvati România	287761518247055	Facebook	RO	Romania	18	1	1101982	400000	2139	672
România în primul rând	Future Innovation	770704223323599	Facebook	RO	Romania	2	1	1099998	550000	1155	231
USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	RO	Romania	10	1	1064990	406000	2035	525
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	RO	Romania	37	1	1046958	244997	2366	399
USR Argeș	Uniunea Salvati Romania	987000488084806	Facebook	RO	Romania	22	1	1039977	307000	1466	252
Romania #nuepsd	Future Innovation	293215748279337	Facebook	RO	Romania	1	1	999999	500000	1050	210
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	RO	Romania	1	1	999998	499999	2100	1050
USR Sector 2	Uniunea Salvați România	706663502771254	Facebook	RO	Romania	14	1	966986	405999	5186	1092
USR Maramureș	USR Maramureș	1750327845246533	Facebook	RO	Romania	10	1	962990	385000	3002	777
Ionel Dancă	ETIS Design	227578001357165	Facebook	RO	Romania	6	1	950992	409999	755	273
Kárpát-medencei Magyar Összefogás	Kárpát-medencei Magyar Összefogás	221361328752151	Facebook	RO	Romania	41	1	947950	263998	2029	294
PRO România	Networld IT&C SRL	2177244962290894	Facebook	RO	Romania	20	1	944979	290999	2054	525
Cosette Chichirău	Uniunea Salvați România - USR	329619180721358	Facebook	RO	Romania	5	1	909995	405000	3465	756
Nicu Ștefănuță	Uniunea Salvați România - USR	279454772645662	Facebook	RO	Romania	9	1	849976	349992	1153	357
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	RO	Romania	16	1	761984	242000	2706	777
USR Sector 6	Uniunea Salvati Romania	1656475137918717	Facebook	RO	Romania	18	1	760982	286999	2097	777
Raluca Turcan	ETIS Design	360184320712594	Facebook	RO	Romania	5	1	749996	360000	629	189
USR Prahova	USR Prahova	1385405838141456	Facebook	RO	Romania	23	1	733977	227000	1844	399
PNL Bucuresti	Rus Alexandra	678840505584990	Facebook	RO	Romania	15	1	724984	211000	1509	357
Gregoriana Tudoran	Tudoran Gregoriana Carmen	1985293741779690	Facebook	RO	Romania	16	1	719983	149999	1257	231
Ionel Arsene	Ionel Arsene	298765223557508	Facebook	RO	Romania	15	1	717985	266000	1446	399
USR Olt	ANTON SILVIU-CRISTIAN	247245385651467	Facebook	RO	Romania	10	1	709989	264999	1258	378
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	RO	Romania	7	1	701992	239999	1511	294
USR Constanța	Uniunea Salvați România filiala Constanta	698760586929790	Facebook	RO	Romania	2	1	699998	300000	2100	420
Simona Maria Vlădica	Amerisoft	236992636715917	Facebook	RO	Romania	6	1	659882	314944	755	273
Viorel Catarama	Dreapta Liberala	795022763862618	Facebook	RO	Romania	5	1	600995	299999	1700	525
Legyen ELÉG	Legyen Elég	1500893963467932	Facebook	RO	Romania	17	1	600982	162000	1215	273
Raluca Amariei	USR Sibiu	183087692172986	Facebook	RO	Romania	7	1	599992	269999	3780	882
Pavel Emilian		1557836147771248	Facebook	RO	Romania	10	1	599989	179999	1069	273
George Simion	George Simion	2212856535602171	Facebook	RO	Romania	12	1	571987	206999	2161	546
USR Galați	Uniunea Salvați România	174434106304018	Facebook	RO	Romania	24	1	538939	124992	1255	189
Eugen Tomac	Amerisoft	494469087244449	Facebook	RO	Romania	8	1	530991	234999	628	231
Mihai Goţiu	Uniunea Salvați România	602280189818804	Facebook	RO	Romania	10	1	519989	169999	964	189
Ionel Bogdan	Rus Alexandra	1449284915381234	Facebook	RO	Romania	13	1	515987	106000	942	168
Kelemen Hunor	RMDSZ	175293925828191	Facebook	RO	Romania	12	1	504988	176000	858	210
Rares Bogdan	ETIS Design	204397909629079	Facebook	RO	Romania	1	1	499999	200000	209	105
Partidul Social Democrat Departamentul pentru Politici Fiscal Bugetare	Partidul Social Democrat	2006803969624108	Facebook	RO	Romania	1	1	499999	200000	104	21
Dacian Cioloş	PLUS	107543802616247	Facebook	RO	Romania	1	1	499999	199999	1050	210
Departamentul pentru Comunicații și Societate Informațională al PSD	Partidul Social Democrat	346281832652995	Facebook	RO	Romania	1	1	499998	199999	209	105
Litere.net	litere.net	1504323906337545	Facebook	RO	Romania	1	1	499998	199999	209	105
Departamentul pentru Turism - Partidul Social Democrat	Partidul Social Democrat	339973510194748	Facebook	RO	Romania	1	1	499998	199999	104	21
Adrian Mocanu	Mocanu Adrian	1750234035208501	Facebook	RO	Romania	6	1	449994	180000	839	294
Adrian-Claudiu Prisnel	Uniunea Salvați Romania	259825811088447	Facebook	RO	Romania	6	1	449994	180000	2835	756
Cristian Chirteș	EUROPA DNS	309525925854654	Facebook	RO	Romania	17	1	434982	107999	605	63
Paralela45	Paralela45	89625862971	Facebook	RO	Romania	2	1	399998	200000	2100	420
Consiliul Național PSD	Partidul Social Democrat	428923027871330	Facebook	RO	Romania	2	1	399997	199999	209	42
Partidul Social Democrat - Departamentul pentru românii de pretutindeni	Partidul Social Democrat	315931009106788	Facebook	RO	Romania	2	1	399997	199999	209	42
Daniel Buda	ETIS Design	220579784732993	Facebook	RO	Romania	2	1	399996	199999	314	126
USR Tineret		360833174410777	Facebook	RO	Romania	2	1	399994	199997	1155	231
Gabriel Daraban	Dumio	170290960472201	Facebook	RO	Romania	25	1	373975	136000	1066	252
USR Sighetu Marmației	USR Maramureș	166649027305554	Facebook	RO	Romania	4	1	358843	164470	1381	335
ALDE BACĂU - Partidul Alianța Liberalilor și Democraților	Partidul Alianța Liberalilor și Democraților - ALDE	535445976897124	Facebook	RO	Romania	7	1	356973	130996	796	336
USR Teleorman	Partidul "Uniunea Salvati Romania"	694605284013356	Facebook	RO	Romania	5	1	349912	129965	524	105
USR Sector 3	USR Sector 3	1658924257659048	Facebook	RO	Romania	10	1	330990	102000	1846	420
European Free Alliance	European Free Alliance	46708306425	Facebook	RO	Romania	1	1	325693	162847	1628	325
USR Caraș-Severin	Uniunea Salvați România	1556903897946498	Facebook	RO	Romania	8	1	319992	97000	670	126
USR Vaslui	Uniunea Salvați România	526411640878009	Facebook	RO	Romania	8	1	315992	96000	670	126
USR Mehedinți	Uniunea Salvați România	1763484467225604	Facebook	RO	Romania	8	1	314992	66000	586	105
USR Hunedoara	Uniunea Salvați România - USR	250986431933338	Facebook	RO	Romania	4	1	309996	125000	440	147
ALDE  Prahova	Love to Advertise	1598333033752067	Facebook	RO	Romania	5	1	300995	120000	650	252
Aresel		292847028010932	Facebook	RO	Romania	2	1	299998	150000	998	200
USR Baia Mare	USR Maramureș	376715579846693	Facebook	RO	Romania	2	1	299998	150000	1260	315
