advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	brandenburg	Brandenburg	DE	Germany	54	1	185897	49254	3459	0
SPD BRANDENBURG	SPD BRANDENBURG	139470429458087	Facebook	brandenburg	Brandenburg	DE	Germany	15	1	130260	40864	1272	0
SPD POTSDAM	SPD Potsdam	123837087688700	Facebook	brandenburg	Brandenburg	DE	Germany	4	1	119996	30000	1196	200
SPD	SPD	47930567748	Facebook	brandenburg	Brandenburg	DE	Germany	6669	1	72264	11863	2285	103
CDU Ostprignitz-Ruppin	CDU OPR	226018367465596	Facebook	brandenburg	Brandenburg	DE	Germany	36	1	70966	8867	3517	0
SPD-Landtagsfraktion Brandenburg		156288854392108	Facebook	brandenburg	Brandenburg	DE	Germany	4	1	61996	15000	396	0
DIE LINKE Lausitz	André Kaun	142810395919029	Facebook	brandenburg	Brandenburg	DE	Germany	3	1	59997	12000	297	0
AfD-Fraktion im Landtag Brandenburg		1479344942348052	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	49999	10000	499	100
Jusos Potsdam	Jusos Potsdam	201631939890887	Facebook	brandenburg	Brandenburg	DE	Germany	16	1	35290	4896	1556	0
DIE LINKE	DIE LINKE	47694585682	Facebook	brandenburg	Brandenburg	DE	Germany	182	1	26347	5915	426	5
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	brandenburg	Brandenburg	DE	Germany	57	1	21872	7651	223	0
BFZ - Bündnis Fürstenwalder Zukunft e.V.	Bündnis Fürstenwalder Zukunft e.V.	578250582267178	Facebook	brandenburg	Brandenburg	DE	Germany	4	1	20996	7000	796	100
CDU Cottbus	CDU Cottbus	146947498681487	Facebook	brandenburg	Brandenburg	DE	Germany	3	1	14997	3000	297	0
Dr. Hagen Brauer	Dr. Hagen Brauer	2028232547252504	Facebook	brandenburg	Brandenburg	DE	Germany	4	1	13635	3091	42	0
Immowelt		30229182118	Facebook	brandenburg	Brandenburg	DE	Germany	13	1	12987	0	1287	0
Social Media Ads	Alexander Dietrich	561953460655717	Facebook	brandenburg	Brandenburg	DE	Germany	9	1	11764	5180	202	0
Kialo		729627343834501	Facebook	brandenburg	Brandenburg	DE	Germany	470	1	11558	4426	111	41
Fraktion Bündnis 90/Die Grünen im Brandenburger Landtag		233758036642405	Facebook	brandenburg	Brandenburg	DE	Germany	6	1	11353	2196	254	0
CDU Stadtverband Nauen	CDU Nauen	425338230825019	Facebook	brandenburg	Brandenburg	DE	Germany	3	1	10997	2000	297	0
Bündnis 90/Die Grünen Brandenburg		118849647749	Facebook	brandenburg	Brandenburg	DE	Germany	3	1	10163	2000	214	0
Carsten Schneider, Oberkrämer		325909274418932	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	9999	5000	99	0
Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	brandenburg	Brandenburg	DE	Germany	29	1	9686	2183	74	13
Nino Pawlak		623864821407308	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	9071	4535	89	0
Alternative für Deutschland / Brandenburg		115602575294020	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	7930	1586	79	15
FDP	FDP	21289227249	Facebook	brandenburg	Brandenburg	DE	Germany	2008	1	7288	2101	95	3
SPD Oranienburg	Matthias Björn Henning	151967014990793	Facebook	brandenburg	Brandenburg	DE	Germany	8	1	7008	1000	297	0
Ronny Zasowk		220338721471640	Facebook	brandenburg	Brandenburg	DE	Germany	2	1	5998	1000	198	0
Bündnis 90/Die Grünen Stadtfraktion Potsdam		1220651801308750	Facebook	brandenburg	Brandenburg	DE	Germany	2	1	5998	1000	198	0
FDP - Oberspreewald-Lausitz	FDP Kreisverband Oberspreewald-Lausitz	1248248725285516	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	4999	1000	99	0
Steffen Kubitzki		548060158886250	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	4999	1000	99	0
SPD Ortsverein Templin		812204078840048	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	4999	1000	99	0
JobCoaching, Training & Personalentwicklung		226252079672	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	4999	1000	99	0
CDU Peitz		2343552555697524	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	4999	1000	99	0
Linksjugend 'solid Brandenburg		137117363113816	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	4999	1000	99	0
Sebastian Steineke		139085289609798	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	4999	1000	99	0
Klima-Allianz Deutschland	Klima-Allianz Deutschland	110521004952	Facebook	brandenburg	Brandenburg	DE	Germany	7	1	4994	1317	53	7
rbb Fernsehen		138089939576812	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	4951	2475	24	4
SPD Kremmen		827695224008652	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	4905	981	97	0
Campact e.V.	Campact e.V.	82734241364	Facebook	brandenburg	Brandenburg	DE	Germany	36	1	4491	1349	14	2
SPD Oberspreewald-Lausitz	Alexander Krüger	236968340096641	Facebook	brandenburg	Brandenburg	DE	Germany	5	1	3724	0	369	0
Greenpeace Deutschland		22541752487	Facebook	brandenburg	Brandenburg	DE	Germany	508	1	3220	1066	26	3
Volt Deutschland	Volt Deutschland	134209407129787	Facebook	brandenburg	Brandenburg	DE	Germany	775	1	3218	125	277	0
Radio Fritz		28245726690	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	3080	616	6	0
E-motion		1008710145931377	Facebook	brandenburg	Brandenburg	DE	Germany	3	1	2997	0	297	0
Körber-Stiftung	Körber-Stiftung	120479081330563	Facebook	brandenburg	Brandenburg	DE	Germany	6	1	2777	1038	15	1
European Parliament		178362315106	Facebook	brandenburg	Brandenburg	DE	Germany	111	1	2582	1184	17	5
CDU Berlin	CDU Berlin	126952903983246	Facebook	brandenburg	Brandenburg	DE	Germany	2	1	2453	1226	122	24
FDP Fraktion Bundestag	Fraktion der Freien Demokraten	341486659645594	Facebook	brandenburg	Brandenburg	DE	Germany	71	1	2341	569	19	0
CDU Bernau		688245224654106	Facebook	brandenburg	Brandenburg	DE	Germany	3	1	2207	1044	63	7
Erik Stohn		276626369175307	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	2122	424	42	0
Europe Direct Informationszentrum Frankfurt/Oder		491591314194208	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	2115	423	4	0
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	2105	1052	10	2
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	brandenburg	Brandenburg	DE	Germany	637	1	2059	356	72	0
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	brandenburg	Brandenburg	DE	Germany	303	1	2041	620	15	1
UDO VOIGT für Deutschland in Europa		598011190253742	Facebook	brandenburg	Brandenburg	DE	Germany	35	1	1250	419	8	0
Covestro		150793518281117	Facebook	brandenburg	Brandenburg	DE	Germany	19	1	1245	526	4	1
BIO COMPANY GmbH		549427708410314	Facebook	brandenburg	Brandenburg	DE	Germany	1	1	1191	595	5	2
AfD	AfD	540404695989874	Facebook	brandenburg	Brandenburg	DE	Germany	17	1	1184	489	7	2
Katarina Barley	SPD	1522202731410785	Facebook	brandenburg	Brandenburg	DE	Germany	557	1	1179	321	12	0
