audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	MT	Malta	4263	756	7784308	2702587	39426	3671
m35_44	male (35-44)	MT	Malta	4212	749	6001705	2002703	32720	2545
m18_24	male (18-24)	MT	Malta	3946	690	5486769	1884567	27652	2352
m45_54	male (45-54)	MT	Malta	4077	721	4163351	1365238	23961	1717
f55_64	female (55-64)	MT	Malta	3717	700	4084904	1322525	25327	1651
f25_34	female (25-34)	MT	Malta	4498	785	3965077	1442237	19525	2205
f18_24	female (18-24)	MT	Malta	4108	709	3688995	1314137	17623	1747
m55_64	male (55-64)	MT	Malta	3586	681	3611738	1151893	21411	1376
f35_44	female (35-44)	MT	Malta	4436	770	3560521	1242004	19103	1810
f65_	female (65+)	MT	Malta	3430	625	3201731	1014867	20006	1204
f45_54	female (45-54)	MT	Malta	4299	746	3144465	1065219	18267	1485
m65_	male (65+)	MT	Malta	3349	611	2792838	881778	16829	1041
m13_17	male (13-17)	MT	Malta	1326	167	1059622	341352	5525	341
f13_17	female (13-17)	MT	Malta	1341	176	1011841	330319	5218	340
u35_44	unknown (35-44)	MT	Malta	3786	664	92071	30705	510	42
u25_34	unknown (25-34)	MT	Malta	3546	660	53904	18925	271	28
u45_54	unknown (45-54)	MT	Malta	3435	607	48885	16187	299	23
u55_64	unknown (55-64)	MT	Malta	2793	542	36400	11862	225	16
u65_	unknown (65+)	MT	Malta	2511	489	23655	7689	147	10
u18_24	unknown (18-24)	MT	Malta	2398	536	11845	4134	64	6
u13_17	unknown (13-17)	MT	Malta	580	136	3969	1310	21	1
