gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	UK	United Kingdom	51558	5133	439357888	150475443	5536373	761420
m	male	UK	United Kingdom	50740	5046	446258648	151668671	5431680	726218
u	unknown	UK	United Kingdom	42523	4747	11941411	4015328	157833	22031
