week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-17	SE	Sweden	2949	446	41849033	13800072	387794	96117
w019	Week 19	2019-05-06	2019-05-12	SE	Sweden	2524	414	32958805	11033947	309861	77765
w018	Week 18	2019-04-29	2019-05-05	SE	Sweden	2022	387	17019499	5641024	130337	32491
w017	Week 17	2019-04-22	2019-04-28	SE	Sweden	1419	371	6639243	2260901	54338	14049
w016	Week 16	2019-04-15	2019-04-21	SE	Sweden	1380	435	8003663	2910215	58059	15489
w015	Week 15	2019-04-08	2019-04-14	SE	Sweden	1941	650	11996624	4262460	109657	26006
w014	Week 14	2019-04-01	2019-04-07	SE	Sweden	1647	588	11208008	3925531	102484	24256
w013	Week 13	2019-03-25	2019-03-31	SE	Sweden	1372	470	10607422	3838477	94159	24487
w012	Week 12	2019-03-18	2019-03-24	SE	Sweden	1144	390	7892738	2862634	68586	17548
w011	Week 11	2019-03-11	2019-03-17	SE	Sweden	981	368	10057227	3645158	86552	21529
w010	Week 10	2019-03-04	2019-03-10	SE	Sweden	1245	385	9603815	3427413	75885	18690
w009	Week 9	2019-02-25	2019-03-03	SE	Sweden	489	174	5850825	2058534	25672	6171
w008	Week 8	2019-02-18	2019-02-24	SE	Sweden	262	95	2778168	1059991	10418	2758
w007	Week 7	2019-02-11	2019-02-17	SE	Sweden	242	88	1233261	349462	8565	1663
w006	Week 6	2019-02-04	2019-02-10	SE	Sweden	214	77	1873228	599546	14162	3320
w005	Week 5	2019-01-28	2019-02-03	SE	Sweden	303	67	2250300	770520	17024	4403
w004	Week 4	2019-01-21	2019-01-27	SE	Sweden	261	69	2678624	1009014	24241	5912
w003	Week 3	2019-01-14	2019-01-20	SE	Sweden	247	56	2346988	868757	19387	4721
w002	Week 2	2019-01-07	2019-01-13	SE	Sweden	229	52	2465719	839660	17946	5029
w001	Week 1	2019-01-01	2019-01-06	SE	Sweden	155	34	881001	322496	8881	2135
