advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Fidesz	Fidesz	9844779306	Facebook	1k_5k	1k - 5k	HU	Hungary	69	1	13766251	5928433	76268	32983
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	1k_5k	1k - 5k	HU	Hungary	10	1	5636777	2654714	17447	8216
European Greens	European Greens	141366725876424	Facebook	1k_5k	1k - 5k	HU	Hungary	5	1	3024332	1409734	20239	4048
European Commission	European Commission	107898832590939	Facebook	1k_5k	1k - 5k	HU	Hungary	4	1	2155583	1077793	10775	2155
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	1k_5k	1k - 5k	HU	Hungary	7	1	2145745	991035	8161	3574
MSZP	MSZP	115388925185513	Facebook	1k_5k	1k - 5k	HU	Hungary	7	1	2082219	909272	8161	3574
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	1k_5k	1k - 5k	HU	Hungary	6	1	1636779	654713	5066	2026
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	1k_5k	1k - 5k	HU	Hungary	4	1	927508	381916	3377	1350
European Parliament	European Parliament	178362315106	Facebook	1k_5k	1k - 5k	HU	Hungary	3	1	563308	229298	5433	1086
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	1k_5k	1k - 5k	HU	Hungary	2	1	545592	218237	1688	675
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	499998	199999	3095	1547
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	272796	109118	844	337
Jobbik Ifjúsági Tagozat	Jobbik Magyarországért Mozgalom	129382163754757	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	272796	109118	844	337
European Free Alliance	European Free Alliance	46708306425	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	131534	65767	657	131
Alapjogokért Központ	Alapjogokért Központ	594088897289853	Facebook	1k_5k	1k - 5k	HU	Hungary	1	1	54558	27279	844	337
