spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	HU	Hungary	1489	203	16486528	4765858	38836	9266
50_100	50 - 100	HU	Hungary	619	118	14790400	4581566	40943	8186
100_1k	100 - 1k	HU	Hungary	947	112	66019347	28587418	193556	83716
1k_5k	1k - 5k	HU	Hungary	122	15	33715786	14966433	162905	62385
