advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Zuokas	LLS (liberalai)	150259975018869	Facebook	m45_54	male (45-54)	LT	Lithuania	3	1	278125	129257	1572	314
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	m45_54	male (45-54)	LT	Lithuania	12	1	151775	64905	1065	222
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	m45_54	male (45-54)	LT	Lithuania	19	1	122329	49423	420	69
Waldemar Tomaszewski / Valdemar Tomaševski	Zacharevic Raimund	169414316438308	Facebook	m45_54	male (45-54)	LT	Lithuania	4	1	116817	46727	233	116
Lemiamas šuolis	Rinkimų komitetas "Lemiamas šuolis"	993853767374212	Facebook	m45_54	male (45-54)	LT	Lithuania	22	1	115262	43807	455	109
Darbo partija	Darbo partija	264116120225	Facebook	m45_54	male (45-54)	LT	Lithuania	22	1	91317	38160	380	91
European Parliament	European Parliament	178362315106	Facebook	m45_54	male (45-54)	LT	Lithuania	15	1	84759	40095	350	73
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	m45_54	male (45-54)	LT	Lithuania	23	1	56250	19336	150	16
Viktoras Uspaskich	Darbo partija	160851767470	Facebook	m45_54	male (45-54)	LT	Lithuania	14	1	56060	22006	323	71
Karolina Štelmokaitė	LVŽS	763068560724258	Facebook	m45_54	male (45-54)	LT	Lithuania	8	1	43210	18841	189	34
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)	TS-LKD	198988713464683	Facebook	m45_54	male (45-54)	LT	Lithuania	15	1	30316	12507	174	19
prof. dr. Vytautas Radžvilas	prof. dr. Vytautas Radžvilas	62378591336	Facebook	m45_54	male (45-54)	LT	Lithuania	10	1	21530	4971	120	9
Rolandas Paksas	Kasparas Bertasius	171037809735454	Facebook	m45_54	male (45-54)	LT	Lithuania	1	1	20601	10300	51	10
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	m45_54	male (45-54)	LT	Lithuania	28	1	19969	9096	118	14
Aristokratas	Aristokratas	490015198110181	Facebook	m45_54	male (45-54)	LT	Lithuania	2	1	18382	7566	23	0
European Commission	European Commission	107898832590939	Facebook	m45_54	male (45-54)	LT	Lithuania	11	1	12559	5922	18	5
Petras Auštrevičius	Lietuvos Respublikos liberalų sąjūdžio rinkimų sąskaita	1482024028702535	Facebook	m45_54	male (45-54)	LT	Lithuania	7	1	9512	2371	46	0
Lietuvos žaliųjų partija - #NEvalstiečiai	Lietuvos žaliųjų partija	300771660032648	Facebook	m45_54	male (45-54)	LT	Lithuania	5	1	8284	1670	24	0
Europos Parlamento biuras Lietuvoje	Europos Parlamento biuras Lietuvoje	188014250186	Facebook	m45_54	male (45-54)	LT	Lithuania	3	1	7325	1461	16	0
Rasa Budbergytė	Lietuvos socialdemokratų partija LSDP	494308010764451	Facebook	m45_54	male (45-54)	LT	Lithuania	2	1	6746	1529	18	0
Arūnas Dudėnas	Lietuvos socialdemokratų partija - LSDP	554826057990355	Facebook	m45_54	male (45-54)	LT	Lithuania	3	1	6521	1304	12	0
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	m45_54	male (45-54)	LT	Lithuania	14	1	6305	1291	19	0
Robertas Šarknickas	LVŽS	880209082011396	Facebook	m45_54	male (45-54)	LT	Lithuania	5	1	6267	1253	35	0
Tatjana Babrauskienė	LVŽS	1101509610035530	Facebook	m45_54	male (45-54)	LT	Lithuania	4	1	5590	1088	25	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	m45_54	male (45-54)	LT	Lithuania	9	1	5278	1452	60	0
Audronius Ažubalis	Open Agency	348857818489874	Facebook	m45_54	male (45-54)	LT	Lithuania	1	1	4694	2347	23	4
Tvarka ir teisingumas		710021502499530	Facebook	m45_54	male (45-54)	LT	Lithuania	1	1	4592	918	8	0
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	m45_54	male (45-54)	LT	Lithuania	2	1	3806	761	7	0
Žilvinas Galimovas	Lietuvos Respublikos liberalų sąjūdžio rinkiminės kampanijos sąskaita	312983092825274	Facebook	m45_54	male (45-54)	LT	Lithuania	8	1	3680	1000	64	0
Dovilas Petkus	Katelynas Martynas	666697733748899	Facebook	m45_54	male (45-54)	LT	Lithuania	1	1	3195	639	6	0
Liberalai	Liberalai	81004804444	Facebook	m45_54	male (45-54)	LT	Lithuania	7	1	2201	648	36	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	m45_54	male (45-54)	LT	Lithuania	3	1	1328	621	2	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	m45_54	male (45-54)	LT	Lithuania	4	1	1119	435	2	0
Ką dirba europarlamentarai?		288367285442553	Facebook	m45_54	male (45-54)	LT	Lithuania	2	1	753	145	3	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	m45_54	male (45-54)	LT	Lithuania	1	1	740	370	1	0
Новая газета - Балтия		1621184981486423	Facebook	m45_54	male (45-54)	LT	Lithuania	1	1	580	116	0	0
Marius Pareščius	Rinkimų komitetas "Lemiamas Šuolis"	462284527297492	Facebook	m45_54	male (45-54)	LT	Lithuania	1	1	276	138	2	0
