audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f18_24	female (18-24)	IE	Ireland	4427	1100	11112371	4390932	63486	9830
m18_24	male (18-24)	IE	Ireland	4187	1080	9989735	3878546	58682	8893
m25_34	male (25-34)	IE	Ireland	4630	1162	8749477	3238412	57752	8897
f25_34	female (25-34)	IE	Ireland	5003	1198	8495199	3198851	55841	8674
f35_44	female (35-44)	IE	Ireland	4962	1184	6890546	2560002	48568	7423
m35_44	male (35-44)	IE	Ireland	4588	1153	6391266	2334981	43610	6591
f45_54	female (45-54)	IE	Ireland	4713	1144	4590596	1642718	33462	4939
m45_54	male (45-54)	IE	Ireland	4360	1112	4171757	1464143	29106	4195
f55_64	female (55-64)	IE	Ireland	3971	1060	2650407	907595	19444	2694
m55_64	male (55-64)	IE	Ireland	3711	1030	2082867	698817	14684	1943
f65_	female (65+)	IE	Ireland	3408	942	1901967	640676	13783	1956
m65_	male (65+)	IE	Ireland	3202	917	1451930	481287	10118	1372
f13_17	female (13-17)	IE	Ireland	635	207	698366	251935	3487	182
m13_17	male (13-17)	IE	Ireland	597	199	480925	174121	2761	144
u35_44	unknown (35-44)	IE	Ireland	3972	1014	200764	73706	1367	207
u45_54	unknown (45-54)	IE	Ireland	3585	939	118753	41798	836	121
u25_34	unknown (25-34)	IE	Ireland	3827	981	98272	36176	691	99
u18_24	unknown (18-24)	IE	Ireland	3050	824	63560	24255	418	59
u55_64	unknown (55-64)	IE	Ireland	2647	838	45557	15364	330	44
u65_	unknown (65+)	IE	Ireland	2410	764	42807	14168	310	40
u13_17	unknown (13-17)	IE	Ireland	429	164	4670	1597	32	1
