recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-12	2019-05-12	AT	Austria	4303	199	6154578	1894975	72270	6109
rd2	Last 2 days	2019-05-11	2019-05-12	AT	Austria	4411	214	12976231	4004287	149379	12712
rd3	Last 3 days	2019-05-10	2019-05-12	AT	Austria	4512	223	19678242	6109727	222825	19624
rd4	Last 4 days	2019-05-09	2019-05-12	AT	Austria	4619	235	26372407	8232713	293353	26324
rd5	Last 5 days	2019-05-08	2019-05-12	AT	Austria	4754	241	32621812	10175013	360902	32828
rd6	Last 6 days	2019-05-07	2019-05-12	AT	Austria	4872	252	38597900	12116630	421331	40432
rw1	Last week	2019-05-06	2019-05-12	AT	Austria	5003	260	43281772	13696125	469485	46420
rw2	Last 2 weeks	2019-04-29	2019-05-12	AT	Austria	6494	362	79163466	26464573	807358	101035
rw3	Last 3 weeks	2019-04-22	2019-05-12	AT	Austria	7048	443	100927067	34187489	1007836	132281
rw4	Last 4 weeks	2019-04-15	2019-05-12	AT	Austria	7575	555	112041518	37998248	1095242	144547
rm1	Last month	2019-04-13	2019-05-12	AT	Austria	7704	608	114889711	39001473	1116664	147940
rm2	Last 2 months	2019-03-14	2019-05-12	AT	Austria	9973	1189	142707010	48686693	1355263	181220
rm3	Last 3 months	2019-02-12	2019-05-12	AT	Austria	10487	1276	148923049	50906243	1411591	188259
rm6	Last 6 months	2019-01-01	2019-05-12	AT	Austria	10782	1323	153552720	52574326	1452862	194762
