region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
central_region	Central Region	MT	Malta	617	65	6782902	2295797	47748	6086
gozo	Gozo	MT	Malta	554	59	330711	113647	2312	276
south_eastern_region	South Eastern Region	MT	Malta	554	58	1845729	598897	12364	1401
