advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Isamaa erakond	Isamaa erakond	321163977576	Facebook	EE	Estonia	10	1	2700991	1220001	14590	3500
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	EE	Estonia	42	1	2611953	1002998	8657	1399
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	EE	Estonia	41	1	2323959	950000	7659	900
European Parliament		178362315106	Facebook	EE	Estonia	40	1	1948675	798557	17248	4116
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	EE	Estonia	8	1	1900918	869969	4091	1099
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	EE	Estonia	106	1	1855454	478928	11281	200
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	EE	Estonia	57	1	1798666	652948	16736	3099
Urmas Paet	Paet Urmas	223092011815453	Facebook	EE	Estonia	51	1	1244948	270999	6648	399
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	EE	Estonia	37	1	1177957	483998	6962	1099
Veriff		959442754113350	Facebook	EE	Estonia	3	1	799997	350000	1332	267
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	EE	Estonia	65	1	797484	196918	9222	700
Jaak Madison	Madison Jaak	536519246456733	Facebook	EE	Estonia	15	1	590985	186999	2684	299
Keskerakond	Keskerakond	161252453921396	Facebook	EE	Estonia	12	1	589987	219999	1987	199
European Greens		141366725876424	Facebook	EE	Estonia	33	1	552722	229747	2268	379
Kialo		729627343834501	Facebook	EE	Estonia	355	1	387430	148537	2562	620
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	EE	Estonia	7	1	351993	130000	1493	200
Triin Saag	Saag Triin	2012394932389774	Facebook	EE	Estonia	40	1	284959	86999	3960	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	EE	Estonia	41	1	271441	65733	1307	4
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	EE	Estonia	13	1	255968	59996	1286	0
Reformierakond	Reformierakond	80124492882	Facebook	EE	Estonia	5	1	155994	30999	494	0
Yoko Alender		709212302463805	Facebook	EE	Estonia	34	1	155966	47000	3366	0
Urmas Reinsalu	Isamaa erakond	503635753156660	Facebook	EE	Estonia	3	1	149997	30000	697	99
ResPublica	Isamaa erakond	124913684200476	Facebook	EE	Estonia	2	1	149997	59999	597	99
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	EE	Estonia	3	1	149997	30000	697	100
Riho Terras		2217643278496367	Facebook	EE	Estonia	3	1	109997	25000	697	100
