advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rm1	Last month	SK	Slovakia	31	1	9386542	4395849	46479	10432
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	rm1	Last month	SK	Slovakia	230	1	7016914	2490512	41855	5372
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	rm1	Last month	SK	Slovakia	147	1	4968851	1665999	18952	1099
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	rm1	Last month	SK	Slovakia	233	1	4003841	1185390	29464	1828
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	rm1	Last month	SK	Slovakia	72	1	3515546	1133539	28547	5980
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	rm1	Last month	SK	Slovakia	1167	1	3439059	665966	114962	0
Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	rm1	Last month	SK	Slovakia	62	1	3307936	1352999	19137	4899
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	rm1	Last month	SK	Slovakia	63	1	3165937	1344999	17537	4199
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	rm1	Last month	SK	Slovakia	38	1	2942773	1253906	14861	3599
Sme rodina	Sme rodina	600235073447674	Facebook	rm1	Last month	SK	Slovakia	8	1	2899989	1269999	4191	1399
Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	rm1	Last month	SK	Slovakia	29	1	2289970	931999	14670	2499
Peter Puškár	Puskar Peter	299027620531773	Facebook	rm1	Last month	SK	Slovakia	93	1	2249906	672999	14406	1300
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	rm1	Last month	SK	Slovakia	117	1	2249388	714017	13859	1092
Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	rm1	Last month	SK	Slovakia	118	1	2204260	676020	17338	2587
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	rm1	Last month	SK	Slovakia	65	1	2110561	644192	9215	800
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	rm1	Last month	SK	Slovakia	28	1	2023796	803149	13507	4065
Simona Petrík SPOLU - občianska demokracia	Hudáčková Silvia	132353247111236	Facebook	rm1	Last month	SK	Slovakia	67	1	1880219	553000	7762	300
NÁRODNÁ KOALÍCIA	NÁRODNÁ KOALÍCIA	145677979100505	Facebook	rm1	Last month	SK	Slovakia	127	1	1617159	433857	13702	300
Nagy József	Nagy József	128401833854581	Facebook	rm1	Last month	SK	Slovakia	8	1	1509992	622000	2392	400
Petra Krištúfková	Sme rodina	1061086993931165	Facebook	rm1	Last month	SK	Slovakia	38	1	1464821	490171	6453	689
DOMA DOBRE	Pribocký Jozef	115166009100692	Facebook	rm1	Last month	SK	Slovakia	53	1	1428840	371978	10046	1199
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	rm1	Last month	SK	Slovakia	49	1	1330950	406999	9250	1099
Ivan ŠTEFANEC		324560137683033	Facebook	rm1	Last month	SK	Slovakia	8	1	1259137	600657	6482	1294
SMER - SD	SMER - SD	102146246492040	Facebook	rm1	Last month	SK	Slovakia	23	1	1184976	335999	3476	300
Sloboda a Solidarita	Richard Sulik	71030757230	Facebook	rm1	Last month	SK	Slovakia	70	1	1136929	250999	6929	0
