advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rw3	Last 3 weeks	IT	Italy	369	1	26843739	10896929	125869	24050
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rw3	Last 3 weeks	IT	Italy	19	1	12099974	5599997	44480	10999
Partito Democratico		77034286895	Facebook	rw3	Last 3 weeks	IT	Italy	80	1	11088732	4842925	36019	6899
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	rw3	Last 3 weeks	IT	Italy	54	1	8654641	3713671	15848	2988
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	rw3	Last 3 weeks	IT	Italy	83	1	7653634	3131780	15998	2980
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	rw3	Last 3 weeks	IT	Italy	66	1	5257917	2166992	27033	7099
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	rw3	Last 3 weeks	IT	Italy	76	1	2587575	833894	14601	1777
Lara Comi	Lara Comi	155619044465389	Facebook	rw3	Last 3 weeks	IT	Italy	61	1	2416937	644999	8638	1199
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	rw3	Last 3 weeks	IT	Italy	33	1	2287967	895000	9567	2400
Roberto Rosso		1735684256653359	Facebook	rw3	Last 3 weeks	IT	Italy	23	1	2169505	926415	14564	3396
Save the Children Italia		46590675335	Facebook	rw3	Last 3 weeks	IT	Italy	11	1	2099989	890000	6089	1800
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	rw3	Last 3 weeks	IT	Italy	20	1	2071977	936998	6079	1299
European Greens	European Greens	141366725876424	Facebook	rw3	Last 3 weeks	IT	Italy	7	1	2015173	957437	12579	2892
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rw3	Last 3 weeks	IT	Italy	18	1	1807043	787272	6560	1267
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	rw3	Last 3 weeks	IT	Italy	55	1	1778787	562295	7746	609
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	rw3	Last 3 weeks	IT	Italy	30	1	1774969	646000	3769	199
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	rw3	Last 3 weeks	IT	Italy	40	1	1584986	481805	5122	300
Kialo		729627343834501	Facebook	rw3	Last 3 weeks	IT	Italy	140	1	1527957	603538	5973	1245
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	rw3	Last 3 weeks	IT	Italy	23	1	1509976	533999	5076	699
Nicola Danti		241424056063716	Facebook	rw3	Last 3 weeks	IT	Italy	28	1	1509971	499999	8471	1699
Achille Variati	Achille Variati	478212418874107	Facebook	rw3	Last 3 weeks	IT	Italy	31	1	1418858	449777	5297	570
Petizioni.it		1410474395723679	Facebook	rw3	Last 3 weeks	IT	Italy	11	1	1315988	575999	4988	1799
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	rw3	Last 3 weeks	IT	Italy	92	1	1275908	335000	9508	100
Riparte il futuro		476098022442147	Facebook	rw3	Last 3 weeks	IT	Italy	40	1	1233113	475657	4317	466
Orlando Amodeo per Europa Verde	Orlando Amodeo	397286324156859	Facebook	rw3	Last 3 weeks	IT	Italy	25	1	1228033	398411	4869	599
