advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rm2	Last 2 months	IT	Italy	369	1	27009629	10967999	126130	24099
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rm2	Last 2 months	IT	Italy	27	1	16499960	7649994	48723	12149
Partito Democratico		77034286895	Facebook	rm2	Last 2 months	IT	Italy	80	1	11088732	4842925	36019	6899
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	rm2	Last 2 months	IT	Italy	91	1	10453102	4329631	27902	5385
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	rm2	Last 2 months	IT	Italy	54	1	9348944	4014999	17046	3200
European Parliament		178362315106	Facebook	rm2	Last 2 months	IT	Italy	64	1	9346662	4256009	29266	6041
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	rm2	Last 2 months	IT	Italy	37	1	5679496	2476814	6862	799
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	rm2	Last 2 months	IT	Italy	71	1	5607906	2296990	28728	7399
Kialo		729627343834501	Facebook	rm2	Last 2 months	IT	Italy	279	1	5052959	1906058	23708	5575
European Greens	European Greens	141366725876424	Facebook	rm2	Last 2 months	IT	Italy	17	1	4958950	2229331	27138	6492
Lara Comi	Lara Comi	155619044465389	Facebook	rm2	Last 2 months	IT	Italy	91	1	4503051	1362570	15846	3117
Roberto Rosso		1735684256653359	Facebook	rm2	Last 2 months	IT	Italy	44	1	4379484	1856415	26443	5896
Save the Children Italia		46590675335	Facebook	rm2	Last 2 months	IT	Italy	18	1	4199982	1860000	15082	4200
Petizioni.it		1410474395723679	Facebook	rm2	Last 2 months	IT	Italy	32	1	3164966	1363999	19667	4499
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	rm2	Last 2 months	IT	Italy	29	1	2981947	1251990	7870	1799
Stefano Maullu		150618724962388	Facebook	rm2	Last 2 months	IT	Italy	30	1	2929752	1148112	7913	1528
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	rm2	Last 2 months	IT	Italy	74	1	2880719	983209	8244	300
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	rm2	Last 2 months	IT	Italy	84	1	2860708	894335	16974	2175
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rm2	Last 2 months	IT	Italy	25	1	2734743	1180437	7841	1743
Medici Senza Frontiere		65737832194	Facebook	rm2	Last 2 months	IT	Italy	26	1	2649685	1108677	10095	3391
WeWorld Onlus		299584710061488	Facebook	rm2	Last 2 months	IT	Italy	112	1	2545369	1014807	17905	1836
Aboca		295129913955200	Facebook	rm2	Last 2 months	IT	Italy	56	1	2384943	707999	5543	0
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	rm2	Last 2 months	IT	Italy	51	1	2357163	827641	10815	1999
VICE Italia		1392630034386716	Facebook	rm2	Last 2 months	IT	Italy	4	1	2299978	1149991	1595	299
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	rm2	Last 2 months	IT	Italy	36	1	2298964	897000	9864	2400
