advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rd2	Last 2 days	IT	Italy	203	1	5511672	2313587	21749	4269
Partito Democratico		77034286895	Facebook	rd2	Last 2 days	IT	Italy	78	1	2528073	1101087	8550	1654
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rd2	Last 2 days	IT	Italy	5	1	1437174	610255	5849	1470
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	rd2	Last 2 days	IT	Italy	39	1	1229886	489795	2177	333
European Greens	European Greens	141366725876424	Facebook	rd2	Last 2 days	IT	Italy	7	1	1056326	503063	6534	1507
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	rd2	Last 2 days	IT	Italy	27	1	856503	288976	4085	566
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	rd2	Last 2 days	IT	Italy	30	1	842239	227747	2166	0
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	rd2	Last 2 days	IT	Italy	38	1	837009	338631	1619	303
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd2	Last 2 days	IT	Italy	14	1	759732	300677	1537	249
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	rd2	Last 2 days	IT	Italy	13	1	651991	295332	1782	256
Save the Children Italia		46590675335	Facebook	rd2	Last 2 days	IT	Italy	3	1	594284	242857	841	168
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	rd2	Last 2 days	IT	Italy	7	1	418995	155333	698	66
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	rd2	Last 2 days	IT	Italy	40	1	305059	75479	2053	90
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	rd2	Last 2 days	IT	Italy	16	1	298657	94732	1412	173
Marco Zanni - Candidato Lega Circoscrizione NordOvest al Parlamento Europe	Marco Zanni	1441172666130044	Facebook	rd2	Last 2 days	IT	Italy	11	1	252283	93072	1672	330
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	rd2	Last 2 days	IT	Italy	12	1	246343	87841	1078	140
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	rd2	Last 2 days	IT	Italy	16	1	245848	66771	1357	135
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	rd2	Last 2 days	IT	Italy	58	1	235198	47997	3330	0
Francesco Galtieri	Francesco Galtieri	176134109106348	Facebook	rd2	Last 2 days	IT	Italy	5	1	224163	108333	905	158
Luisa Regimenti	Luisa Regimenti	201996906606311	Facebook	rd2	Last 2 days	IT	Italy	11	1	216986	52719	1752	287
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	rd2	Last 2 days	IT	Italy	11	1	212493	66499	1030	106
Orlando Amodeo per Europa Verde	Orlando Amodeo	397286324156859	Facebook	rd2	Last 2 days	IT	Italy	10	1	192040	69361	634	81
Andrea Caroppo	Andrea Caroppo	381061375420543	Facebook	rd2	Last 2 days	IT	Italy	14	1	190693	41834	928	9
Carmine Spiaggia	Carmine Spiaggia	425820797979047	Facebook	rd2	Last 2 days	IT	Italy	5	1	184997	85000	1097	320
ActionAid Italia		73493613024	Facebook	rd2	Last 2 days	IT	Italy	1	1	166666	66666	166	33
