advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	parnu_county	Pärnu County	EE	Estonia	15	1	51640	10552	106	0
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	parnu_county	Pärnu County	EE	Estonia	42	1	11979	3308	98	0
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	parnu_county	Pärnu County	EE	Estonia	6	1	6789	3052	34	3
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	parnu_county	Pärnu County	EE	Estonia	24	1	6504	2582	19	2
European Parliament		178362315106	Facebook	parnu_county	Pärnu County	EE	Estonia	20	1	6373	2401	59	12
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	parnu_county	Pärnu County	EE	Estonia	17	1	4562	1385	12	0
Urmas Paet	Paet Urmas	223092011815453	Facebook	parnu_county	Pärnu County	EE	Estonia	23	1	4234	919	23	0
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	parnu_county	Pärnu County	EE	Estonia	5	1	1460	285	6	0
Veriff		959442754113350	Facebook	parnu_county	Pärnu County	EE	Estonia	3	1	1419	609	2	0
Isamaa erakond		321163977576	Facebook	parnu_county	Pärnu County	EE	Estonia	1	1	964	482	2	0
Jaak Madison	Madison Jaak	536519246456733	Facebook	parnu_county	Pärnu County	EE	Estonia	8	1	722	173	3	0
Ablo		299078570887332	Facebook	parnu_county	Pärnu County	EE	Estonia	27	1	637	91	21	0
Triin Saag	Saag Triin	2012394932389774	Facebook	parnu_county	Pärnu County	EE	Estonia	15	1	602	92	19	0
Keskkonnaministeerium		274848805895621	Facebook	parnu_county	Pärnu County	EE	Estonia	1	1	373	74	0	0
Maria Kaljuste - Maria from Estonia		1587214418196564	Facebook	parnu_county	Pärnu County	EE	Estonia	1	1	364	72	0	0
Raimond Kaljulaid		1084372461606422	Facebook	parnu_county	Pärnu County	EE	Estonia	2	1	321	63	3	0
Riho Terras		2217643278496367	Facebook	parnu_county	Pärnu County	EE	Estonia	2	1	308	76	0	0
Civil Liberties Union for Europe		1424938757739868	Facebook	parnu_county	Pärnu County	EE	Estonia	1	1	246	49	0	0
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	parnu_county	Pärnu County	EE	Estonia	1	1	140	28	0	0
Yoko Alender		709212302463805	Facebook	parnu_county	Pärnu County	EE	Estonia	11	1	99	24	3	0
Tanel Jäppinen		2109572339365575	Facebook	parnu_county	Pärnu County	EE	Estonia	2	1	91	36	2	0
Eestimaa Rohelised		109605679062900	Facebook	parnu_county	Pärnu County	EE	Estonia	7	1	90	16	2	0
Elurikkuse Erakond		278891446286010	Facebook	parnu_county	Pärnu County	EE	Estonia	1	1	86	43	0	0
Emilia Lombard		1695168230755337	Facebook	parnu_county	Pärnu County	EE	Estonia	2	1	73	14	1	0
Pillirookõrs		611874575866101	Facebook	parnu_county	Pärnu County	EE	Estonia	1	1	62	31	0	0
