region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
harju_county	Harju County	EE	Estonia	1728	428	2565887	923259	14152	1662
hiiu_county	Hiiu County	EE	Estonia	413	100	287	100	1	0
ida_viru_county	Ida-Viru County	EE	Estonia	878	221	41021	12154	354	6
jarva_county	Järva County	EE	Estonia	688	153	42529	15943	611	1
jogeva_county	Jõgeva County	EE	Estonia	613	139	3995	1276	25	1
laane_county	Lääne County	EE	Estonia	667	152	3392	827	112	1
laane_viru_county	Lääne-Viru County	EE	Estonia	816	192	179886	45616	860	8
parnu_county	Pärnu County	EE	Estonia	996	225	100665	26630	437	22
polva_county	Põlva County	EE	Estonia	557	133	2787	868	21	0
rapla_county	Rapla County	EE	Estonia	638	162	5596	1589	141	1
saare_county	Saare County	EE	Estonia	682	153	4044	1444	19	2
tartu_county	Tartu County	EE	Estonia	1359	321	351147	118923	1905	182
valga_county	Valga County	EE	Estonia	623	148	2455	865	14	1
viljandi_county	Viljandi County	EE	Estonia	838	194	50559	14900	905	6
voru_county	Võru County	EE	Estonia	691	165	9266	2759	87	2
