gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	CZ	Czechia	Kateřina Konečná	Konecna Katerina	119624098506	Facebook	17	1	56908	13517	318	69
f	female	CZ	Czechia	Biooo - přírodní kosmetika		168384613213781	Facebook	5	1	53026	12380	57	18
f	female	CZ	Czechia	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	51	1	50086	22748	100	24
f	female	CZ	Czechia	Nadace Vodafone Česká republika		49020448604	Facebook	1	1	49999	10000	38	19
f	female	CZ	Czechia	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	21	1	49712	22187	125	37
f	female	CZ	Czechia	Martin Kuba	Martin Kuba	114474108677288	Facebook	2	1	49412	9882	277	106
f	female	CZ	Czechia	European Youth Event		919232861444360	Facebook	6	1	48662	22830	186	42
f	female	CZ	Czechia	Wholesome Culture		1664959567149320	Facebook	7	1	45719	20407	103	19
f	female	CZ	Czechia	YOU.and.EU	Simbartlova Anna	250361215678222	Facebook	15	1	45434	11650	192	6
f	female	CZ	Czechia	Pravý bleší trh z náměstí Míru		242189156000	Facebook	1	1	42616	8523	33	16
f	female	CZ	Czechia	Mladí demokraté		171976652332	Facebook	4	1	42096	8419	130	28
f	female	CZ	Czechia	Game of Sultans		185311195624361	Facebook	6	1	40078	17201	802	201
f	female	CZ	Czechia	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	54	1	38278	17216	205	45
f	female	CZ	Czechia	Equinns		717514545314045	Facebook	1	1	37095	7419	144	28
f	female	CZ	Czechia	Kroužkujte 10 Eda Kožušník Děkuji		50546026668	Facebook	3	1	34762	9531	118	23
f	female	CZ	Czechia	e.on		356382154550156	Facebook	3	1	34539	17068	182	33
f	female	CZ	Czechia	Senátor Václav Hampl	Höfer Karel	524288824339961	Facebook	4	1	33631	6622	29	5
f	female	CZ	Czechia	Venuše ve Švehlovce		227570994106321	Facebook	1	1	33568	6713	26	13
f	female	CZ	Czechia	Tomáš Hanuš	Kricfalusi Jiri	298486534052289	Facebook	17	1	31436	8150	102	41
f	female	CZ	Czechia	Luděk Niedermayer		1395881230682843	Facebook	2	1	29976	5995	116	23
f	female	CZ	Czechia	Pela Case		119283008140727	Facebook	14	1	29811	10730	57	8
f	female	CZ	Czechia	Milion chvilek pro demokracii		728495140691300	Facebook	1	1	28929	14464	56	11
f	female	CZ	Czechia	Mladí lidovci Vysočina	Palan Jan	282033615295005	Facebook	2	1	28575	5715	111	22
f	female	CZ	Czechia	Pravý břeh	Pravý břeh, z.s.	545254525495201	Facebook	3	1	28541	7872	110	30
f	female	CZ	Czechia	Guardian Weekly		64525551258	Facebook	8	1	28514	11262	51	14
f	female	CZ	Czechia	Lazena		230485451146232	Facebook	1	1	26662	5332	10	2
f	female	CZ	Czechia	Česká pirátská strana - Piráti Plzeňský kraj		115602606970	Facebook	2	1	26471	6767	81	0
f	female	CZ	Czechia	MC Hejtman		1838584856406893	Facebook	1	1	26423	5284	10	2
f	female	CZ	Czechia	Agrární demokratická strana - ADS		2178756145719927	Facebook	3	1	26236	5247	86	18
f	female	CZ	Czechia	SUEZ Využití zdrojů		108724109221396	Facebook	2	1	25876	5090	21	9
f	female	CZ	Czechia	Bistro Střecha		254846818312235	Facebook	1	1	25848	5169	10	2
f	female	CZ	Czechia	Piráti Praha 9		360274454307557	Facebook	3	1	25545	6350	106	30
f	female	CZ	Czechia	Piráti České Budějovice	Hansal Jaroslav	153535188480725	Facebook	1	1	24823	4964	96	19
f	female	CZ	Czechia	Eva Decroix		567229570370422	Facebook	14	1	24719	8420	88	26
f	female	CZ	Czechia	Rosatom Global		1828572300805912	Facebook	2	1	23835	11902	530	105
f	female	CZ	Czechia	Jindřich Vobořil - kandidát do europarlamentu	ODS - Občanská demokratická strana	751475201891213	Facebook	23	1	23610	6360	74	13
f	female	CZ	Czechia	Jan Jarolím		388845554569781	Facebook	1	1	23239	4648	90	18
f	female	CZ	Czechia	Info.cz		1269502056393120	Facebook	11	1	23034	4172	97	22
f	female	CZ	Czechia	Lukáš Otys		308240522910962	Facebook	2	1	22327	5147	16	5
f	female	CZ	Czechia	Egomotion	Sklenar Jan	342123489585393	Facebook	2	1	22259	4336	19	8
f	female	CZ	Czechia	Česká pirátská strana - Středočeský kraj		130631260290858	Facebook	1	1	21316	4263	82	16
f	female	CZ	Czechia	Mladí občanští demokraté		224146535014	Facebook	3	1	20897	4078	81	15
f	female	CZ	Czechia	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	15	1	20850	8250	32	4
f	female	CZ	Czechia	Alexandr Vondra		317802208282505	Facebook	4	1	20832	9813	44	8
f	female	CZ	Czechia	Půjčky MiniKredit.cz		590245071489807	Facebook	1	1	20804	4160	80	16
f	female	CZ	Czechia	Zachraňme lesy	Hnutí DUHA - Přátelé Země Česká republika	299124538476	Facebook	5	1	20415	6113	79	24
f	female	CZ	Czechia	Hami Česká republika a Slovensko		143548004034	Facebook	2	1	19996	9999	197	0
f	female	CZ	Czechia	Starke-Jobs Marienberg		329726487371550	Facebook	1	1	19868	3973	198	39
f	female	CZ	Czechia	Saxo Bank		373589366156209	Facebook	4	1	19076	3674	144	0
f	female	CZ	Czechia	On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	17	1	18598	4332	47	0
f	female	CZ	Czechia	Národní Noviny	Hrubon Rudolf	267806570729225	Facebook	36	1	18337	2457	34	0
f	female	CZ	Czechia	Tomáš Prouza	Moje Evropa	1060889564019324	Facebook	14	1	17975	3135	58	8
f	female	CZ	Czechia	TOPAZ	Dlouhá Tereza	541077242579260	Facebook	1	1	17177	3435	66	13
f	female	CZ	Czechia	Evropská komise v ČR		397919187215	Facebook	2	1	16441	4212	22	11
f	female	CZ	Czechia	Coconut Bowls		451945511677873	Facebook	66	1	15555	4005	83	0
f	female	CZ	Czechia	Sdružení místních samospráv České republiky		248783538569454	Facebook	1	1	15086	3017	11	5
f	female	CZ	Czechia	Daniela	Vasatkova Daniela	252673128998993	Facebook	7	1	14172	5425	53	19
f	female	CZ	Czechia	Radim Sršeň		201535993705342	Facebook	1	1	13755	2751	53	10
f	female	CZ	Czechia	Amica Store		550778458763036	Facebook	6	1	13689	2322	16	0
f	female	CZ	Czechia	Míša Tejmlová	Tejmlová Michaela	170261140345723	Facebook	6	1	13566	4057	41	7
f	female	CZ	Czechia	The Epoch		218371925673146	Facebook	6	1	13119	4031	34	0
f	female	CZ	Czechia	ODS Královéhradecký kraj	Kricfalusi Jiri	173387086117403	Facebook	1	1	13036	2607	10	5
f	female	CZ	Czechia	Peak.cz		378827025796132	Facebook	1	1	12769	2553	9	4
f	female	CZ	Czechia	ODA		764700610326484	Facebook	1	1	12517	2503	48	9
f	female	CZ	Czechia	Společně Brno	Zeman Ondrej	202133717052778	Facebook	1	1	12507	2501	9	4
f	female	CZ	Czechia	Marek Výborný		206630153142726	Facebook	2	1	12341	6171	23	4
f	female	CZ	Czechia	Ing.Alexandr Gegalčij, kandidat-Europarlament, Rozumní&Národní Demokracie	Gegalczij Alexandr	386508422184056	Facebook	14	1	12216	1958	47	7
f	female	CZ	Czechia	Petr Hladík	KDU-ČSL	1410403182565683	Facebook	4	1	12085	2417	46	9
f	female	CZ	Czechia	IGO bottle		588626198197868	Facebook	2	1	11647	2976	7	1
f	female	CZ	Czechia	Vědci pro Českou republiku		366846114139594	Facebook	1	1	10251	2050	39	7
f	female	CZ	Czechia	Bohempia		368879136622401	Facebook	2	1	9959	4017	15	2
f	female	CZ	Czechia	Arte		656089814494677	Facebook	6	1	9864	4167	33	3
f	female	CZ	Czechia	Mirek Topolánek		270921370098092	Facebook	8	1	9736	2552	33	6
f	female	CZ	Czechia	Amazinc Skincare		222074311472291	Facebook	2	1	8653	1723	3	0
f	female	CZ	Czechia	Petr Erin Kováč,  kandidát do Evropského parlamentu		1701162163265029	Facebook	5	1	8404	2674	41	17
f	female	CZ	Czechia	Pride Business Forum	Kaspar Petr	405910949466894	Facebook	4	1	8031	2871	31	11
f	female	CZ	Czechia	Matěj Trávníček		1674881296142473	Facebook	5	1	7835	3917	30	15
f	female	CZ	Czechia	Voxpot		799083753454179	Facebook	2	1	7644	1528	5	2
f	female	CZ	Czechia	ESO č.4 Jana Spekhorstová		2923620274344633	Facebook	3	1	7497	2904	29	11
f	female	CZ	Czechia	Terminál Žižkov		1804795543156367	Facebook	1	1	7433	3717	28	14
f	female	CZ	Czechia	Veronika Vrecionová		273367223021327	Facebook	3	1	7253	3627	71	0
f	female	CZ	Czechia	Create.Refresh	Create.Refresh	1736881926615141	Facebook	9	1	7245	2842	29	2
f	female	CZ	Czechia	Soukromníci  - Strana soukromníků České republiky		106046725258	Facebook	1	1	7032	1406	27	5
f	female	CZ	Czechia	e.on		511324618972373	Facebook	2	1	6921	3298	4	0
f	female	CZ	Czechia	Martin Bílek - kandidát do Evropského parlamentu		821968848137300	Facebook	6	1	6735	1208	26	4
f	female	CZ	Czechia	Skandinávský dům		111173278901479	Facebook	1	1	6718	3359	26	13
f	female	CZ	Czechia	Pascal do europarlamentu	Vecer Michael Pascal	388373825336893	Facebook	4	1	6657	1256	38	14
f	female	CZ	Czechia	TOP 09 - Liberecký kraj		316563285803	Facebook	4	1	6443	1113	24	4
f	female	CZ	Czechia	Radek Hlaváček	Hlavacek Radek	294674561247936	Facebook	1	1	5900	2950	22	11
f	female	CZ	Czechia	Česká pirátská strana - Liberecký kraj		348394825788	Facebook	1	1	5887	2944	22	11
f	female	CZ	Czechia	EUROPEUM Institute for European Policy		153384318085064	Facebook	2	1	5732	2661	22	10
f	female	CZ	Czechia	Alliance of Conservatives and Reformists in Europe	ACRE 	134931073377586	Facebook	1	1	5694	2847	5	0
f	female	CZ	Czechia	Richard Vereš	Veres Richard	126192198099	Facebook	5	1	5622	1019	21	3
f	female	CZ	Czechia	Zdeněk Hraba - senátor	Kuba Patrik	551976351670874	Facebook	5	1	5551	910	21	3
f	female	CZ	Czechia	Balahura Milan	Balahura Milan	2307673269493501	Facebook	8	1	5457	0	21	0
f	female	CZ	Czechia	COPE		338123756929999	Facebook	2	1	5434	927	21	3
f	female	CZ	Czechia	TOP 09 - Královéhradecký kraj	TOP 09	321213001604	Facebook	2	1	5402	1080	20	4
f	female	CZ	Czechia	Zámostí		460094517391603	Facebook	1	1	5371	2686	47	0
f	female	CZ	Czechia	Mikuláš Peksa		356448681873897	Facebook	8	1	5238	940	23	6
f	female	CZ	Czechia	Creative Crafts		300392730826374	Facebook	2	1	5232	2340	67	10
f	female	CZ	Czechia	Bc. John Vostenak, MBA, kandidát SPD č. 10 do Evropského parlamentu		1044437145680251	Facebook	9	1	5214	801	20	3
f	female	CZ	Czechia	Piráti - Mladá Boleslav		590698724378598	Facebook	2	1	5126	1025	19	3
f	female	CZ	Czechia	Council of the European Union		147547541961576	Facebook	4	1	5065	2404	17	3
f	female	CZ	Czechia	Comedy Prague		454131128002073	Facebook	1	1	5005	2502	44	0
f	female	CZ	Czechia	Linda McCartney Foods CZ/SK		1123257347697347	Facebook	1	1	4999	1000	19	3
f	female	CZ	Czechia	66 běžeckých rad		697063613670198	Facebook	1	1	4999	1000	19	3
f	female	CZ	Czechia	Božan_balič potravinářský		736275926741786	Facebook	1	1	4998	999	19	3
f	female	CZ	Czechia	Cecilia Malmström		258966159416	Facebook	1	1	4810	1924	9	4
f	female	CZ	Czechia	Mansoor Maitah		1034382646741170	Facebook	5	1	4659	1400	28	12
f	female	CZ	Czechia	Huawei Europe		1709278142683543	Facebook	1	1	4637	2318	2	0
f	female	CZ	Czechia	Lucia Kleštincová	EUpositive.sk	1933440166748185	Facebook	1	1	4633	926	8	0
f	female	CZ	Czechia	LIKE APP		272972103180159	Facebook	1	1	4619	1847	4	0
f	female	CZ	Czechia	Neobal - Bezobalový obchod		371388386781671	Facebook	1	1	4443	888	17	3
f	female	CZ	Czechia	KSČM - S lidmi pro lidi na Kroměřížsku		165140686832929	Facebook	1	1	4391	878	17	3
f	female	CZ	Czechia	Kupředu do minulosti		264983260329918	Facebook	1	1	4356	2178	16	8
f	female	CZ	Czechia	Hlasy zvířat		1523633234529577	Facebook	1	1	4331	866	16	3
f	female	CZ	Czechia	U.S. Embassy Prague		45298246708	Facebook	1	1	4262	852	7	0
f	female	CZ	Czechia	PhDr. Jan Hrnčíř		632369483479043	Facebook	3	1	4252	850	74	0
f	female	CZ	Czechia	Marek Tichý, režisér a kameraman		249538682400743	Facebook	1	1	4250	850	16	3
f	female	CZ	Czechia	Allianz - Ing. Lenka Hladná		299964167542523	Facebook	1	1	4226	845	16	3
f	female	CZ	Czechia	Prague Civil Society Centre		310121279576699	Facebook	1	1	4103	820	15	3
f	female	CZ	Czechia	Jana Fašinová		440513060042751	Facebook	2	1	4053	674	134	0
f	female	CZ	Czechia	Interkontakt.store		1757605707867183	Facebook	3	1	3983	444	27	4
f	female	CZ	Czechia	Mirek Žbánek - prima primátor	wecreate media	325428267939168	Facebook	1	1	3978	795	3	0
f	female	CZ	Czechia	Svoboda a přímá demokracie Tomio Okamura Liberecký kraj - SPD		1439143123070953	Facebook	1	1	3935	787	15	3
f	female	CZ	Czechia	Europe Together		140105536131109	Facebook	1	1	3898	1949	19	3
f	female	CZ	Czechia	FontBundles.net		1653056048283270	Facebook	3	1	3849	1543	17	2
f	female	CZ	Czechia	CPS Trojlístek, z.s.		1728840264046471	Facebook	1	1	3797	759	14	2
f	female	CZ	Czechia	Talking Europe		316028505828375	Facebook	3	1	3633	1619	13	2
f	female	CZ	Czechia	Matthew Hussey		525275707491504	Facebook	7	1	3605	1441	31	6
f	female	CZ	Czechia	Hoagard		331529506998997	Facebook	11	1	3380	662	6	1
f	female	CZ	Czechia	Wageningen University & Research		128618593840392	Facebook	1	1	3379	675	6	0
f	female	CZ	Czechia	ChernobylAgency		1655637864514674	Facebook	2	1	3326	665	6	0
f	female	CZ	Czechia	Taskahned.cz		505784603221905	Facebook	1	1	3230	646	12	2
f	female	CZ	Czechia	European Youth		130456876990360	Facebook	5	1	3189	1592	9	1
f	female	CZ	Czechia	120 dnů sodomy		329642711236010	Facebook	1	1	3127	625	55	0
f	female	CZ	Czechia	ŠTRUNC		1456991384393381	Facebook	1	1	3080	1540	11	5
f	female	CZ	Czechia	Piráti Strakonicko		1548129898762888	Facebook	1	1	3073	614	11	2
f	female	CZ	Czechia	SPD  - Příbramsko		213791518974717	Facebook	1	1	3035	1517	58	11
f	female	CZ	Czechia	Pirátská strana - Vysočina	Česká pirátská strana	284247164921991	Facebook	1	1	3034	606	11	2
f	female	CZ	Czechia	Epochaplus		877641865619216	Facebook	1	1	2984	596	2	1
f	female	CZ	Czechia	Filip Smoljak		559924231130371	Facebook	1	1	2894	1447	11	5
f	female	CZ	Czechia	Tuxy		870667836405958	Facebook	3	1	2886	1168	13	3
f	female	CZ	Czechia	Scoutshirts		1805046789751195	Facebook	2	1	2798	1049	39	0
f	female	CZ	Czechia	MasterClass		687589164666184	Facebook	3	1	2795	1397	12	2
f	female	CZ	Czechia	David Pokorný	Soska Marek	1675252432766963	Facebook	2	1	2736	527	10	2
f	female	CZ	Czechia	Erasmus Student Network		25226723130	Facebook	2	1	2650	1325	1	0
f	female	CZ	Czechia	Ivan ŠTEFANEC		324560137683033	Facebook	2	1	2644	452	82	0
f	female	CZ	Czechia	KDU-ČSL Kuřim	Jelinek Karel	671658553191652	Facebook	1	1	2613	522	10	2
f	female	CZ	Czechia	Piráti Chebsko		147316752648731	Facebook	1	1	2567	513	9	1
f	female	CZ	Czechia	Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	7	1	2563	478	64	0
f	female	CZ	Czechia	MotivP TALKS		1650463435205976	Facebook	1	1	2560	512	9	1
f	female	CZ	Czechia	Alexandra Udženija		280617905401953	Facebook	1	1	2542	1271	9	4
f	female	CZ	Czechia	Climate-KIC		403370709744295	Facebook	2	1	2542	1111	6	2
f	female	CZ	Czechia	Český rozhlas Plus		424114981002397	Facebook	1	1	2535	1268	4	0
f	female	CZ	Czechia	Piráti Olomoucký kraj		122348331158908	Facebook	2	1	2510	371	9	1
f	female	CZ	Czechia	Terezie Radoměřská		184723515582846	Facebook	1	1	2506	501	9	1
f	female	CZ	Czechia	TOP 09 Dobruška		143655455670113	Facebook	1	1	2496	499	9	1
f	female	CZ	Czechia	γυρίζουμε		278308089460720	Facebook	7	1	2491	1056	17	4
f	female	CZ	Czechia	ODS Jičín	Janecek Jan	270067093003522	Facebook	1	1	2487	497	9	1
f	female	CZ	Czechia	Alberto Alemanno		179635265973968	Facebook	2	1	2456	1204	2	0
f	female	CZ	Czechia	Strana iČesko		237591210267828	Facebook	4	1	2445	456	11	2
f	female	CZ	Czechia	Česká pirátská strana - Ústecký kraj		496346277123749	Facebook	1	1	2400	480	9	1
f	female	CZ	Czechia	Patnáctka náš domov		1437504856499990	Facebook	1	1	2365	473	9	1
f	female	CZ	Czechia	TechSoup Česká republika		138773566188326	Facebook	2	1	2325	1003	5	0
f	female	CZ	Czechia	Jiří Pospíšil		257529307701966	Facebook	1	1	2283	456	8	1
f	female	CZ	Czechia	EEA and Norway Grants		70937137362	Facebook	1	1	2197	879	0	0
f	female	CZ	Czechia	Senátor Jiří Vosecký - Vosa v Senátu		567147076746992	Facebook	1	1	2168	433	8	1
f	female	CZ	Czechia	ANO, máme rádi Olomouc	wecreate media	240004189482300	Facebook	1	1	2167	433	8	1
f	female	CZ	Czechia	Tuunes		992176580926495	Facebook	6	1	2145	490	5	0
f	female	CZ	Czechia	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	5	1	2111	890	16	3
f	female	CZ	Czechia	Parlament dětí a mládeže města Ostravy		381533961976019	Facebook	1	1	2102	420	8	1
f	female	CZ	Czechia	Nina Amopra Spitalnikova		158980731475210	Facebook	1	1	2073	414	8	1
f	female	CZ	Czechia	Odpady-portal.sk		283025969119	Facebook	1	1	2056	411	40	0
f	female	CZ	Czechia	Zelení v Praze 14		185140842205	Facebook	1	1	2023	404	7	1
f	female	CZ	Czechia	David Bartas	Bartas David	896486153741991	Facebook	8	1	2014	159	7	0
f	female	CZ	Czechia	Moravské zemské hnutí		223701741482175	Facebook	1	1	2005	1003	7	3
f	female	CZ	Czechia	KSČM Praha 10 pro všechny		785794641626192	Facebook	2	1	1998	0	7	0
f	female	CZ	Czechia	Pavel Fischer		1934837773438430	Facebook	1	1	1959	979	7	3
f	female	CZ	Czechia	VyjdiVen		210293943053664	Facebook	1	1	1929	385	7	1
f	female	CZ	Czechia	Radka Trylčová		388570561882834	Facebook	2	1	1918	792	43	0
f	female	CZ	Czechia	SPD Teplice - Oblastní klub		1761849450500677	Facebook	1	1	1906	381	14	7
f	female	CZ	Czechia	World Youth Academy		155365641152627	Facebook	6	1	1888	377	14	0
f	female	CZ	Czechia	LegacyFx		966644110116765	Facebook	3	1	1867	933	4	1
f	female	CZ	Czechia	Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	20	1	1863	603	5	0
f	female	CZ	Czechia	Frank Bold		118904461524646	Facebook	1	1	1817	363	7	1
f	female	CZ	Czechia	Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	24	1	1781	419	19	3
f	female	CZ	Czechia	European Jewish Association		853930504670255	Facebook	1	1	1762	881	4	0
f	female	CZ	Czechia	EURACTIV.cz		284944781875	Facebook	2	1	1752	350	13	1
f	female	CZ	Czechia	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	43	1	1741	688	13	3
f	female	CZ	Czechia	iROZHLAS.cz		123858471641	Facebook	1	1	1708	341	6	1
f	female	CZ	Czechia	Europeana.eu		10261403667	Facebook	2	1	1688	684	1	0
f	female	CZ	Czechia	Maroš Šefčovič		245361515516655	Facebook	4	1	1647	329	3	0
f	female	CZ	Czechia	Veronika Luňáková		311589326158964	Facebook	2	1	1621	324	6	1
f	female	CZ	Czechia	revue Prostor		525606624188429	Facebook	1	1	1605	321	6	1
f	female	CZ	Czechia	Luboš Zálom		1562059410771351	Facebook	5	1	1597	174	6	0
f	female	CZ	Czechia	Verv		560545637307176	Facebook	3	1	1581	790	2	0
f	female	CZ	Czechia	Díky, čauko plasty		338985149869725	Facebook	3	1	1578	140	100	0
f	female	CZ	Czechia	Holzkern		550085078491459	Facebook	5	1	1574	484	18	7
f	female	CZ	Czechia	Robert Schuman Centre for Advanced Studies		176582089060752	Facebook	2	1	1558	311	30	0
f	female	CZ	Czechia	Mona Nechvátalová - hnutí HLAS		2136921333063029	Facebook	1	1	1553	310	27	0
f	female	CZ	Czechia	Le Monde		14892757589	Facebook	33	1	1545	587	4	0
f	female	CZ	Czechia	Markets.com		478063878928667	Facebook	8	1	1524	497	11	2
f	female	CZ	Czechia	Perdurabo		380940568683973	Facebook	1	1	1509	754	1	0
f	female	CZ	Czechia	Save the Refugees		1931458237163388	Facebook	1	1	1501	600	1	0
f	female	CZ	Czechia	Chug Bottles		1781974005205686	Facebook	1	1	1500	750	1	0
f	female	CZ	Czechia	gestalten		154235850999	Facebook	2	1	1481	400	5	0
f	female	CZ	Czechia	The Good Lobby		1420129598280317	Facebook	10	1	1474	430	5	0
f	female	CZ	Czechia	Treevotion		312276899356713	Facebook	9	1	1473	432	2	0
f	female	CZ	Czechia	ODS Pardubický kraj	ODS - Občanská demokratická strana	146108975400840	Facebook	1	1	1461	292	11	5
f	female	CZ	Czechia	Studuj materiály		187935295444120	Facebook	1	1	1452	290	5	1
f	female	CZ	Czechia	Pavel Ziegler		377503322404513	Facebook	1	1	1443	288	5	1
f	female	CZ	Czechia	Feminist Apparel		147698828729567	Facebook	15	1	1441	551	11	2
f	female	CZ	Czechia	Greenpeace Polska		32104614789	Facebook	17	1	1440	678	5	1
f	female	CZ	Czechia	The Palestine Institute for Public Diplomacy		158233651450504	Facebook	2	1	1433	716	3	0
f	female	CZ	Czechia	Liberální institut	Liberální institut	120343698070515	Facebook	2	1	1416	647	5	2
