advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	w008	Week 8	2	1	177192	85438	104	16
Comité Justice & Libertés Pour Tous - CJL		223006651523189	Facebook	w008	Week 8	2	1	176665	71666	132	0
Tretti		250791121791	Facebook	w008	Week 8	2	1	174999	66818	234	46
Albioma		2029944603927727	Facebook	w008	Week 8	4	1	172760	80204	374	60
CreativeTees		687860694745364	Facebook	w008	Week 8	5	1	169995	40000	440	0
Europees Parlement Nederland		270788920480	Facebook	w008	Week 8	5	1	159997	78500	980	266
SE Energi & Klima		169900309711559	Facebook	w008	Week 8	1	1	152173	60869	407	203
Maximum International Corp.		193036167706103	Facebook	w008	Week 8	3	1	150997	60000	297	0
re:BLOG		282126665310796	Facebook	w008	Week 8	1	1	149999	75000	749	375
Better Myself		2277053292570587	Facebook	w008	Week 8	2	1	149998	60000	998	200
Trade Deal Watch	Trade Deal Watch	1319435198084792	Facebook	w008	Week 8	2	1	149998	60000	1154	231
Yeovil Conservatives	The Yeovil Constituency Conservative Association of 17 The Park, Yeovil, Somerset, BA20 1DN.	1597713690525854	Facebook	w008	Week 8	3	1	149997	45000	1443	289
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	w008	Week 8	39	1	147931	61608	769	93
Advertising Week Europe		957474261104635	Facebook	w008	Week 8	4	1	144671	57680	1305	256
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	w008	Week 8	17	1	143794	31080	477	125
Scientists for EU	Scientists for EU	642444842524195	Facebook	w008	Week 8	3	1	140364	52646	1406	281
School Cuts	National Education Union	871798409656672	Facebook	w008	Week 8	2	1	137498	57500	1010	202
Budapest 10-es Választókerület		757956501234552	Facebook	w008	Week 8	5	1	132138	49571	305	70
The News Dump	The News Dump	210909392847421	Facebook	w008	Week 8	10	1	129990	31000	1145	0
Le Monde		14892757589	Facebook	w008	Week 8	6	1	128721	51411	139	23
WeWorld Onlus		299584710061488	Facebook	w008	Week 8	5	1	127788	56204	86	15
Épargne Malin		1864684416941008	Facebook	w008	Week 8	2	1	125640	53846	4485	897
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	w008	Week 8	4	1	124997	24999	247	0
The New Arab	The New Arab	1426949024217365	Facebook	w008	Week 8	11	1	121988	25999	1260	0
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	w008	Week 8	9	1	121045	49290	351	122
Schwarzkopf Professional		150101695010185	Facebook	w008	Week 8	2	1	120792	60344	47	23
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	w008	Week 8	3	1	118747	23750	235	0
MBRC		1853495178284518	Facebook	w008	Week 8	7	1	116993	23000	1093	100
sheikhnews.com	Sheikh Mohiuddin Ahmed	379294702085744	Facebook	w008	Week 8	3	1	116664	23333	267	0
Cornwall for Europe	#ProjectHope	1066718423433441	Facebook	w008	Week 8	8	1	115077	22982	914	133
Million Dollar Vegan	Million Dollar Vegan	554024238384285	Facebook	w008	Week 8	11	1	114106	36326	1198	189
Tomas Tobé	Moderaterna	1829725353928210	Facebook	w008	Week 8	3	1	113873	41866	759	151
Stop Cambio Climático		124967441456981	Facebook	w008	Week 8	9	1	113292	37545	349	24
Bournemouth Green Party	South East Dorset Green Party	140064492697345	Facebook	w008	Week 8	12	1	113257	26433	1652	154
PROGRESĪVIE		184096511636333	Facebook	w008	Week 8	4	1	111663	33333	273	0
UDO VOIGT für Deutschland in Europa		598011190253742	Facebook	w008	Week 8	2	1	110301	55151	550	110
Cotswold Liberal Democrats	Cotswold Liberal Democrats, Unit 3, Global Retail Park, Cirencester, Gl7 1YZ	204991062870952	Facebook	w008	Week 8	2	1	109998	55000	229	0
Michael Freilich - 5de plaats Kamer		609777409464271	Facebook	w008	Week 8	2	1	109998	55000	598	100
E-Gender WebES		308175426456924	Facebook	w008	Week 8	3	1	109996	24999	297	0
RSM MBA		110428762358678	Facebook	w008	Week 8	3	1	109358	51247	409	81
London Labour Party	The London Labour Party 	474613052643462	Facebook	w008	Week 8	5	1	107817	42363	1012	423
Veriff		959442754113350	Facebook	w008	Week 8	2	1	107114	49209	179	36
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	w008	Week 8	2	1	104998	51000	691	115
MDM Deutsche Münze		126866220711392	Facebook	w008	Week 8	2	1	104998	51000	598	100
Valore Solare		136764429735030	Facebook	w008	Week 8	2	1	104998	51000	598	100
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	w008	Week 8	25	1	103856	22954	838	0
Covestro		150793518281117	Facebook	w008	Week 8	3	1	103410	43659	275	137
350.org		12185972707	Facebook	w008	Week 8	5	1	102497	20500	576	89
Charles Goerens		441313569220539	Facebook	w008	Week 8	12	1	101833	27332	312	18
Marco Antonio Orsini		395865050792874	Facebook	w008	Week 8	1	1	99999	50000	88	0
Dyson		741076562686907	Facebook	w008	Week 8	1	1	99999	40000	199	99
Bournemouth for Europe	#ProjectHope	106974069768478	Facebook	w008	Week 8	1	1	99999	50000	577	115
T'es de Dakar_Officiel		419136834855725	Facebook	w008	Week 8	1	1	99999	50000	99	0
Gianluca Sportaro		359096264849550	Facebook	w008	Week 8	1	1	99999	49999	99	0
Group B Strep Support (GBSS)	Group B Strep Support	102734363097680	Facebook	w008	Week 8	1	1	99999	50000	114	0
Tony Blair Institute for Global Change	Tony Blair Institute for Global Change	131712588824	Facebook	w008	Week 8	2	1	99998	20000	691	115
Rory Palmer MEP	Rory Palmer MEP (Labour Member of the European Parliament for the East Midlands, UK) 	1832404216799553	Facebook	w008	Week 8	2	1	99998	20000	1154	231
ABN AMRO		206592029351928	Facebook	w008	Week 8	4	1	99998	42499	523	175
Columbia University in the City of New York		102471088936	Facebook	w008	Week 8	4	1	98582	39083	224	86
Caspar the Hat	Emily Doherty	261773154498428	Facebook	w008	Week 8	9	1	98249	46146	752	0
Repression In Paradise - Venezuelan Documentary	Alving Garcia	1313923788706996	Facebook	w008	Week 8	2	1	97222	45370	11	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	w008	Week 8	4	1	95759	38193	213	0
Valori.it		112777008752391	Facebook	w008	Week 8	29	1	94628	30698	918	0
Laut gegen Nazis		53848679944	Facebook	w008	Week 8	4	1	93748	18750	885	175
Got Health-e		269484593753717	Facebook	w008	Week 8	2	1	93748	37500	110	0
Christof Bitschi		1697898137102698	Facebook	w008	Week 8	7	1	92080	20854	934	164
Dyrenes Beskyttelse		200709746630443	Facebook	w008	Week 8	9	1	91457	18733	1106	236
Josef Caruana		166617437361908	Facebook	w008	Week 8	2	1	89203	31477	313	45
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	w008	Week 8	2	1	87498	35000	115	0
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	w008	Week 8	14	1	87173	30833	1269	5
Simon Clarke MP	Simon Clarke	228249960960213	Facebook	w008	Week 8	5	1	86782	17320	387	42
Newcastle Helix	Newcastle Helix	1688486871233759	Facebook	w008	Week 8	1	1	85713	42857	494	99
Left		217810366941	Facebook	w008	Week 8	2	1	85713	34285	113	0
Milieu Centraal		177508708941577	Facebook	w008	Week 8	11	1	84324	31211	302	76
Partido Socialista Europeo		442423976113917	Facebook	w008	Week 8	2	1	83331	16666	431	66
Stoffgewickelt		371431596728634	Facebook	w008	Week 8	5	1	82940	41294	129	41
INJOY Limeshain		142494922478911	Facebook	w008	Week 8	31	1	82498	20270	1117	0
Wajid Khan MEP	Wajid Khan	149151651921120	Facebook	w008	Week 8	5	1	82495	24750	544	0
ASHAS		863773240333722	Facebook	w008	Week 8	1	1	79999	40000	39	0
Wirtschaftskammer		125946327466544	Facebook	w008	Week 8	12	1	79169	23655	576	72
Mikkel Näkkäläjärvi		617733068345315	Facebook	w008	Week 8	20	1	78566	15416	1674	0
Chuka Umunna	Chuka Umunna	22625199708	Facebook	w008	Week 8	3	1	77775	16888	897	169
UCU - University and College Union	University and College Union	1446863375581750	Facebook	w008	Week 8	1	1	74999	37500	433	216
BSH GmbH & Co.KG Zentrum für erneuerbare Energien		214526595274349	Facebook	w008	Week 8	2	1	74341	37171	279	55
Walsall Labour	The Labour Party	1933361683443372	Facebook	w008	Week 8	3	1	73862	14772	853	170
George Simion Unire		294035851052538	Facebook	w008	Week 8	5	1	72495	17500	93	0
Ivan ŠTEFANEC		324560137683033	Facebook	w008	Week 8	2	1	71527	28611	142	71
Markus Koch		770830049649415	Facebook	w008	Week 8	1	1	69999	28000	139	70
5Pillars	5 Pillars	490858150969676	Facebook	w008	Week 8	3	1	69997	20000	806	115
Homaly Gift		372226786888864	Facebook	w008	Week 8	3	1	69997	20000	264	0
Gazeta Wyborcza		63563473556	Facebook	w008	Week 8	8	1	69992	16000	370	46
World Animal Protection Danmark		33588644626	Facebook	w008	Week 8	5	1	69845	28907	831	187
Property & Business Info		562032903912680	Facebook	w008	Week 8	6	1	67994	16000	1150	115
Liam Byrne	Liam Byrne MP	147894618876725	Facebook	w008	Week 8	4	1	66307	13261	321	16
En grönare planet		551635355268452	Facebook	w008	Week 8	3	1	64997	16000	555	111
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w008	Week 8	3	1	64878	27939	398	125
Banque mondiale		155174084508744	Facebook	w008	Week 8	27	1	64052	26253	121	0
Stefano Maullu		150618724962388	Facebook	w008	Week 8	1	1	63636	31818	158	31
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	w008	Week 8	4	1	63493	15270	193	0
African Union USA		507866149701811	Facebook	w008	Week 8	2	1	63332	16666	117	5
Melba Culp		902971599738051	Facebook	w008	Week 8	5	1	63179	12636	230	0
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	w008	Week 8	6	1	62849	26662	1262	299
Festival Amnesty International Au Cinéma pour les Droits Humains		1263015460431177	Facebook	w008	Week 8	8	1	60079	15948	290	0
DIE LINKE	DIE LINKE	47694585682	Facebook	w008	Week 8	1	1	59999	30000	299	60
Marco Affronte		615832768499515	Facebook	w008	Week 8	1	1	59999	30000	299	60
Tim Farron	Westmorland and Lonsdale Liberal Democrats	118873691462974	Facebook	w008	Week 8	2	1	59998	12000	137	0
InFacts	InFacts	678120165658753	Facebook	w008	Week 8	2	1	59998	15000	229	0
Another Europe Is Possible	Another Europe is Possible	1652149835054791	Facebook	w008	Week 8	2	1	59998	15000	229	0
Novák Előd		112879632128020	Facebook	w008	Week 8	2	1	59523	24761	91	45
EIT InnoEnergy		344038838945608	Facebook	w008	Week 8	6	1	59267	24731	154	45
Dr. Molnár Csaba	Demokratikus Koalíció	306318386058001	Facebook	w008	Week 8	2	1	58799	29400	167	28
Kredyt Inkaso		590100411048904	Facebook	w008	Week 8	2	1	58332	21666	96	19
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	w008	Week 8	4	1	57903	11581	249	0
INJOY Gießen		229145433784576	Facebook	w008	Week 8	10	1	57495	13750	745	83
Progress	Progress Ltd	160136337364839	Facebook	w008	Week 8	4	1	57461	13571	354	14
Polonia Semper Fidelis		155770611655343	Facebook	w008	Week 8	5	1	57315	13658	132	23
Renew	Renew  Party	1923371311278106	Facebook	w008	Week 8	6	1	56697	15922	422	0
Lainaopas		315522049062768	Facebook	w008	Week 8	3	1	55997	11000	697	100
Roberta Metsola		406824526101449	Facebook	w008	Week 8	15	1	55487	12000	1287	0
Keyron Italia		1473993739561073	Facebook	w008	Week 8	6	1	55052	24120	337	43
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	w008	Week 8	2	1	54998	11000	509	101
Spicee		1541412079456514	Facebook	w008	Week 8	2	1	54998	11000	198	0
Council of the European Union		147547541961576	Facebook	w008	Week 8	1	1	53845	26923	268	53
Zac Goldsmith	The Conservative Party	311126315707480	Facebook	w008	Week 8	2	1	53692	10738	123	0
Protestuj.pl		450781218391641	Facebook	w008	Week 8	2	1	52498	11250	28	0
The Other Palace	LW Theatres Group	313392135365695	Facebook	w008	Week 8	2	1	52498	11250	143	0
Animal Equality UK		2047806148766050	Facebook	w008	Week 8	3	1	51501	25751	458	229
Comic Relief: Red Nose Day		34341434454	Facebook	w008	Week 8	3	1	51249	25249	317	57
Thuisverpleging		372390586890911	Facebook	w008	Week 8	3	1	51041	21874	50	7
Plan International España	Jose Manuel Bran Garcia	366619768708	Facebook	w008	Week 8	2	1	50998	10000	198	0
Sander Loones	Nieuw-Vlaamse Alliantie	575160279283539	Facebook	w008	Week 8	2	1	50998	10000	598	99
Pirkko Vihko		2384976475054673	Facebook	w008	Week 8	2	1	50998	10000	598	100
Immigration Visas Canada		2180059648751136	Facebook	w008	Week 8	2	1	50998	10000	131	0
Lee Waters AM / AC	Lee Waters AM at 43 Pottery St, Llanelli	849305428451655	Facebook	w008	Week 8	2	1	50832	10166	133	0
Yeshe Norbu Appello per il Tibet onlus		135741096502839	Facebook	w008	Week 8	2	1	50598	10000	558	100
Tatton West Conservatives	Marbury Conservatives	861646414041093	Facebook	w008	Week 8	5	1	50162	9833	467	0
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	w008	Week 8	1	1	49999	10000	99	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w008	Week 8	1	1	49999	10000	499	100
Kosma Złotowski		1477251852486946	Facebook	w008	Week 8	1	1	49999	10000	116	23
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	w008	Week 8	1	1	49999	10000	99	0
Ralph Packet	Packet Ralph Arthur F	2009966045768110	Facebook	w008	Week 8	1	1	49999	10000	99	0
Cheltenham Liberal Democrats	Cheltenham Liberal Democrats	176267409201041	Facebook	w008	Week 8	1	1	49999	10000	114	0
London Gov	the Greater London Authority	713179875369048	Facebook	w008	Week 8	1	1	49999	24999	289	144
Alperia		200474896635518	Facebook	w008	Week 8	1	1	49999	10000	499	100
Πλεύση Ελευθερίας		462297943960823	Facebook	w008	Week 8	1	1	49999	10000	99	0
Dr. Czeglédy Csaba		360876591136521	Facebook	w008	Week 8	1	1	49999	10000	88	0
Comme j'aime		146933438675224	Facebook	w008	Week 8	1	1	49999	10000	499	100
Martin McCluskey for Inverclyde	Martin McCluskey. Promoted by Martin McCluskey on behalf of Martin McCluskey	1631288723808655	Facebook	w008	Week 8	1	1	49999	10000	114	0
It's Canada Time - itscanadatime		974459525936546	Facebook	w008	Week 8	1	1	49999	10000	1249	249
Frontaliers Suisse: Informations et actualités		214437268908898	Facebook	w008	Week 8	1	1	49999	10000	444	89
Les Glorieuses		146011089076620	Facebook	w008	Week 8	1	1	49999	10000	99	0
Freshly KIDS		256907081490327	Facebook	w008	Week 8	1	1	49999	10000	499	100
Santesano		316620582266150	Facebook	w008	Week 8	1	1	49999	10000	99	0
Dr. Johannes Öhlböck		249601055090885	Facebook	w008	Week 8	1	1	49999	10000	499	100
Upbility.fr		1671932236393052	Facebook	w008	Week 8	1	1	49999	10000	99	0
We Own It	We Own It	457538647631630	Facebook	w008	Week 8	1	1	49999	10000	577	115
Enpal		1326707294032269	Facebook	w008	Week 8	1	1	49999	10000	499	100
DAYZE		632666553479148	Facebook	w008	Week 8	1	1	49999	10000	99	0
JLE - Young Professionals	Jewish Learning Exchange	655716367846051	Facebook	w008	Week 8	1	1	49999	10000	114	0
Den Store Forskel af Dyrenes Beskyttelse		263046153799101	Facebook	w008	Week 8	1	1	49999	10000	669	133
Gonzo's Tea Room		510101632348774	Facebook	w008	Week 8	1	1	49999	10000	114	0
Elena Vidili Sassari		2055144007934092	Facebook	w008	Week 8	1	1	49999	10000	99	0
TRINE		869559659722349	Facebook	w008	Week 8	1	1	49999	10000	462	92
Geocycle		2285577641510146	Facebook	w008	Week 8	1	1	49999	10000	63	12
Vadim Rotari		516538278845787	Facebook	w008	Week 8	1	1	49999	10000	99	0
Success Resources		550751965021284	Facebook	w008	Week 8	1	1	49999	10000	577	115
亿利集团		1284475311636605	Facebook	w008	Week 8	1	1	49999	10000	130	65
Liam Kerr MSP	The Scottish Parliament	1622002998121205	Facebook	w008	Week 8	1	1	49998	9999	577	115
Fratii Haiduc Music Events		686571504711148	Facebook	w008	Week 8	1	1	49998	9999	20	0
Chris Matheson - Chester MP	Chester Labour Party	219383758255333	Facebook	w008	Week 8	1	1	49998	9999	577	115
2 Min Ecologie		433170297221149	Facebook	w008	Week 8	6	1	49994	22000	594	0
Amnesty International Polska		57544755889	Facebook	w008	Week 8	24	1	48853	15470	91	16
Afrika Kontakt		194452460650048	Facebook	w008	Week 8	7	1	46794	11804	230	38
VeganbottleGo		320828511985253	Facebook	w008	Week 8	1	1	46666	18666	93	46
UNO-Flüchtlingshilfe	UNO-Flüchtlingshilfe	236934790401	Facebook	w008	Week 8	1	1	46052	18421	460	92
Our West Lancashire	Our West Lancashire	1517535045204083	Facebook	w008	Week 8	14	1	45986	7999	1603	0
SPÖ	SPÖ	77393060080	Facebook	w008	Week 8	3	1	45901	20081	372	91
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	w008	Week 8	7	1	45706	12640	335	0
Progress Scotland	Progress Scotland	302165777064464	Facebook	w008	Week 8	1	1	45454	22727	262	52
Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	w008	Week 8	6	1	44994	18000	2594	500
Tom Watson	The Labour Party. Promoted by Tom Watson on behalf of Tom Watson	470873686267967	Facebook	w008	Week 8	8	1	44923	10285	621	0
Tonno Callipo		267489336629944	Facebook	w008	Week 8	2	1	44443	8888	88	0
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	w008	Week 8	2	1	43999	22000	222	55
Greg Stanton	Manchester Withington Liberal Democrats	275496989514175	Facebook	w008	Week 8	1	1	43749	8750	505	101
Councillor Sam Rumens - Kingsthorpe North	Northampton North Conservatives	1818117818403890	Facebook	w008	Week 8	1	1	43749	8750	100	0
Schindler		240247849365430	Facebook	w008	Week 8	1	1	43749	8750	76	0
Fabrizio Marrazzo		174478206566341	Facebook	w008	Week 8	2	1	43332	21666	265	33
VVD		121264564551002	Facebook	w008	Week 8	11	1	43232	11122	482	0
Europe des Nations et des Libertés		496157854120224	Facebook	w008	Week 8	1	1	42856	21428	213	42
Kinder in Gefahr - DVCK e.V.		556019341220640	Facebook	w008	Week 8	1	1	42168	16867	421	84
Johann Gudenus		104145976305577	Facebook	w008	Week 8	5	1	41886	17068	319	49
PD Martin Cauchi Inglott		181379916072401	Facebook	w008	Week 8	1	1	41665	8333	82	0
Women for a People's Vote	Women for a People's Vote	235989320458995	Facebook	w008	Week 8	19	1	41317	14399	844	0
La Fiaccola dell'Anarchia		336959353055236	Facebook	w008	Week 8	2	1	40908	8181	81	0
Riparte il futuro		476098022442147	Facebook	w008	Week 8	8	1	40845	16875	75	6
Petri Nieminen		221546168309213	Facebook	w008	Week 8	2	1	40798	8000	158	0
JW3	JW3	6587671199	Facebook	w008	Week 8	3	1	40555	13465	414	71
Labour Tribune MPs	Labour Tribune MPs Group	1325713600785860	Facebook	w008	Week 8	1	1	39999	8000	91	0
Stadtwerke Tübingen: Wir wirken mit.		170813019659671	Facebook	w008	Week 8	1	1	38888	15555	77	38
Alliance for Choice	Alliance for Choice	683223451811783	Facebook	w008	Week 8	3	1	38887	7777	203	0
Tomáš Zdechovský		275042429350706	Facebook	w008	Week 8	2	1	38581	14932	149	29
Michal Liptaj kandidát do Európskeho parlamentu		211966999713636	Facebook	w008	Week 8	2	1	38331	7666	165	0
European Greens		141366725876424	Facebook	w008	Week 8	1	1	37499	7500	74	0
Front Europejski	Front Europejski	590514511295079	Facebook	w008	Week 8	1	1	37499	7500	87	17
Lucia Nicholsonová verí v zdravý rozum	Richard Sulik	714437508635046	Facebook	w008	Week 8	1	1	37499	7500	66	0
Pier Luigi Mottinelli		1999539790166556	Facebook	w008	Week 8	1	1	37499	7500	74	0
TScheldt		682842165445702	Facebook	w008	Week 8	1	1	37499	7500	374	75
Cllr. Gareth Eales - For Northampton South	Northampton South Labour Party	625007417657121	Facebook	w008	Week 8	1	1	37499	7500	85	0
ALDE Sector 2 - Alianta Liberalilor si Democratilor		460154467490118	Facebook	w008	Week 8	1	1	37499	7500	78	15
Acácia Cidadania -Consultora Cristina		219737975241477	Facebook	w008	Week 8	1	1	37499	7500	84	16
Animal Matters	Animal Matters	1439364926329185	Facebook	w008	Week 8	1	1	37499	7500	66	0
Labour Campaign for Free Movement	Another Europe is Possible	198670324001456	Facebook	w008	Week 8	1	1	37499	7500	433	86
Loving Europe 2	Terence Brotheridge	999682533550783	Facebook	w008	Week 8	25	1	37449	8911	1017	0
Sozialdemokratischer Wirtschaftsverband Wien		217664835989	Facebook	w008	Week 8	12	1	37345	8896	440	58
We all against Racism One Love One Unity		183368582067151	Facebook	w008	Week 8	1	1	36363	18181	32	0
Lord Iván Emiro Cañas-Gutiérrez	Lord Ivan Emiro Canas Gutierrez	269972046494377	Facebook	w008	Week 8	3	1	35907	7181	166	0
Finlow VVS A/S		198770727303156	Facebook	w008	Week 8	2	1	35766	15328	68	13
Naser Khader		1995019340791443	Facebook	w008	Week 8	2	1	35332	17666	236	47
NeoKanali.com		836313169796785	Facebook	w008	Week 8	1	1	34999	7000	69	0
Nyugdíjbiztonság		298815637438343	Facebook	w008	Week 8	2	1	34509	6902	28	11
Jonathan Reynolds MP	Jonathan Reynolds 	399509303582784	Facebook	w008	Week 8	4	1	34301	6727	405	63
Wera Hobhouse MP	Wera Hobhouse MP	420598411423796	Facebook	w008	Week 8	2	1	33666	16666	76	0
The Week Junior		799576543492660	Facebook	w008	Week 8	14	1	33610	14850	189	25
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	w008	Week 8	1	1	33333	16666	166	33
Stranka europskih socijalista		1927927220797184	Facebook	w008	Week 8	2	1	33332	6666	66	0
