advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	county_cork	County Cork	IE	Ireland	14	1	344751	107919	2449	399
Referendum Commission		580832208630212	Facebook	county_cork	County Cork	IE	Ireland	13	1	177183	86563	871	173
Labour Party	Labour Party	164027949687	Facebook	county_cork	County Cork	IE	Ireland	8	1	109460	54617	533	106
European Parliament		178362315106	Facebook	county_cork	County Cork	IE	Ireland	102	1	105138	44820	666	118
Dan Boyle - Green Party/ Comhaontas Glas Candidate, Cork City South Central		359145628246402	Facebook	county_cork	County Cork	IE	Ireland	11	1	91903	17984	1486	100
Sean Kelly MEP		340786422717552	Facebook	county_cork	County Cork	IE	Ireland	28	1	81016	16047	809	0
Oliver Moran	The Green Party/An Comhaontas Glas	446108262434465	Facebook	county_cork	County Cork	IE	Ireland	6	1	71994	17000	594	0
Julie O'Leary	O'Leary Julie	1395595887405642	Facebook	county_cork	County Cork	IE	Ireland	5	1	65995	13000	895	100
Fianna Fáil	Fianna Fáil	222629035132	Facebook	county_cork	County Cork	IE	Ireland	29	1	50832	11961	133	8
Luke Carroll for City Council	Carroll Luke Jeremiah	370159947166480	Facebook	county_cork	County Cork	IE	Ireland	6	1	27994	11000	594	0
Sile Ni Dhubhghaill Macroom Social Democrats	Ní Dhubhghaill Síle	1379345932119384	Facebook	county_cork	County Cork	IE	Ireland	6	1	25994	5000	594	0
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	county_cork	County Cork	IE	Ireland	3	1	23114	11557	110	22
Holly McKeever Cairns - Social Democrat	Cairns Holly Leah	263238917631520	Facebook	county_cork	County Cork	IE	Ireland	7	1	22407	6138	488	0
Women for Election	Women for Election	115885998520125	Facebook	county_cork	County Cork	IE	Ireland	10	1	20434	8108	107	18
