advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	attica_region_EL	Attica (region), Greece	96	1	5219091	1922047	18646	2330
Kyriakos Mitsotakis		34848567724	Facebook	attica_region_EL	Attica (region), Greece	63	1	4618077	1956277	9466	1791
European Parliament		178362315106	Facebook	attica_region_EL	Attica (region), Greece	41	1	4077161	1887945	15391	3559
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	attica_region_EL	Attica (region), Greece	157	1	3494151	1291323	14710	1953
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	attica_region_EL	Attica (region), Greece	122	1	2953625	1065020	16133	2512
Kialo		729627343834501	Facebook	attica_region_EL	Attica (region), Greece	348	1	2420067	996885	12024	2826
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ		82362291274	Facebook	attica_region_EL	Attica (region), Greece	9	1	1611384	701905	8016	1590
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	attica_region_EL	Attica (region), Greece	98	1	1591671	446351	5096	75
Ioannis Vardakastanis		195643347979465	Facebook	attica_region_EL	Attica (region), Greece	87	1	1225721	484274	5089	328
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	attica_region_EL	Attica (region), Greece	18	1	1131529	507817	2154	479
Nikos Papandreou		2245032148843299	Facebook	attica_region_EL	Attica (region), Greece	94	1	888928	240884	3545	70
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	attica_region_EL	Attica (region), Greece	25	1	859823	353266	2947	446
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	attica_region_EL	Attica (region), Greece	11	1	804808	261927	2199	404
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	attica_region_EL	Attica (region), Greece	82	1	743294	200604	4413	140
Vouliwatch		627330267312880	Facebook	attica_region_EL	Attica (region), Greece	8	1	651455	267198	1666	625
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	attica_region_EL	Attica (region), Greece	16	1	607925	272911	789	84
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	attica_region_EL	Attica (region), Greece	47	1	560788	123638	1539	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	attica_region_EL	Attica (region), Greece	32	1	530024	249381	1198	345
Άρης Βρούστης		467783713352058	Facebook	attica_region_EL	Attica (region), Greece	2	1	504998	201000	598	100
Παύλος Ελευθεριάδης		768996799785550	Facebook	attica_region_EL	Attica (region), Greece	20	1	491823	154961	988	0
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	attica_region_EL	Attica (region), Greece	37	1	477586	146510	1511	44
Άννα Μισέλ Ασημακοπούλου		1394997234118853	Facebook	attica_region_EL	Attica (region), Greece	5	1	458297	184008	594	106
Παπαστράτος		1925659984382187	Facebook	attica_region_EL	Attica (region), Greece	1	1	434756	217378	434	217
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	attica_region_EL	Attica (region), Greece	42	1	428184	127506	1521	27
Κατερινα Μαρκου		832766380123763	Facebook	attica_region_EL	Attica (region), Greece	9	1	413125	166424	488	54
Christos Theodoropoulos	Christos Theodoropoulos	423883275016559	Facebook	attica_region_EL	Attica (region), Greece	7	1	399851	109971	692	0
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	attica_region_EL	Attica (region), Greece	27	1	387884	124149	658	0
EPP - European People's Party		48034275355	Facebook	attica_region_EL	Attica (region), Greece	5	1	368839	180941	412	187
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	attica_region_EL	Attica (region), Greece	54	1	367952	160499	1998	439
Dimitris Papadimoulis		283105465120884	Facebook	attica_region_EL	Attica (region), Greece	9	1	364991	76000	891	0
Αντωνιάδου Αθηνά		2058682324431724	Facebook	attica_region_EL	Attica (region), Greece	46	1	350581	78572	4254	0
Eva Kaili	Eva Kaili	13721812367	Facebook	attica_region_EL	Attica (region), Greece	5	1	349562	151955	2151	417
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	attica_region_EL	Attica (region), Greece	7	1	325383	112427	1104	175
Ιωάννης Σγουρός	Ιωαννης Σγουρος	1401098180146606	Facebook	attica_region_EL	Attica (region), Greece	8	1	324895	100980	1191	100
Νίκος Ανδρουλάκης		216089191899991	Facebook	attica_region_EL	Attica (region), Greece	13	1	323414	140461	1092	170
INBOX		369693523475596	Facebook	attica_region_EL	Attica (region), Greece	5	1	312161	123471	371	40
ΑΔΕΚ - Ανεξάρτητη Δημοτική Ενωτική Κίνηση Πετρούπολης	Ανεξάρτητη Δημοτική Ενωτική Κίνηση Πετρούπολης	620951011676414	Facebook	attica_region_EL	Attica (region), Greece	4	1	309996	125000	396	0
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής		548959368535123	Facebook	attica_region_EL	Attica (region), Greece	49	1	302488	74540	2192	0
Μανώλης Γραφάκος - Manolis Grafakos	Manolis Grafakos	1788352434721617	Facebook	attica_region_EL	Attica (region), Greece	13	1	301878	69378	1225	0
Γιώργος Χριστοφορίδης		1523771647899219	Facebook	attica_region_EL	Attica (region), Greece	3	1	299997	120000	697	100
Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	attica_region_EL	Attica (region), Greece	5	1	299778	99184	707	192
راهنمای پناهندگان Refugee.Info دليل اللاجئ		950581228335358	Facebook	attica_region_EL	Attica (region), Greece	9	1	298906	79835	733	53
Alex and the jewel		1703830116536718	Facebook	attica_region_EL	Attica (region), Greece	15	1	292637	117646	855	74
Θεοδόσης Πελεγρίνης	Θεοδόσης Πελεγρίνης	161951727170444	Facebook	attica_region_EL	Attica (region), Greece	5	1	282157	118940	345	0
Βασίλης Σωτηρόπουλος	Vasileios Sotiropoulos	428087111291406	Facebook	attica_region_EL	Attica (region), Greece	33	1	263895	64681	1132	0
Greens/EFA in the European Parliament		150527751674751	Facebook	attica_region_EL	Attica (region), Greece	23	1	256986	113066	275	55
Μιχαλίτσης Κωνσταντίνος		760837734005868	Facebook	attica_region_EL	Attica (region), Greece	14	1	243829	101624	378	0
Politico Lab	Smart Concepts	1092676900776165	Facebook	attica_region_EL	Attica (region), Greece	5	1	233499	79699	744	75
Theodore Douloumpekis		310648756200075	Facebook	attica_region_EL	Attica (region), Greece	27	1	231704	71186	1233	62
Erik Miltiadis Edman		918665584992305	Facebook	attica_region_EL	Attica (region), Greece	8	1	221991	47398	1565	194
Διοτίμα - Κέντρο Γυναικείων Μελετών και Ερευνών  / CRWI Diotima		117100185293393	Facebook	attica_region_EL	Attica (region), Greece	5	1	214927	73658	478	51
