advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	pest_county_HU	Pest County, Hungary	35	1	1240609	589920	2745	1250
European Parliament		178362315106	Facebook	pest_county_HU	Pest County, Hungary	82	1	769228	351311	2292	768
Fidesz	Fidesz	9844779306	Facebook	pest_county_HU	Pest County, Hungary	43	1	732389	343599	2400	1172
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	pest_county_HU	Pest County, Hungary	80	1	727851	305680	1585	620
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	pest_county_HU	Pest County, Hungary	63	1	510296	216559	1146	422
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	pest_county_HU	Pest County, Hungary	23	1	419511	164503	318	72
MSZP	MSZP	115388925185513	Facebook	pest_county_HU	Pest County, Hungary	28	1	324018	149513	580	215
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	pest_county_HU	Pest County, Hungary	44	1	279334	110318	539	158
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	pest_county_HU	Pest County, Hungary	39	1	258193	95368	412	108
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	pest_county_HU	Pest County, Hungary	19	1	205027	90445	339	118
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	pest_county_HU	Pest County, Hungary	9	1	181083	75861	352	153
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	pest_county_HU	Pest County, Hungary	27	1	175978	66291	331	74
Dúró Dóra		191946490841225	Facebook	pest_county_HU	Pest County, Hungary	20	1	174181	63643	466	155
European Commission		107898832590939	Facebook	pest_county_HU	Pest County, Hungary	12	1	172398	78293	622	169
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	pest_county_HU	Pest County, Hungary	23	1	171208	62481	267	77
Kialo		729627343834501	Facebook	pest_county_HU	Pest County, Hungary	299	1	161938	66103	1001	264
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	pest_county_HU	Pest County, Hungary	11	1	152890	67730	373	178
Greenpeace Magyarország		35634348348	Facebook	pest_county_HU	Pest County, Hungary	58	1	139323	55258	618	25
Ujhelyi István dr.	MSZP	734217673259088	Facebook	pest_county_HU	Pest County, Hungary	19	1	123371	51039	307	113
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	pest_county_HU	Pest County, Hungary	12	1	122851	25391	392	125
Morvai Krisztina		282077899700	Facebook	pest_county_HU	Pest County, Hungary	2	1	111014	55507	110	50
Budapest 10-es Választókerület		757956501234552	Facebook	pest_county_HU	Pest County, Hungary	24	1	104301	32103	242	50
European Greens		141366725876424	Facebook	pest_county_HU	Pest County, Hungary	6	1	98942	42824	248	93
Solar Express KFT		721976974593091	Facebook	pest_county_HU	Pest County, Hungary	8	1	90328	31406	210	42
Erdős Norbert		225260807491081	Facebook	pest_county_HU	Pest County, Hungary	1	1	82665	41333	413	82
