advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Harald Vilimsky	FPÖ	547597092025909	Facebook	lower_austria_AT	Lower Austria, Austria	116	1	906087	379796	6832	1668
European Parliament		178362315106	Facebook	lower_austria_AT	Lower Austria, Austria	86	1	764802	332965	7392	2156
SPÖ	SPÖ	77393060080	Facebook	lower_austria_AT	Lower Austria, Austria	351	1	712373	253219	5653	771
kontrast.at	kontrast.at	1079650008770485	Facebook	lower_austria_AT	Lower Austria, Austria	84	1	457290	187413	2148	623
Claudia Gamon	NEOS	447992848717452	Facebook	lower_austria_AT	Lower Austria, Austria	115	1	441464	151999	3266	494
HC Strache	FPÖ	74865038590	Facebook	lower_austria_AT	Lower Austria, Austria	54	1	420537	180189	2796	776
Andreas Schieder	SPÖ	290881691011354	Facebook	lower_austria_AT	Lower Austria, Austria	125	1	415248	136976	3228	678
Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	lower_austria_AT	Lower Austria, Austria	158	1	378597	86733	15558	294
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	lower_austria_AT	Lower Austria, Austria	545	1	361027	100885	5304	103
Europäisches Parlament Österreich		124468054313069	Facebook	lower_austria_AT	Lower Austria, Austria	35	1	337884	142417	1490	449
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	lower_austria_AT	Lower Austria, Austria	15	1	270441	112901	380	64
Unser Niederösterreich	Unser Niederösterreich	469284460250113	Facebook	lower_austria_AT	Lower Austria, Austria	69	1	185931	27000	6831	0
FPÖ	FPÖ	169051073236170	Facebook	lower_austria_AT	Lower Austria, Austria	13	1	165589	60400	1433	340
Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	lower_austria_AT	Lower Austria, Austria	18	1	139982	26000	1782	0
Wirtschaftskammer		125946327466544	Facebook	lower_austria_AT	Lower Austria, Austria	149	1	130022	31777	1684	95
Johann Gudenus		104145976305577	Facebook	lower_austria_AT	Lower Austria, Austria	25	1	125213	50359	822	162
Arbeiterkammer Niederösterreich		200201856970	Facebook	lower_austria_AT	Lower Austria, Austria	2	1	108077	51615	514	100
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	lower_austria_AT	Lower Austria, Austria	67	1	107042	21502	2880	73
Die Grünen	Die Grünen	21759893033	Facebook	lower_austria_AT	Lower Austria, Austria	59	1	104439	30840	804	138
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	lower_austria_AT	Lower Austria, Austria	60	1	90084	18407	1503	51
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	lower_austria_AT	Lower Austria, Austria	11	1	88771	40364	520	175
Austrian World Summit	R2o Austria & EU	1852365868311086	Facebook	lower_austria_AT	Lower Austria, Austria	120	1	87805	12837	3673	0
Stephan Pernkopf		530256460340682	Facebook	lower_austria_AT	Lower Austria, Austria	54	1	77250	12405	2246	100
Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	lower_austria_AT	Lower Austria, Austria	146	1	69632	15789	1804	43
European Greens		141366725876424	Facebook	lower_austria_AT	Lower Austria, Austria	6	1	68188	27923	405	99
Grüne Jugend Niederösterreich		180715786161762	Facebook	lower_austria_AT	Lower Austria, Austria	5	1	61053	11998	402	0
Liste 5 - Grüne Gewerkschafter		305057743491748	Facebook	lower_austria_AT	Lower Austria, Austria	2	1	54998	11000	598	100
Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	lower_austria_AT	Lower Austria, Austria	61	1	53492	13397	363	7
NEOS Niederösterreich	NEOS Niederösterreich	441223455916739	Facebook	lower_austria_AT	Lower Austria, Austria	11	1	51307	13000	1021	0
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	lower_austria_AT	Lower Austria, Austria	12	1	51165	20068	371	90
Plan International Österreich		115130990779	Facebook	lower_austria_AT	Lower Austria, Austria	14	1	50221	19239	378	94
Kialo		729627343834501	Facebook	lower_austria_AT	Lower Austria, Austria	309	1	45071	15062	298	71
Heumilch		184745071568863	Facebook	lower_austria_AT	Lower Austria, Austria	1	1	43936	17574	87	43
Klang der Solidarität		385076005313967	Facebook	lower_austria_AT	Lower Austria, Austria	59	1	41680	17099	122	10
Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	lower_austria_AT	Lower Austria, Austria	4	1	40215	15943	663	124
