advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	county_longford_IE	County Longford, Ireland	46	1	93958	35812	465	97
Referendum Commission		580832208630212	Facebook	county_longford_IE	County Longford, Ireland	15	1	68044	27521	406	80
European Parliament		178362315106	Facebook	county_longford_IE	County Longford, Ireland	77	1	52684	23444	357	72
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	county_longford_IE	County Longford, Ireland	3	1	21050	10525	101	20
Fianna Fáil	Fianna Fáil	222629035132	Facebook	county_longford_IE	County Longford, Ireland	26	1	20734	4516	53	0
Matt Carthy	Carthy Matt	580216935345125	Facebook	county_longford_IE	County Longford, Ireland	13	1	17124	4271	73	9
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	county_longford_IE	County Longford, Ireland	2	1	12841	6421	64	12
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	county_longford_IE	County Longford, Ireland	6	1	8501	2002	24	0
Barbara Smyth	People Before Profit - Longford Branch	1591541744396314	Facebook	county_longford_IE	County Longford, Ireland	3	1	7752	1427	202	0
Fine Gael		264172043210	Facebook	county_longford_IE	County Longford, Ireland	3	1	7173	3069	20	10
People Before Profit - Longford Branch	People Before Profit - Longford Branch	152188851992894	Facebook	county_longford_IE	County Longford, Ireland	3	1	6120	1086	175	0
European Greens		141366725876424	Facebook	county_longford_IE	County Longford, Ireland	7	1	5608	2804	48	15
Kialo		729627343834501	Facebook	county_longford_IE	County Longford, Ireland	238	1	5568	2472	28	8
Department of Foreign Affairs and Trade		449282445418073	Facebook	county_longford_IE	County Longford, Ireland	1	1	3879	1551	38	7
Pro Life Campaign Ireland		224615650378	Facebook	county_longford_IE	County Longford, Ireland	3	1	3549	1603	15	3
Students for Life Ireland		252011928285955	Facebook	county_longford_IE	County Longford, Ireland	6	1	3174	634	22	4
Guy Verhofstadt		99985820015	Facebook	county_longford_IE	County Longford, Ireland	2	1	2942	1149	5	2
Paddy Power		108803784913	Facebook	county_longford_IE	County Longford, Ireland	4	1	2586	1073	23	4
merrionstreet.ie		116635611711738	Facebook	county_longford_IE	County Longford, Ireland	2	1	2199	1099	7	1
InterTradeIreland		141609685900366	Facebook	county_longford_IE	County Longford, Ireland	2	1	1784	723	8	1
Alex Salmond	Slainte Media	136191876445102	Facebook	county_longford_IE	County Longford, Ireland	3	1	1611	577	2	0
Malachy Hand - FF Local Election Candidate for South Roscommon		949185501928800	Facebook	county_longford_IE	County Longford, Ireland	1	1	1515	757	15	0
350.org		12185972707	Facebook	county_longford_IE	County Longford, Ireland	27	1	981	270	4	0
Nord-Lock Group		504735979920007	Facebook	county_longford_IE	County Longford, Ireland	1	1	949	474	5	2
Brendan Smith TD	Brendan Smith 	287458667963046	Facebook	county_longford_IE	County Longford, Ireland	2	1	860	430	8	0
EPP Group in the European Parliament		745749285476697	Facebook	county_longford_IE	County Longford, Ireland	1	1	817	408	4	0
Uplift - People Powered Change		214697488711000	Facebook	county_longford_IE	County Longford, Ireland	4	1	752	170	2	0
