advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	tuscany_IT	Tuscany, Italy	20	1	2197274	1022127	7034	1534
Partito Democratico		77034286895	Facebook	tuscany_IT	Tuscany, Italy	126	1	1843509	795058	7850	1845
European Parliament		178362315106	Facebook	tuscany_IT	Tuscany, Italy	177	1	849135	358666	2653	431
Nicola Danti		241424056063716	Facebook	tuscany_IT	Tuscany, Italy	48	1	739021	223076	4175	467
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	tuscany_IT	Tuscany, Italy	81	1	661830	277260	1955	365
Kialo		729627343834501	Facebook	tuscany_IT	Tuscany, Italy	377	1	636980	254713	3260	762
Save the Children Italia		46590675335	Facebook	tuscany_IT	Tuscany, Italy	31	1	633752	291228	3214	742
WeWorld Onlus		299584710061488	Facebook	tuscany_IT	Tuscany, Italy	268	1	458429	170227	3103	307
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	tuscany_IT	Tuscany, Italy	31	1	420150	187006	701	149
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	tuscany_IT	Tuscany, Italy	15	1	363815	147341	566	56
Matteo Biffoni	Comitato elettorale Matteo Biffoni Sindaco.	1447603378788857	Facebook	tuscany_IT	Tuscany, Italy	25	1	330405	83766	2467	0
Oxfam Italia		150200761667597	Facebook	tuscany_IT	Tuscany, Italy	250	1	302185	90555	3133	269
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	tuscany_IT	Tuscany, Italy	56	1	272774	114393	981	216
Licia Montagnani “In Comune”		401252743774783	Facebook	tuscany_IT	Tuscany, Italy	8	1	257148	51431	698	0
4 Maggio Gavinana		2332845843429871	Facebook	tuscany_IT	Tuscany, Italy	2	1	249998	110000	598	100
Antonio Tajani		506531149512596	Facebook	tuscany_IT	Tuscany, Italy	31	1	237828	96633	1192	238
Amref Health Africa - Italia		48677844864	Facebook	tuscany_IT	Tuscany, Italy	103	1	221999	77894	924	52
Riparte il futuro		476098022442147	Facebook	tuscany_IT	Tuscany, Italy	39	1	207867	86019	613	75
European Greens		141366725876424	Facebook	tuscany_IT	Tuscany, Italy	8	1	195936	86095	836	217
Treedom		316091912308	Facebook	tuscany_IT	Tuscany, Italy	38	1	188502	68071	551	43
CIWF Italia		576664002355828	Facebook	tuscany_IT	Tuscany, Italy	23	1	178845	75419	1346	321
Petizioni.it		1410474395723679	Facebook	tuscany_IT	Tuscany, Italy	32	1	174384	73967	1018	239
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	tuscany_IT	Tuscany, Italy	42	1	167732	65124	834	172
Enrico Zucchi - Lega Prato	Enrico Zucchi	707579962958222	Facebook	tuscany_IT	Tuscany, Italy	38	1	152231	37053	3668	0
Casaggì - Destra identitaria	Marco Scatarzi	463315703828197	Facebook	tuscany_IT	Tuscany, Italy	10	1	150990	39000	990	0
