advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partido Popular	Partido Popular	72249031214	Facebook	cantabria_ES	Cantabria, Spain	756	1	1196957	386896	11540	686
Podemos	Unidas Podemos	269212336568846	Facebook	cantabria_ES	Cantabria, Spain	159	1	881060	401966	5567	1493
Ciudadanos	Ciudadanos	74078667754	Facebook	cantabria_ES	Cantabria, Spain	158	1	603130	196799	7633	680
PSOE	PSOE	189318235003	Facebook	cantabria_ES	Cantabria, Spain	312	1	276277	111222	817	146
Un país moderno	Unidas Podemos	577723459314066	Facebook	cantabria_ES	Cantabria, Spain	35	1	131211	52298	445	80
European Parliament		178362315106	Facebook	cantabria_ES	Cantabria, Spain	69	1	106267	47100	318	68
Ugt Cantabria		785299931578185	Facebook	cantabria_ES	Cantabria, Spain	2	1	99998	20000	198	0
Irene Montero	Unidas Podemos	699285113542248	Facebook	cantabria_ES	Cantabria, Spain	7	1	76772	38231	441	117
Greenpeace España	Greenpeace España	133044800622	Facebook	cantabria_ES	Cantabria, Spain	158	1	66916	22560	263	25
Cafés Baqué		334754253232371	Facebook	cantabria_ES	Cantabria, Spain	3	1	58579	23811	308	118
España Ciudadana		349800235527721	Facebook	cantabria_ES	Cantabria, Spain	18	1	57737	25622	298	69
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	cantabria_ES	Cantabria, Spain	187	1	52567	20822	437	89
Ayuda LGTB		315021912539118	Facebook	cantabria_ES	Cantabria, Spain	51	1	47039	19576	296	58
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	cantabria_ES	Cantabria, Spain	4	1	37355	18678	1293	258
Kialo		729627343834501	Facebook	cantabria_ES	Cantabria, Spain	340	1	36760	14411	200	48
Stop Cambio Climático		124967441456981	Facebook	cantabria_ES	Cantabria, Spain	32	1	36101	15106	109	20
Respeto LGTB		2315084548728652	Facebook	cantabria_ES	Cantabria, Spain	210	1	34614	12189	458	16
Save the Children España	Save the Children España	57845333112	Facebook	cantabria_ES	Cantabria, Spain	19	1	32443	15110	159	38
Avaaz	Avaaz	8340223883	Facebook	cantabria_ES	Cantabria, Spain	11	1	29151	14170	140	28
WWF España		57973661707	Facebook	cantabria_ES	Cantabria, Spain	36	1	27796	12080	124	21
SOS Colabora		351877478951783	Facebook	cantabria_ES	Cantabria, Spain	27	1	21667	8894	107	22
Parlamento Europeo - Oficina en España		161616883888862	Facebook	cantabria_ES	Cantabria, Spain	13	1	17815	6912	34	5
Amnistía Internacional España		78151799929	Facebook	cantabria_ES	Cantabria, Spain	28	1	16631	7458	90	13
Runngo Sports		868792226536950	Facebook	cantabria_ES	Cantabria, Spain	2	1	15682	7841	7	1
RefugiadosSOS		550220551831041	Facebook	cantabria_ES	Cantabria, Spain	347	1	15611	1510	993	2
