advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	29	1	285991	117564	1431	253
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	128	1	147945	36939	818	5
Romana Tomc		1025408990823719	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	19	1	52172	12270	127	4
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	16	1	46734	15578	98	5
Kialo		729627343834501	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	324	1	46548	19508	228	57
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	30	1	36336	11001	451	0
European Greens		141366725876424	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	6	1	22095	11023	110	36
Milan Zver		279397488827904	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	6	1	21517	8011	36	0
Siemens Slovenija		393074441061448	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	11	1	17191	3436	61	0
Franc Bogovič		288826994603012	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	3	1	14026	5581	49	8
Patricija Šulin		1541413339429015	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	6	1	12517	4443	99	6
Evropska komisija v Sloveniji		100107313369390	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	1	1	11411	5705	28	5
Neva Grašič		2235496013147745	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	11	1	11158	2755	59	0
Matjaž Nemec		642148249206716	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	3	1	10337	5066	105	0
Lumar hiše		117782661584893	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	2	1	8162	4081	40	8
European Commission		107898832590939	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	5	1	7964	2340	22	1
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	53	1	7628	3477	21	4
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	10	1	6092	1520	84	6
Tanja Fajon		73452413740	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	2	1	5813	1162	11	0
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	3	1	5279	1055	15	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	28	1	4959	2331	10	3
Andreas Schieder	SPÖ	290881691011354	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	3	1	4655	931	49	8
Greenpeace Slovenija		195508530477478	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	10	1	3942	879	56	0
DOM - Domovinska liga		571044543390810	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	3	1	3594	1037	15	0
Sensilab.si		384202598293956	Facebook	coastal_karst_statistical_region_SI	Coastal–Karst Statistical Region, Slovenia	4	1	3105	600	20	0
