advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	40	1	138325	64075	263	73
Приоритети	БЗНС	1163987410423594	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	48	1	62359	22947	181	6
Демократична България	Демократична България	995342840629890	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	20	1	53597	19861	86	5
Kialo		729627343834501	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	233	1	38836	14945	197	46
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	29	1	30930	14483	66	20
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	53	1	26805	10904	122	27
Крум Дончев/Krum Donchev		155516354469476	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	8	1	19107	9228	13	0
Движение ВОЛЯ		289082018098560	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	1	1	18568	7427	18	3
informo.bg	informo.bg	262524054082832	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	4	1	18309	9154	39	6
Евро Ферт АД		271746059949890	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	1	1	11306	5653	25	5
European Commission		107898832590939	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	3	1	11225	5612	29	7
България на Труда и Разума - БТР		709384432421964	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	7	1	11187	2351	22	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	9	1	10528	3275	30	0
Стефан Тафров	Stefan Tafrov	233810563693016	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	13	1	9723	2181	56	0
European Greens		141366725876424	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	5	1	7505	3490	22	5
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	7	1	6825	1469	18	0
Greens/EFA in the European Parliament		150527751674751	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	8	1	5523	2296	9	1
Бебешки магазин Вис Виталис /Vis Vitalis/		536634519688007	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	3	1	5406	1081	14	0
EU Environment		305608429284	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	2	1	5153	2462	24	4
Фондация Българска Памет		540948509258655	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	2	1	4043	1508	5	0
Arte		656089814494677	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	4	1	3875	1682	9	1
Center for European Integration Studies (ZEI)		144159745724379	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	1	1	3863	1932	3	1
Bright Life Today		806186806171908	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	2	1	3839	1524	4	0
ВОЛЯ - Българските Родолюбци		317433685633688	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	1	1	3781	1891	3	0
Give A Vote		2186129244970085	Facebook	haskovo_province_BG	Haskovo Province, Bulgaria	1	1	3469	1388	3	0
