advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	parnu_county_EE	Pärnu County, Estonia	24	1	100969	40660	293	45
European Parliament		178362315106	Facebook	parnu_county_EE	Pärnu County, Estonia	20	1	95424	36140	914	189
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	parnu_county_EE	Pärnu County, Estonia	6	1	91958	42978	251	42
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	parnu_county_EE	Pärnu County, Estonia	15	1	74474	18657	213	10
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	parnu_county_EE	Pärnu County, Estonia	42	1	65041	18350	510	7
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	parnu_county_EE	Pärnu County, Estonia	17	1	57515	17162	162	7
Urmas Paet	Paet Urmas	223092011815453	Facebook	parnu_county_EE	Pärnu County, Estonia	23	1	53032	11771	192	0
Veriff		959442754113350	Facebook	parnu_county_EE	Pärnu County, Estonia	3	1	32790	14158	55	11
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	parnu_county_EE	Pärnu County, Estonia	5	1	14788	2904	55	0
Isamaa erakond		321163977576	Facebook	parnu_county_EE	Pärnu County, Estonia	1	1	13889	6944	34	6
Kialo		729627343834501	Facebook	parnu_county_EE	Pärnu County, Estonia	279	1	11578	4511	73	17
Jaak Madison	Madison Jaak	536519246456733	Facebook	parnu_county_EE	Pärnu County, Estonia	8	1	10675	2500	51	0
Ablo		299078570887332	Facebook	parnu_county_EE	Pärnu County, Estonia	27	1	7708	1170	230	0
Triin Saag	Saag Triin	2012394932389774	Facebook	parnu_county_EE	Pärnu County, Estonia	15	1	6285	1147	146	0
Keskkonnaministeerium		274848805895621	Facebook	parnu_county_EE	Pärnu County, Estonia	1	1	4319	863	8	0
Riho Terras		2217643278496367	Facebook	parnu_county_EE	Pärnu County, Estonia	2	1	4299	1068	14	0
Maria Kaljuste - Maria from Estonia		1587214418196564	Facebook	parnu_county_EE	Pärnu County, Estonia	1	1	4268	853	8	0
Raimond Kaljulaid		1084372461606422	Facebook	parnu_county_EE	Pärnu County, Estonia	2	1	4047	796	45	7
Civil Liberties Union for Europe		1424938757739868	Facebook	parnu_county_EE	Pärnu County, Estonia	1	1	3512	702	6	0
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	parnu_county_EE	Pärnu County, Estonia	1	1	2650	530	5	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	parnu_county_EE	Pärnu County, Estonia	51	1	2205	1007	5	1
Yoko Alender		709212302463805	Facebook	parnu_county_EE	Pärnu County, Estonia	11	1	2106	633	56	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	parnu_county_EE	Pärnu County, Estonia	25	1	1883	868	2	1
Eestimaa Rohelised		109605679062900	Facebook	parnu_county_EE	Pärnu County, Estonia	7	1	1490	275	35	0
Sosialidemokraatit SDP		108945982480217	Facebook	parnu_county_EE	Pärnu County, Estonia	2	1	1483	633	6	1
