advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	44	1	547168	254567	811	176
European Parliament		178362315106	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	27	1	457123	198691	2208	516
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	63	1	169045	38590	506	0
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	41	1	158212	64227	408	25
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	15	1	64862	13378	147	0
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	15	1	63628	24354	235	32
Prof. Dr. Stanislovas Tomas, Advokatas		1049345465226776	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	4	1	51354	19659	111	38
Kialo		729627343834501	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	337	1	47953	19535	289	67
Investors' Forum		1330823023658838	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	1	1	45324	9065	79	0
European Commission		107898832590939	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	11	1	43830	19418	128	18
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)		198988713464683	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	8	1	29517	12004	94	11
Bronis Ropė		216419471860983	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	8	1	24815	4942	82	0
Petras Auštrevičius		1482024028702535	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	7	1	24281	11717	106	15
Tomas Tomilinas - naujienos		530620843630609	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	13	1	23788	8806	117	0
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	10	1	19419	6955	70	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	28	1	17250	8100	40	11
Lietuvos Centro Partija (LCP)		102161476501915	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	3	1	16766	8213	92	16
Vilija Blinkevičiūtė	Lietuvos socialdemokratų partija - LSDP	1551002341778947	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	6	1	15842	3150	57	0
Europos Komisijos atstovybė Lietuvoje		76783564232	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	1	1	15393	7697	38	7
Liberalai		81004804444	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	8	1	11700	2609	53	0
Laima Mogenienė		334338600540343	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	21	1	10920	2489	165	0
Saulius Skvernelis	Saulius Skvernelis	814777171988967	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	1	1	10507	5253	52	10
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	53	1	9304	4002	43	9
Greens/EFA in the European Parliament		150527751674751	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	19	1	8721	3800	9	1
Neste Lietuva		250653168401432	Facebook	panevezys_county_LT	Panevėžys County, Lithuania	1	1	6993	3497	34	6
