country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
LT	Lithuania	13_17	13-17	275	105	278896	113041	850	105
LT	Lithuania	18_24	18-24	2287	580	9810715	3755362	37792	5680
LT	Lithuania	25_34	25-34	2625	649	8325401	3049975	35165	4968
LT	Lithuania	35_44	35-44	2624	635	7880039	3070003	27549	4162
LT	Lithuania	45_54	45-54	2534	605	6587694	2502952	23437	2989
LT	Lithuania	55_64	55-64	1913	559	4822044	1727052	17817	1476
LT	Lithuania	65_	65+	1659	493	2205559	766419	9296	673
