advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vänsterpartiet Falun		274157822060	Facebook	dalarna_county	Dalarna County	SE	Sweden	20	1	212880	47217	1494	339
Centerpartiet Falun		417315481625315	Facebook	dalarna_county	Dalarna County	SE	Sweden	5	1	201995	70000	1453	564
Borlänge kommun	Borlänge kommun	1540851856197497	Facebook	dalarna_county	Dalarna County	SE	Sweden	2	1	99998	20000	925	185
Zandra Pettersson SD politiker		1731576980266356	Facebook	dalarna_county	Dalarna County	SE	Sweden	3	1	99957	19992	925	185
SSAB AB		145401631365	Facebook	dalarna_county	Dalarna County	SE	Sweden	27	1	65113	14704	533	37
Stiftelsen Expo	Stiftelsen Expo	208751565805849	Facebook	dalarna_county	Dalarna County	SE	Sweden	7	1	50224	10049	92	46
Ellevio		840264879353861	Facebook	dalarna_county	Dalarna County	SE	Sweden	1	1	49999	10000	462	92
Vattenfall Sverige		608975645850217	Facebook	dalarna_county	Dalarna County	SE	Sweden	28	1	22768	10255	271	75
Kristdemokraterna i Dalarna	Kristdemokraterna Dalarna	321670347944266	Facebook	dalarna_county	Dalarna County	SE	Sweden	3	1	19997	7000	555	111
Socialdemokraterna Smedjebackens kommun	Socialdemokraterna Smedjebacken	1405378783074418	Facebook	dalarna_county	Dalarna County	SE	Sweden	4	1	19996	4000	184	37
Rädda Barnen		72659261793	Facebook	dalarna_county	Dalarna County	SE	Sweden	538	1	12752	3987	104	26
Plan International Sverige		382243262003	Facebook	dalarna_county	Dalarna County	SE	Sweden	354	1	11947	4093	95	23
Centerpartiet	Centerpartiet	12690894340	Facebook	dalarna_county	Dalarna County	SE	Sweden	214	1	11823	4184	141	33
Kristdemokraterna i Falun		658788917546399	Facebook	dalarna_county	Dalarna County	SE	Sweden	4	1	10336	1726	94	15
Kristdemokraterna i Ludvika/Smedjebacken		1766734230288122	Facebook	dalarna_county	Dalarna County	SE	Sweden	2	1	9998	2000	92	18
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	dalarna_county	Dalarna County	SE	Sweden	35	1	9939	4134	111	29
Säters kommun	Säters kommun	188370061598809	Facebook	dalarna_county	Dalarna County	SE	Sweden	2	1	9763	1953	54	9
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	dalarna_county	Dalarna County	SE	Sweden	37	1	6906	1518	49	12
Vänsterpartiet Leksand		348264571925203	Facebook	dalarna_county	Dalarna County	SE	Sweden	2	1	6056	1211	55	11
Miljöpartiet de gröna i Dalarna		240270059345175	Facebook	dalarna_county	Dalarna County	SE	Sweden	2	1	5998	1000	55	9
EU-kommissionen i Sverige		155824787799	Facebook	dalarna_county	Dalarna County	SE	Sweden	20	1	5869	2561	38	5
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	dalarna_county	Dalarna County	SE	Sweden	53	1	5178	1090	45	9
European Commission		107898832590939	Facebook	dalarna_county	Dalarna County	SE	Sweden	16	1	5126	2288	39	11
Fortum Sverige		186513678039755	Facebook	dalarna_county	Dalarna County	SE	Sweden	2	1	5070	1014	46	9
Vänsterpartiet Dalarna	Fredholm Kajsa	154956994679599	Facebook	dalarna_county	Dalarna County	SE	Sweden	1	1	4999	1000	46	9
