advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Lars Beckman		1828577394053625	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	18	1	251107	74024	1412	0
Faxepark - Söderhamns arena för innovativ tillväxt		793833190747206	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	1	1	49999	10000	462	92
Moderaterna i Gävleborg	Moderaterna Gävleborg	115148865168902	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	7	1	35993	10000	332	92
Vattenfall Sverige		608975645850217	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	27	1	23018	10331	273	74
Martina Kyngäs KD		1990096004378287	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	4	1	20996	7000	147	27
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	55	1	17249	6074	89	18
Liberalerna	Liberalerna	132266740623	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	89	1	15994	6845	484	96
Vänsterpartiet Gävle		419339524766872	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	2	1	14998	6000	176	0
Yrkesdörren		1047016558650888	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	6	1	13185	4875	121	45
Rädda Barnen		72659261793	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	544	1	12304	3865	99	24
Plan International Sverige		382243262003	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	356	1	11776	4001	92	22
Socialdemokraterna Gävleborg		103487509736810	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	3	1	11647	2329	107	21
Bjarni Arnason EU kandidat 2019	Arnason Bjarni	1361810820626427	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	3	1	10997	2000	64	9
Kristdemokraterna Gävleborg	Kristdemokraterna i Gävleborg	843248982451786	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	3	1	10997	2000	101	18
Centerpartiet	Centerpartiet	12690894340	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	214	1	10706	3750	127	29
Kristdemokraterna i Gävle	Kristdemokraterna i Gävle	850584251725329	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	1	1	9999	5000	92	46
KD Söderhamn		1588257691464522	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	1	1	9999	5000	46	9
Centerpartiet i Hudiksvall		208417569188397	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	2	1	9983	1997	55	9
Gästrike-Historier		2040739586040617	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	1	1	9914	4957	45	9
Miljöpartiet de gröna Gävle	Johansson Evelina Sofia	127624557250669	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	8	1	9645	762	60	0
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	163	1	8482	2680	122	31
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	35	1	8283	3483	92	25
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	13	1	6743	1843	70	16
Vänsterpartiet Gävleborg		137604056369425	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	2	1	5998	1000	55	9
Socialdemokraterna i Sandviken	Socialdemokraterna i Sandviken	60653824755	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	2	1	5998	1000	55	9
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	20	1	5684	1449	50	12
EU-kommissionen i Sverige		155824787799	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	20	1	5193	2317	31	4
European Commission		107898832590939	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	15	1	4867	2179	36	10
Feministiskt initiativ Gävle		372951496157416	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	1	1	4786	957	44	8
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	gavleborg_county	Gävleborg County	SE	Sweden	51	1	4495	1658	41	9
