spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	NL	Netherlands	5847	1498	23119895	5866184	252613	77
50_100	50 - 100	NL	Netherlands	6114	1470	1087679	410278	6320	980
100_1k	100 - 1k	NL	Netherlands	1929	509	62285174	25040396	353385	101456
1k_5k	1k - 5k	NL	Netherlands	215	76	46060010	20663664	454023	91372
5k_10k	5k - 10k	NL	Netherlands	16	11	3042013	1420255	41280	20325
10k_50k	10k - 50k	NL	Netherlands	1	1	32659	16329	1453	290
