advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	sofia_province_BG	Sofia Province, Bulgaria	2	1	12143	4859	48	8
informo.bg	informo.bg	262524054082832	Facebook	sofia_province_BG	Sofia Province, Bulgaria	1	1	2878	1439	2	0
Приоритети	БЗНС	1163987410423594	Facebook	sofia_province_BG	Sofia Province, Bulgaria	14	1	2540	602	37	0
European Parliament	European Parliament	178362315106	Facebook	sofia_province_BG	Sofia Province, Bulgaria	1	1	1995	997	1	0
Радан Кънев	Радан Кънев	1461853244069926	Facebook	sofia_province_BG	Sofia Province, Bulgaria	4	1	1291	355	6	0
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	sofia_province_BG	Sofia Province, Bulgaria	2	1	1060	212	3	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	sofia_province_BG	Sofia Province, Bulgaria	1	1	593	296	1	0
European Commission	European Commission	107898832590939	Facebook	sofia_province_BG	Sofia Province, Bulgaria	2	1	364	182	0	0
Постоянна ромска конференция	Roma Standing Conference	2169116143357997	Facebook	sofia_province_BG	Sofia Province, Bulgaria	2	1	328	65	6	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	sofia_province_BG	Sofia Province, Bulgaria	2	1	217	64	0	0
Пламена Заячка	Zayachka Plamena	265202954078265	Facebook	sofia_province_BG	Sofia Province, Bulgaria	2	1	162	29	3	0
Зелените ставаме Зелено движение	Ivanov Hristo	247214619360	Facebook	sofia_province_BG	Sofia Province, Bulgaria	1	1	127	25	2	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	sofia_province_BG	Sofia Province, Bulgaria	2	1	126	20	4	0
Любомира Ганчева	Gancheva Lyubomira	483954725396036	Facebook	sofia_province_BG	Sofia Province, Bulgaria	1	1	79	15	1	0
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	sofia_province_BG	Sofia Province, Bulgaria	1	1	75	15	1	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	sofia_province_BG	Sofia Province, Bulgaria	2	1	35	10	0	0
