advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	bacau_county_RO	Bacău County, Romania	5	1	38334	16126	94	20
European Parliament	European Parliament	178362315106	Facebook	bacau_county_RO	Bacău County, Romania	1	1	15895	6358	31	15
Romania #nuepsd	Future Innovation	293215748279337	Facebook	bacau_county_RO	Bacău County, Romania	1	1	15317	6127	6	3
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	bacau_county_RO	Bacău County, Romania	2	1	12419	6209	17	8
ALDE BACĂU - Partidul Alianța Liberalilor și Democraților	Partidul Alianța Liberalilor și Democraților - ALDE	535445976897124	Facebook	bacau_county_RO	Bacău County, Romania	2	1	10653	5327	111	22
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	bacau_county_RO	Bacău County, Romania	3	1	9905	4474	12	4
Gregoriana Tudoran	Tudoran Gregoriana Carmen	1985293741779690	Facebook	bacau_county_RO	Bacău County, Romania	2	1	5167	1031	2	0
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	bacau_county_RO	Bacău County, Romania	2	1	5037	1982	7	1
Viorel Catarama	Dreapta Liberala	795022763862618	Facebook	bacau_county_RO	Bacău County, Romania	2	1	3826	765	8	1
Dreapta Liberală - DL	Dreapta Liberala	1881461575305499	Facebook	bacau_county_RO	Bacău County, Romania	5	1	3348	665	5	0
Nicu Ștefănuță	Uniunea Salvați România - USR	279454772645662	Facebook	bacau_county_RO	Bacău County, Romania	2	1	3156	1578	3	0
Cristian Ghinea	Uniunea Salvați România	269505079808785	Facebook	bacau_county_RO	Bacău County, Romania	2	1	3152	1496	1	0
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	bacau_county_RO	Bacău County, Romania	1	1	2566	513	1	0
European Commission	European Commission	107898832590939	Facebook	bacau_county_RO	Bacău County, Romania	2	1	2461	1230	6	1
Greenpeace Romania	Greenpeace Romania	291132089193	Facebook	bacau_county_RO	Bacău County, Romania	10	1	2256	406	10	0
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	bacau_county_RO	Bacău County, Romania	1	1	2194	438	4	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	bacau_county_RO	Bacău County, Romania	2	1	1911	668	2	0
Dacian Cioloş	PLUS	107543802616247	Facebook	bacau_county_RO	Bacău County, Romania	1	1	1611	322	3	0
RMDSZ	RMDSZ	102601499822802	Facebook	bacau_county_RO	Bacău County, Romania	6	1	605	137	0	0
Mihai Goţiu	Uniunea Salvați România	602280189818804	Facebook	bacau_county_RO	Bacău County, Romania	1	1	401	200	0	0
MH TIMES	MINCULEASA CLAUDIU-NICOLAE	559977200816313	Facebook	bacau_county_RO	Bacău County, Romania	2	1	290	58	1	0
Raluca Amariei	USR Sibiu	183087692172986	Facebook	bacau_county_RO	Bacău County, Romania	1	1	272	136	0	0
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	bacau_county_RO	Bacău County, Romania	1	1	238	47	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	bacau_county_RO	Bacău County, Romania	2	1	204	54	0	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	bacau_county_RO	Bacău County, Romania	1	1	185	92	0	0
