advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vlaams Belang	Vlaams Belang	56605856504	Facebook	flemish_region_BE	Flemish Region, Belgium	9	1	1610112	772371	22191	7653
Open Vld	Open Vld	53668151866	Facebook	flemish_region_BE	Flemish Region, Belgium	28	1	774664	256602	5721	779
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	flemish_region_BE	Flemish Region, Belgium	5	1	755995	311000	10695	2100
Peter Mertens	PVDA	236485149843971	Facebook	flemish_region_BE	Flemish Region, Belgium	8	1	504564	221047	2738	490
CD&V	CD&V	52997544531	Facebook	flemish_region_BE	Flemish Region, Belgium	6	1	310994	125000	1794	300
sp.a	sp.a	57253967150	Facebook	flemish_region_BE	Flemish Region, Belgium	3	1	199997	70000	697	100
Barbara Pas	Vlaams Belang	365242667182267	Facebook	flemish_region_BE	Flemish Region, Belgium	1	1	199650	99825	997	499
John Crombez	sp.a	264131406977201	Facebook	flemish_region_BE	Flemish Region, Belgium	3	1	149997	30000	697	100
Maggie De Block	Maggie De Block	1410219772556421	Facebook	flemish_region_BE	Flemish Region, Belgium	24	1	104896	22999	2368	0
Peter Van Kemseke	Van Kemseke Peter Leo S	397455370285369	Facebook	flemish_region_BE	Flemish Region, Belgium	2	1	99998	20000	998	200
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	flemish_region_BE	Flemish Region, Belgium	8	1	99250	20342	346	0
Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	flemish_region_BE	Flemish Region, Belgium	1	1	97691	48846	487	97
CD&V Oostkamp	CD&V Oostkamp	2062142307347631	Facebook	flemish_region_BE	Flemish Region, Belgium	1	1	97399	48700	486	97
Gwendolyn Rutten	Gwendolyn Rutten	149158155084	Facebook	flemish_region_BE	Flemish Region, Belgium	23	1	83977	13000	2277	0
Jos D'Haese	PVDA	1397002987227704	Facebook	flemish_region_BE	Flemish Region, Belgium	5	1	70949	16990	494	0
BirdLife Europe and Central Asia	BirdLife Europe and Central Asia	174656216277326	Facebook	flemish_region_BE	Flemish Region, Belgium	2	1	57910	11582	114	0
Kim De Witte	PVDA	315662412174661	Facebook	flemish_region_BE	Flemish Region, Belgium	2	1	54666	10933	594	99
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	flemish_region_BE	Flemish Region, Belgium	4	1	50663	10324	105	0
Lynn Wesenbeek - Lijstduwer Open Vld Europa	Arendsoog	280977886188439	Facebook	flemish_region_BE	Flemish Region, Belgium	1	1	49999	10000	499	100
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	flemish_region_BE	Flemish Region, Belgium	1	1	49999	10000	99	0
Lise Vandecasteele	PVDA	2433030616715564	Facebook	flemish_region_BE	Flemish Region, Belgium	1	1	49909	9982	98	0
European Parliament	European Parliament	178362315106	Facebook	flemish_region_BE	Flemish Region, Belgium	2	1	49154	9831	490	98
Aaron Ooms	Ooms Aaron Maria W	127953044627536	Facebook	flemish_region_BE	Flemish Region, Belgium	1	1	48959	9792	96	0
Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	flemish_region_BE	Flemish Region, Belgium	2	1	48749	9550	193	0
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	flemish_region_BE	Flemish Region, Belgium	4	1	22299	4460	51	0
Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	flemish_region_BE	Flemish Region, Belgium	6	1	20965	3800	571	0
Conner Rousseau	Conner Rousseau	942750852588816	Facebook	flemish_region_BE	Flemish Region, Belgium	2	1	19190	9596	190	0
Simon Lejeune	Lejuene Simon Paul F	1721305591241017	Facebook	flemish_region_BE	Flemish Region, Belgium	4	1	15996	3000	396	0
Wouter Vermeersch	Vlaams Belang	1819099895078637	Facebook	flemish_region_BE	Flemish Region, Belgium	3	1	15788	5904	293	0
Christian Leysen	Christian Leysen	403864600161608	Facebook	flemish_region_BE	Flemish Region, Belgium	2	1	14988	5997	197	0
Jurgen Vanlerberghe	Vanlerberghe Jurgen Maurits P	1664229433634791	Facebook	flemish_region_BE	Flemish Region, Belgium	2	1	14795	5898	195	0
Hicham El Mzairh	Hicham El Mzairh	39050546817	Facebook	flemish_region_BE	Flemish Region, Belgium	2	1	10998	5000	198	0
Koen Van den Heuvel	Koen Van den Heuvel	1953990651532264	Facebook	flemish_region_BE	Flemish Region, Belgium	3	1	10997	2000	297	0
Sammy Mahdi	Mahdi Sammy	1947077568914353	Facebook	flemish_region_BE	Flemish Region, Belgium	3	1	10997	2000	297	0
Wouter Beke	Wouter Beke	311935738907850	Facebook	flemish_region_BE	Flemish Region, Belgium	1	1	9999	5000	99	0
Hans Maes	Maes Hans Bert	1181238155301995	Facebook	flemish_region_BE	Flemish Region, Belgium	1	1	9999	5000	99	0
Orry Van de Wauwer	Orry Van de Wauwer	100752223802681	Facebook	flemish_region_BE	Flemish Region, Belgium	1	1	9999	5000	99	0
Jos Lantmeeters	Nieuw-Vlaamse Alliantie	2253398908319094	Facebook	flemish_region_BE	Flemish Region, Belgium	1	1	9999	5000	99	0
Steven Vandeput	Nieuw-Vlaamse Alliantie	983442595060481	Facebook	flemish_region_BE	Flemish Region, Belgium	1	1	9999	5000	99	0
Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	flemish_region_BE	Flemish Region, Belgium	2	1	9998	2000	198	0
Bart Smans, 17e plaats N-VA Vlaams Parlement	N-VA	800585406798122	Facebook	flemish_region_BE	Flemish Region, Belgium	1	1	9974	4987	98	0
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	flemish_region_BE	Flemish Region, Belgium	125	1	8046	655	597	0
PS Région bruxelloise	PS Région bruxelloise	279112515484034	Facebook	flemish_region_BE	Flemish Region, Belgium	8	1	7602	1701	91	13
Kim Alloo	Alloo Kim	2165082146846340	Facebook	flemish_region_BE	Flemish Region, Belgium	2	1	5998	1000	198	0
