audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f25_34	female (25-34)	LU	Luxembourg	3412	734	3337807	1186749	18336	2798
f18_24	female (18-24)	LU	Luxembourg	2974	656	3178304	1083866	17400	2247
m25_34	male (25-34)	LU	Luxembourg	3173	718	3153492	1072038	17475	1742
m18_24	male (18-24)	LU	Luxembourg	2804	642	2917370	973542	16520	1522
f35_44	female (35-44)	LU	Luxembourg	3322	720	2060856	708875	12261	1653
m35_44	male (35-44)	LU	Luxembourg	3092	705	1793691	595311	10554	917
f45_54	female (45-54)	LU	Luxembourg	3140	693	1466217	477418	9148	1067
m45_54	male (45-54)	LU	Luxembourg	2904	677	1241704	389236	7456	554
f55_64	female (55-64)	LU	Luxembourg	2559	645	943358	289506	6358	633
m55_64	male (55-64)	LU	Luxembourg	2390	630	720225	209921	4774	259
f65_	female (65+)	LU	Luxembourg	2293	572	479862	144549	3399	302
m65_	male (65+)	LU	Luxembourg	2147	557	375260	108540	2394	133
f13_17	female (13-17)	LU	Luxembourg	491	150	335369	99185	1909	79
m13_17	male (13-17)	LU	Luxembourg	461	145	213040	62034	1375	33
u25_34	unknown (25-34)	LU	Luxembourg	2796	637	56886	18849	365	29
u35_44	unknown (35-44)	LU	Luxembourg	2748	633	51034	16753	297	25
u45_54	unknown (45-54)	LU	Luxembourg	2522	592	24343	7500	158	10
u55_64	unknown (55-64)	LU	Luxembourg	1846	527	12199	3480	83	4
u18_24	unknown (18-24)	LU	Luxembourg	2142	510	10399	3481	58	5
u65_	unknown (65+)	LU	Luxembourg	1711	482	9162	2683	56	3
u13_17	unknown (13-17)	LU	Luxembourg	320	127	1717	495	9	0
