advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Future Innovation SRL		AR474748779908562944	Google	rm3	Last 3 months	52	1	417130000	41709999	789400	13900
AMERISOFT SRL		AR573801583431647232	Google	rm3	Last 3 months	218	1	249139999	24860000	23949	1450
COALICION ELECTORAL UNIDAS PODEMOS		AR21167248102129664	Google	rm3	Last 3 months	251	1	193399999	19230000	1157599	22599
Ciudadanos - Partido de la Ciudadanía		AR309397624253841408	Google	rm3	Last 3 months	42	1	141810000	14180000	729049	41899
Kansallinen Kokoomus r.p.		AR210958348219056128	Google	rm3	Last 3 months	107	1	128419999	12779999	650499	12300
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	rm3	Last 3 months	104	1	109939999	10950000	256950	5350
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	rm3	Last 3 months	175	1	97959999	9710000	385250	7900
Freiheitliche Partei Österreich		AR333020356698701824	Google	rm3	Last 3 months	62	1	80629999	8030000	548550	38700
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	rm3	Last 3 months	99	1	76950000	7630000	823999	43649
CDU Christlich Demokratische Union		AR68737343799951360	Google	rm3	Last 3 months	4980	1	75810000	2890000	562650	34850
COALICION CANARIA		AR489541609348661248	Google	rm3	Last 3 months	4763	1	67340000	2079999	274399	1200
SOCIALDEMOKRATIET		AR271193993235136512	Google	rm3	Last 3 months	130	1	59799999	5940000	1314600	23750
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	rm3	Last 3 months	910	1	51670000	4469999	60799	1699
HEADS, s.r.o.		AR356967719951663104	Google	rm3	Last 3 months	31	1	43329999	4329999	96349	2049
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	rm3	Last 3 months	176	1	42620000	4230000	8799	0
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	rm3	Last 3 months	2010	1	41790000	2269999	106350	650
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	rm3	Last 3 months	146	1	39620000	3890000	12699	600
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	rm3	Last 3 months	342	1	38250000	3610000	62349	2200
KKW Koalicja Europejska PO PSL SLD .N Zieloni		AR206097132434751488	Google	rm3	Last 3 months	31	1	37750000	3770000	5600	450
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	rm3	Last 3 months	200	1	35660000	3429999	14050	449
Det Konservative Folkeparti		AR40969452518375424	Google	rm3	Last 3 months	281	1	34400000	3179999	263550	5099
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	rm3	Last 3 months	10	1	33219999	3320000	181100	3099
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	rm3	Last 3 months	206	1	32210000	3089999	600500	11850
Partido Popular Regional De Canarias		AR288284801977286656	Google	rm3	Last 3 months	148	1	25599999	2489999	14599	800
Partido Animalista PACMA		AR145115193901318144	Google	rm3	Last 3 months	13	1	25420000	2540000	122250	2200
