advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Future Innovation SRL		AR474748779908562944	Google	rw3	Last 3 weeks	51	1	277877460	27786626	600359	10577
AMERISOFT SRL		AR573801583431647232	Google	rw3	Last 3 weeks	155	1	184417288	18416533	17183	1174
CDU Christlich Demokratische Union		AR68737343799951360	Google	rw3	Last 3 weeks	4980	1	75810000	2890000	562650	34850
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	rw3	Last 3 weeks	141	1	69726432	6925499	278326	5784
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	rw3	Last 3 weeks	92	1	68125367	6771713	685128	37414
Freiheitliche Partei Österreich		AR333020356698701824	Google	rw3	Last 3 weeks	52	1	58708675	5857552	365134	18876
SOCIALDEMOKRATIET		AR271193993235136512	Google	rw3	Last 3 weeks	112	1	48999999	4860000	981100	17899
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	rw3	Last 3 weeks	2010	1	38728394	1971764	104462	535
KKW Koalicja Europejska PO PSL SLD .N Zieloni		AR206097132434751488	Google	rw3	Last 3 weeks	31	1	37750000	3770000	5600	450
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	rw3	Last 3 weeks	336	1	37740000	3560000	60699	2049
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	rw3	Last 3 weeks	146	1	37441333	3674666	11946	573
Det Konservative Folkeparti		AR40969452518375424	Google	rw3	Last 3 weeks	281	1	34400000	3179999	263550	5099
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	rw3	Last 3 weeks	9	1	32040382	3203600	145848	2489
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	rw3	Last 3 weeks	197	1	29919529	2881541	512322	10056
Občanska demokraticka strana		AR386241117529571328	Google	rw3	Last 3 weeks	64	1	24849999	2429999	65350	1249
mmb media agentur d.o.o.		AR524572049809604608	Google	rw3	Last 3 weeks	1441	1	24219999	1040000	72049	0
Open Vld		AR369049153717665792	Google	rw3	Last 3 weeks	396	1	23122500	2001250	100756	3340
Párbeszéd Magyarországért		AR567356246269624320	Google	rw3	Last 3 weeks	15	1	22711052	2264368	61658	1120
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	rw3	Last 3 weeks	536	1	22269523	1934865	28004	918
Slovenska demokratska stranka		AR170068335415787520	Google	rw3	Last 3 weeks	44	1	18585000	1847499	3037	93
Sloboda a Solidarita		AR242125929453715456	Google	rw3	Last 3 weeks	212	1	17690000	1609999	18249	849
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	rw3	Last 3 weeks	28	1	16254736	1621052	2026	110
Alternativet		AR198061076825243648	Google	rw3	Last 3 weeks	11	1	16145000	1612500	151612	2651
NEA DEMOKRATIA		AR351183464155840512	Google	rw3	Last 3 weeks	8	1	14210000	1420000	62100	1200
Sotsiaaldemokraatlik Erakond		AR61981944358895616	Google	rw3	Last 3 weeks	13	1	14060000	1406000	67500	1449
