advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Future Innovation SRL		AR474748779908562944	Google	rw4	Last 4 weeks	51	1	350271011	35024226	702282	12428
AMERISOFT SRL		AR573801583431647232	Google	rw4	Last 4 weeks	198	1	216073060	21571553	20200	1333
Ciudadanos - Partido de la Ciudadanía		AR309397624253841408	Google	rw4	Last 4 weeks	42	1	130709999	13070000	637161	40349
COALICION ELECTORAL UNIDAS PODEMOS		AR21167248102129664	Google	rw4	Last 4 weeks	231	1	117452138	11682791	789597	15339
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	rw4	Last 4 weeks	151	1	86725587	8607409	346597	7063
Freiheitliche Partei Österreich		AR333020356698701824	Google	rw4	Last 4 weeks	54	1	80392487	8019224	523182	38226
CDU Christlich Demokratische Union		AR68737343799951360	Google	rw4	Last 4 weeks	4980	1	75810000	2890000	562650	34850
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	rw4	Last 4 weeks	92	1	75726981	7523962	772993	42616
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	rw4	Last 4 weeks	87	1	49500000	4910000	87000	2399
SOCIALDEMOKRATIET		AR271193993235136512	Google	rw4	Last 4 weeks	112	1	48999999	4860000	981100	17899
COALICION CANARIA		AR489541609348661248	Google	rw4	Last 4 weeks	4548	1	45289120	1056731	192246	651
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	rw4	Last 4 weeks	2010	1	41790000	2269999	106350	650
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	rw4	Last 4 weeks	146	1	39620000	3890000	12699	600
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	rw4	Last 4 weeks	342	1	38250000	3610000	62349	2200
KKW Koalicja Europejska PO PSL SLD .N Zieloni		AR206097132434751488	Google	rw4	Last 4 weeks	31	1	37750000	3770000	5600	450
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	rw4	Last 4 weeks	834	1	36231484	3101372	45173	1281
Det Konservative Folkeparti		AR40969452518375424	Google	rw4	Last 4 weeks	281	1	34400000	3179999	263550	5099
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	rw4	Last 4 weeks	9	1	32460573	3245401	158498	2709
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	rw4	Last 4 weeks	198	1	30563164	2938923	541643	10689
Občanska demokraticka strana		AR386241117529571328	Google	rw4	Last 4 weeks	64	1	24849999	2429999	65350	1249
mmb media agentur d.o.o.		AR524572049809604608	Google	rw4	Last 4 weeks	1441	1	24219999	1040000	72049	0
Párbeszéd Magyarországért		AR567356246269624320	Google	rw4	Last 4 weeks	16	1	23371666	2330000	62008	1150
Open Vld		AR369049153717665792	Google	rw4	Last 4 weeks	396	1	23310000	2020000	100849	3350
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	rw4	Last 4 weeks	28	1	22060000	2200000	2749	149
HEADS, s.r.o.		AR356967719951663104	Google	rw4	Last 4 weeks	31	1	18902591	1887943	41522	969
