advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	rd5	Last 5 days	4999	1	13337001	2324999	494901	0
European Parliament	European Parliament	178362315106	Facebook	rd5	Last 5 days	39	1	8719961	3797000	49261	14400
Gouvernement	Gouvernement	392341217527576	Facebook	rd5	Last 5 days	30	1	5509969	2225000	9569	2199
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	rd5	Last 5 days	21	1	5115979	2325000	16523	4860
Fidesz	Fidesz	9844779306	Facebook	rd5	Last 5 days	18	1	3249982	1480000	14702	6530
FDP	FDP	21289227249	Facebook	rd5	Last 5 days	860	1	2859140	460999	86339	299
Avaaz	Avaaz	8340223883	Facebook	rd5	Last 5 days	10	1	2849990	1130000	4690	1200
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd5	Last 5 days	855	1	2327144	397999	85445	199
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	rd5	Last 5 days	28	1	2264972	848000	8993	2082
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rd5	Last 5 days	65	1	2249934	889000	5501	1799
Conservatives	The Conservative Party	8807334278	Facebook	rd5	Last 5 days	730	1	1816269	290000	84555	231
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	rd5	Last 5 days	38	1	1772961	638000	5761	499
INBOX	New Digital Media	369693523475596	Facebook	rd5	Last 5 days	15	1	1714984	743000	2285	199
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rd5	Last 5 days	9	1	1619991	777000	22291	7700
The Labour Party	The Labour Party	25749647410	Facebook	rd5	Last 5 days	10	1	1549989	680000	12370	3818
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	rd5	Last 5 days	5	1	1449994	610000	3465	756
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	rd5	Last 5 days	19	1	1405980	551000	4694	1279
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	rd5	Last 5 days	5	1	1299995	550000	2674	535
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	rd5	Last 5 days	3	1	1199997	600000	6497	1600
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	rd5	Last 5 days	1060	1	1102939	11000	104940	0
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	rd5	Last 5 days	4	1	1100996	450000	3628	1419
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	rd5	Last 5 days	3	1	1009997	405000	10097	1999
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rd5	Last 5 days	1	1	999999	500000	498	99
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rd5	Last 5 days	281	1	977719	222000	32191	0
European Commission	European Commission	107898832590939	Facebook	rd5	Last 5 days	3	1	899997	399999	1496	299
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	rd5	Last 5 days	21	1	869979	368000	17102	3471
SPÖ	SPÖ	77393060080	Facebook	rd5	Last 5 days	25	1	846975	287999	10975	1899
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	rd5	Last 5 days	34	1	837966	251000	3366	0
Open Vld	Open Vld	53668151866	Facebook	rd5	Last 5 days	29	1	820971	274999	6070	800
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	rd5	Last 5 days	4	1	800996	350000	1857	928
Akcja Demokracja	Akcja Demokracja	277892342334350	Facebook	rd5	Last 5 days	6	1	765994	316000	2604	511
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rd5	Last 5 days	5	1	755994	310999	10695	2100
Οι Έλληνες	In Progress	2273336566260671	Facebook	rd5	Last 5 days	2	1	699998	300000	1998	1000
Jobbik Magyarországért Mozgalom	Országgyűlés Hivatala Jobbik Frakció	287770891404	Facebook	rd5	Last 5 days	3	1	699997	300000	1857	928
Harald Vilimsky	FPÖ	547597092025909	Facebook	rd5	Last 5 days	4	1	649996	230000	1196	200
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	rd5	Last 5 days	14	1	629986	192000	1386	0
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	rd5	Last 5 days	24	1	613975	239000	4376	499
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	rd5	Last 5 days	9	1	599991	210000	3291	599
Moderaterna	Moderaterna	7719591155	Facebook	rd5	Last 5 days	20	1	597980	244000	8212	1907
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	rd5	Last 5 days	6	1	571994	219999	1278	232
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	rd5	Last 5 days	34	1	554600	116538	7424	1560
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	rd5	Last 5 days	3	1	550997	209999	5197	1000
Werner Kogler	Die Grünen	133612666671985	Facebook	rd5	Last 5 days	2	1	549998	209999	5497	1100
Peter Mertens	PVDA	236485149843971	Facebook	rd5	Last 5 days	8	1	514991	225999	2792	499
ChristenUnie	ChristenUnie	211661062254003	Facebook	rd5	Last 5 days	20	1	509979	99999	1980	0
Carlo Calenda	Siamo Europei	131887960826264	Facebook	rd5	Last 5 days	1	1	499999	200000	499	100
Romania #nuepsd	Future Innovation	293215748279337	Facebook	rd5	Last 5 days	1	1	499999	200000	209	105
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	rd5	Last 5 days	1	1	499999	200000	999	500
In Progress	In Progress	254883792041627	Facebook	rd5	Last 5 days	1	1	499999	200000	999	500
Cruel	In Progress	1949870255322243	Facebook	rd5	Last 5 days	1	1	499999	200000	999	500
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	rd5	Last 5 days	1	1	499999	200000	999	500
Party of the European Left	Franziska Laskowski	160598290012	Facebook	rd5	Last 5 days	1	1	499998	199999	498	99
USR Maramureș	USR Maramureș	1750327845246533	Facebook	rd5	Last 5 days	1	1	499998	199999	1050	210
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	rd5	Last 5 days	1	1	499998	199999	498	99
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	rd5	Last 5 days	1	1	499998	199999	4999	1000
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	rd5	Last 5 days	3	1	499997	250000	1392	649
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	rd5	Last 5 days	6	1	499993	190000	1793	299
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	rd5	Last 5 days	20	1	479980	108000	2380	100
VVD	VVD	121264564551002	Facebook	rd5	Last 5 days	5	1	464995	216000	1695	300
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	rd5	Last 5 days	15	1	450985	129000	1485	0
Elżbieta Łukacijewska	EPL	271399596270991	Facebook	rd5	Last 5 days	10	1	426989	151000	1742	325
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	rd5	Last 5 days	7	1	404993	141000	1093	100
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	rd5	Last 5 days	6	1	400994	140000	1494	500
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	rd5	Last 5 days	2	1	399998	200000	1498	600
Fabrizio Ghera	Fabrizio Ghera	1803487999879591	Facebook	rd5	Last 5 days	11	1	390989	147000	1889	200
People's Vote UK	People's Vote	748608695327755	Facebook	rd5	Last 5 days	15	1	351984	105999	3569	462
Ivan ŠTEFANEC	KDH	324560137683033	Facebook	rd5	Last 5 days	3	1	349997	160000	1496	299
Compromís	Compromís	194053080624605	Facebook	rd5	Last 5 days	49	1	345950	77999	5250	99
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	rd5	Last 5 days	9	1	344990	165000	1690	199
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	rd5	Last 5 days	43	1	344957	72000	4257	0
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	rd5	Last 5 days	9	1	329991	75000	2676	696
CD&V	CD&V	52997544531	Facebook	rd5	Last 5 days	6	1	310994	124999	1793	299
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rd5	Last 5 days	4	1	309996	125000	440	147
Social Democrats	Social Democrats	1012851375393300	Facebook	rd5	Last 5 days	16	1	308983	73000	1584	0
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	rd5	Last 5 days	195	1	301805	29999	19305	0
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	rd5	Last 5 days	5	1	300995	120000	620	124
Νάσος Ηλιόπουλος	Athanasios Iliopoulos	1535215766758773	Facebook	rd5	Last 5 days	7	1	300993	60000	693	0
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	rd5	Last 5 days	2	1	299998	150000	419	210
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	rd5	Last 5 days	2	1	299998	149999	598	99
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	rd5	Last 5 days	29	1	293971	97999	3271	99
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	rd5	Last 5 days	10	1	280990	61999	990	0
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	rd5	Last 5 days	12	1	278988	61000	1588	100
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	rd5	Last 5 days	10	1	277990	91000	990	0
