advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	rd1	Yesterday	4999	1	4445667	775000	164967	0
European Parliament	European Parliament	178362315106	Facebook	rd1	Yesterday	33	1	3734983	1658500	21033	6350
Gouvernement	Gouvernement	392341217527576	Facebook	rd1	Yesterday	30	1	1836656	741666	3190	733
FDP	FDP	21289227249	Facebook	rd1	Yesterday	811	1	1740468	246500	69684	133
Avaaz	Avaaz	8340223883	Facebook	rd1	Yesterday	10	1	1424995	565000	2345	600
Fidesz	Fidesz	9844779306	Facebook	rd1	Yesterday	12	1	1149991	505000	5107	2352
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	rd1	Yesterday	28	1	1132486	424000	4496	1041
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd1	Yesterday	855	1	1050450	198333	38134	66
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	rd1	Yesterday	34	1	740317	266333	2084	133
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	rd1	Yesterday	5	1	716664	303333	1715	374
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	rd1	Yesterday	13	1	701991	290333	2495	612
The Labour Party	The Labour Party	25749647410	Facebook	rd1	Yesterday	10	1	633329	280000	4835	1581
Conservatives	The Conservative Party	8807334278	Facebook	rd1	Yesterday	730	1	605423	96666	28185	77
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	rd1	Yesterday	1060	1	573777	4500	55077	0
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rd1	Yesterday	59	1	557643	188833	1550	484
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	rd1	Yesterday	4	1	550997	225000	1825	709
INBOX	New Digital Media	369693523475596	Facebook	rd1	Yesterday	14	1	529995	224333	628	33
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	rd1	Yesterday	21	1	509983	203000	9758	1851
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	rd1	Yesterday	3	1	426664	171666	4264	833
Akcja Demokracja	Akcja Demokracja	277892342334350	Facebook	rd1	Yesterday	6	1	382997	158000	1302	255
SPÖ	SPÖ	77393060080	Facebook	rd1	Yesterday	25	1	355987	110499	4554	766
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rd1	Yesterday	1	1	333333	166666	166	33
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rd1	Yesterday	8	1	309996	138500	6146	1350
Moderaterna	Moderaterna	7719591155	Facebook	rd1	Yesterday	20	1	309985	125000	4411	1009
European Commission	European Commission	107898832590939	Facebook	rd1	Yesterday	3	1	299999	133333	498	99
