advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	rd2	Last 2 days	4999	1	8891333	1549999	329934	0
European Parliament	European Parliament	178362315106	Facebook	rd2	Last 2 days	39	1	8094964	3557000	45664	13550
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	rd2	Last 2 days	21	1	5115979	2325000	16523	4860
Gouvernement	Gouvernement	392341217527576	Facebook	rd2	Last 2 days	30	1	3673313	1483333	6379	1466
Fidesz	Fidesz	9844779306	Facebook	rd2	Last 2 days	18	1	2899984	1305000	12535	5602
Avaaz	Avaaz	8340223883	Facebook	rd2	Last 2 days	10	1	2849990	1130000	4690	1200
FDP	FDP	21289227249	Facebook	rd2	Last 2 days	860	1	2595486	406999	84919	266
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	rd2	Last 2 days	28	1	2264972	848000	8993	2082
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd2	Last 2 days	855	1	1806992	315666	67259	133
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	rd2	Last 2 days	38	1	1600631	562666	5364	466
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	rd2	Last 2 days	5	1	1433328	606666	3430	749
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rd2	Last 2 days	65	1	1373617	499333	3590	1128
The Labour Party	The Labour Party	25749647410	Facebook	rd2	Last 2 days	10	1	1266657	560000	9671	3162
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	rd2	Last 2 days	19	1	1253983	490666	4059	1108
Conservatives	The Conservative Party	8807334278	Facebook	rd2	Last 2 days	730	1	1210846	193333	56370	154
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	rd2	Last 2 days	3	1	1199997	600000	6497	1600
INBOX	New Digital Media	369693523475596	Facebook	rd2	Last 2 days	15	1	1159989	498666	1506	116
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	rd2	Last 2 days	4	1	1100996	450000	3628	1419
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	rd2	Last 2 days	1060	1	990707	7999	95007	0
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	rd2	Last 2 days	21	1	869979	368000	17102	3471
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	rd2	Last 2 days	3	1	843330	338333	8430	1666
Akcja Demokracja	Akcja Demokracja	277892342334350	Facebook	rd2	Last 2 days	6	1	765994	316000	2604	511
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rd2	Last 2 days	245	1	747755	146000	28067	0
SPÖ	SPÖ	77393060080	Facebook	rd2	Last 2 days	25	1	711976	220999	9109	1533
Open Vld	Open Vld	53668151866	Facebook	rd2	Last 2 days	28	1	670973	235000	5140	633
