region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
baranya_county	Baranya County	HU	Hungary	3126	612	805573	249825	1918	564
borsod_abauj_zemplen_county	Borsod-Abaúj-Zemplén County	HU	Hungary	3170	653	1599533	549031	3114	980
budapest	Budapest	HU	Hungary	4199	902	19666126	7598461	46497	13452
bacs_kiskun_county	Bács-Kiskun County	HU	Hungary	3094	648	1385203	432554	3305	916
bekes_county	Békés County	HU	Hungary	2908	588	1072357	311618	1860	498
csongrad_county	Csongrád County	HU	Hungary	3178	650	1380221	508295	3039	1116
fejer_county	Fejér County	HU	Hungary	3112	615	1087444	396376	2413	845
gyor_moson_sopron_county	Győr-Moson-Sopron County	HU	Hungary	3317	672	985179	314154	1989	587
hajdu_bihar_county	Hajdú-Bihar County	HU	Hungary	3195	654	1021728	366951	2183	776
heves_county	Heves County	HU	Hungary	2867	592	589636	170374	1131	328
jasz_nagykun_szolnok_county	Jász-Nagykun-Szolnok County	HU	Hungary	2890	581	910967	307092	1920	562
komarom_esztergom_county	Komárom-Esztergom County	HU	Hungary	3047	601	646772	251916	1956	630
nograd_county	Nógrád County	HU	Hungary	2613	509	165262	66277	325	95
pest_county	Pest County	HU	Hungary	3477	770	2634739	957890	6740	2160
somogy_county	Somogy County	HU	Hungary	2916	579	863666	234257	1579	500
szabolcs_szatmar_bereg_county	Szabolcs-Szatmár-Bereg County	HU	Hungary	2977	628	1077671	371789	2384	690
tolna_county	Tolna County	HU	Hungary	2718	524	231093	76487	607	191
vas_county	Vas County	HU	Hungary	2885	564	689030	195893	1554	384
veszprem_county	Veszprém County	HU	Hungary	2964	605	749595	210080	1769	499
zala_county	Zala County	HU	Hungary	2861	559	560764	181577	1365	423
