advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
MSZP	MSZP	115388925185513	Facebook	bekes_county	Békés County	HU	Hungary	48	1	274794	57325	257	66
Simonka György	Simonkáné Gábor Marianna	157270314427371	Facebook	bekes_county	Békés County	HU	Hungary	11	1	85350	25602	70	14
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	bekes_county	Békés County	HU	Hungary	16	1	57310	13211	43	21
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	bekes_county	Békés County	HU	Hungary	62	1	56200	26055	100	45
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	bekes_county	Békés County	HU	Hungary	65	1	55933	13248	160	34
Bencsik János	Országgyűlés Hivatala Jobbik Frakció	931186216990824	Facebook	bekes_county	Békés County	HU	Hungary	2	1	50019	10010	31	15
Herczeg Tamás	Nagy Sándor	292787761246129	Facebook	bekes_county	Békés County	HU	Hungary	8	1	40992	11000	108	21
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	bekes_county	Békés County	HU	Hungary	136	1	24372	6774	49	12
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	bekes_county	Békés County	HU	Hungary	18	1	23449	7044	69	20
Liberálisok -  Békéscsaba	Liberálisok - Békéscsaba	524197977656889	Facebook	bekes_county	Békés County	HU	Hungary	4	1	22920	9075	47	9
Fidesz	Fidesz	9844779306	Facebook	bekes_county	Békés County	HU	Hungary	88	1	20023	9436	65	32
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	bekes_county	Békés County	HU	Hungary	70	1	18144	7825	13	3
European Parliament		178362315106	Facebook	bekes_county	Békés County	HU	Hungary	103	1	16366	7445	43	13
Dúró Dóra	Sipos 	191946490841225	Facebook	bekes_county	Békés County	HU	Hungary	19	1	15415	3845	45	10
Jobbik Füzesgyarmat		331297250834054	Facebook	bekes_county	Békés County	HU	Hungary	2	1	14998	6000	30	6
Dr. Brenner Koloman	Országgyűlés Hivatala Jobbik Frakció	180924612473518	Facebook	bekes_county	Békés County	HU	Hungary	6	1	13747	3098	40	8
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	bekes_county	Békés County	HU	Hungary	87	1	13196	5738	31	12
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	bekes_county	Békés County	HU	Hungary	35	1	12063	5219	7	2
Dr. Lukács László György	Országgyűlés Hivatala Jobbik Frakció	490006464353222	Facebook	bekes_county	Békés County	HU	Hungary	8	1	10869	5329	17	3
Jobbik Vésztő	Jobbik Magyarországért Mozgalom	391980391353015	Facebook	bekes_county	Békés County	HU	Hungary	1	1	9999	5000	15	3
Jobbik Battonya	Jobbik Magyarországért Mozgalom	1330658450308145	Facebook	bekes_county	Békés County	HU	Hungary	1	1	9999	5000	15	3
Jobbik Dévaványa	Jobbik Magyarországért Mozgalom	889176921151774	Facebook	bekes_county	Békés County	HU	Hungary	1	1	9999	5000	15	3
NÁDOR - A csabai ízek háza		239557769437076	Facebook	bekes_county	Békés County	HU	Hungary	1	1	9603	4802	14	2
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	bekes_county	Békés County	HU	Hungary	11	1	8703	4005	13	6
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	bekes_county	Békés County	HU	Hungary	33	1	7457	2110	17	3
