country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PL	Poland	d133	2019-05-13	793	207	5029156	1759518	12978	2564
PL	Poland	d132	2019-05-12	929	232	6007778	2114575	15026	2952
PL	Poland	d131	2019-05-11	966	237	6555042	2382577	15305	3030
PL	Poland	d130	2019-05-10	1330	235	5292792	1671164	14486	2894
PL	Poland	d129	2019-05-09	1202	220	4036999	1317993	11221	2154
PL	Poland	d128	2019-05-08	1107	194	3788899	1250103	10262	1927
PL	Poland	d127	2019-05-07	1068	175	3534067	1242904	9347	1876
PL	Poland	d126	2019-05-06	1113	179	4134828	1428178	11288	1756
PL	Poland	d125	2019-05-05	1004	184	2966659	1062326	7012	1297
PL	Poland	d124	2019-05-04	1007	196	4511969	1770752	9824	2177
PL	Poland	d123	2019-05-03	1042	199	4706011	1816901	10075	2174
PL	Poland	d122	2019-05-02	1056	192	4307006	1716516	10223	2144
PL	Poland	d121	2019-05-01	994	190	3750264	1515483	8347	1728
PL	Poland	d120	2019-04-30	1051	204	3621279	1502211	8095	1719
PL	Poland	d119	2019-04-29	1017	207	1910109	721403	6283	1121
PL	Poland	d118	2019-04-28	987	200	1840053	687836	6121	1120
PL	Poland	d117	2019-04-27	983	202	1815576	721631	6778	1260
PL	Poland	d116	2019-04-26	987	202	1507020	546648	6592	1347
PL	Poland	d115	2019-04-25	959	201	1124922	373546	3858	631
PL	Poland	d114	2019-04-24	935	201	1166873	397603	3649	659
PL	Poland	d113	2019-04-23	948	204	1180330	413892	4115	790
PL	Poland	d112	2019-04-22	723	204	567020	178759	1596	242
PL	Poland	d111	2019-04-21	761	203	722368	241075	2359	373
PL	Poland	d110	2019-04-20	779	221	854315	288886	2936	524
PL	Poland	d109	2019-04-19	835	247	928085	326179	3112	609
PL	Poland	d108	2019-04-18	630	260	983881	346532	3091	596
PL	Poland	d107	2019-04-17	645	269	1178590	392658	3924	717
PL	Poland	d106	2019-04-16	687	292	1074565	388439	3859	621
PL	Poland	d105	2019-04-15	789	320	1729636	655333	5131	804
PL	Poland	d104	2019-04-14	781	323	2871628	1236458	5661	982
