advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	rw1	Last week	SI	Slovenia	94	1	1063341	344336	6121	473
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	rw1	Last week	SI	Slovenia	54	1	1035057	332562	4979	323
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	rw1	Last week	SI	Slovenia	69	1	420750	102913	6492	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	rw1	Last week	SI	Slovenia	12	1	414322	88666	1075	0
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	rw1	Last week	SI	Slovenia	28	1	377071	99077	2653	147
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	rw1	Last week	SI	Slovenia	16	1	351133	108329	1497	0
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	rw1	Last week	SI	Slovenia	4	1	170135	62902	949	157
Romana Tomc		1025408990823719	Facebook	rw1	Last week	SI	Slovenia	4	1	159996	35000	796	100
European Greens		141366725876424	Facebook	rw1	Last week	SI	Slovenia	10	1	116256	51303	684	127
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	rw1	Last week	SI	Slovenia	1	1	99998	49999	98	0
Povežimo se	Povežimo se	1212524292238625	Facebook	rw1	Last week	SI	Slovenia	9	1	88658	22333	858	0
Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	rw1	Last week	SI	Slovenia	58	1	67259	8700	3979	0
Franc Bogovič		288826994603012	Facebook	rw1	Last week	SI	Slovenia	6	1	60986	11998	573	0
Levica	Levica	285304408294792	Facebook	rw1	Last week	SI	Slovenia	2	1	52498	10500	148	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rw1	Last week	SI	Slovenia	7	1	34897	13397	38	6
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rw1	Last week	SI	Slovenia	2	1	24774	12133	25	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	rw1	Last week	SI	Slovenia	10	1	21989	3000	989	0
Aleksander Jevšek	Socialni demokrati (SD)	1459898434295068	Facebook	rw1	Last week	SI	Slovenia	3	1	19996	6999	296	0
Patricija Šulin		1541413339429015	Facebook	rw1	Last week	SI	Slovenia	3	1	19957	6980	296	0
Matjaž Nemec	Socialni demokrati (SD)	642148249206716	Facebook	rw1	Last week	SI	Slovenia	4	1	19940	3988	394	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rw1	Last week	SI	Slovenia	14	1	18275	7063	24	3
Milan Brglez	Socialni demokrati (SD)	1874547136091318	Facebook	rw1	Last week	SI	Slovenia	2	1	14997	5999	197	0
Pirati	Pirati	98358327274	Facebook	rw1	Last week	SI	Slovenia	1	1	9998	4999	98	0
Dnevnik		91741216297	Facebook	rw1	Last week	SI	Slovenia	1	1	9998	4999	98	0
Civilna iniciativa proti migrantskemu centru v Beli krajini		189583048135446	Facebook	rw1	Last week	SI	Slovenia	2	1	9998	2000	198	0
